TimeStamp, TYPE_ACC0, TYPE_ACC1, TYPE_ACC2, TYPE_MAG0, TYPE_MAG1, TYPE_MAG2, TYPE_GYRO0, TYPE_GYRO1, TYPE_GYRO2, TYPE_ROTATION0, TYPE_ROTATION1, TYPE_ROTATION2, TYPE_LINEAR0, TYPE_LINEAR1, TYPE_LINEAR2, TYPE_GRAVITY0, TYPE_GRAVITY1, TYPE_GRAVITY2, position_x, position_y, velocity_x, velocity_y, pressure, size, mCurrentPattern, Counter
17466127, -1.261734, 6.938385, 7.5010223, -1.261734, 6.938385, 7.5010223, -1.261734, 6.938385, 7.5010223, -1.261734, 6.938385, 7.5010223, -1.261734, 6.938385, 7.5010223, -1.261734, 6.938385, 7.5010223, 224.0, 844.0, 0.0, 0.0, 0.7, 0.015686275, "[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]", 3
17466264, -1.4389038, 7.2017517, 7.266388, -1.4389038, 7.2017517, 7.266388, -1.4389038, 7.2017517, 7.266388, -1.4389038, 7.2017517, 7.266388, -1.4389038, 7.2017517, 7.266388, -1.4389038, 7.2017517, 7.266388, 597.806, 765.12915, 4676.028, -648.4223, 0.7, 0.015686275, "[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]", 3
17466381, -1.0127411, 6.842621, 7.237671, 8.172607, -5.11322, -12.242126, 8.172607, -5.11322, -12.242126, 8.172607, -5.11322, -12.242126, 8.172607, -5.11322, -12.242126, 8.172607, -5.11322, -12.242126, 1051.2388, 744.2976, 1918.4066, -183.86647, 0.7, 0.015686275, "[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]", 3
17466598, -1.3527222, 7.187393, 6.40448, 8.520508, -5.11322, -11.907959, 8.520508, -5.11322, -11.907959, 8.520508, -5.11322, -11.907959, -0.037109375, 0.15875244, -0.30645752, -0.037109375, 0.15875244, -0.30645752, 1159.654, 383.61597, -723.11206, -2690.7715, 0.7, 0.023529414, "[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]", 3
17466748, -1.4101715, 7.053314, 6.495468, 8.520508, -5.809021, -11.907959, 8.520508, -5.809021, -11.907959, 8.520508, -5.809021, -11.907959, 8.520508, -5.809021, -11.907959, 8.520508, -5.809021, -11.907959, 837.05115, 240.12439, -6302.7036, 393.8095, 0.7, 0.019607844, "[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]", 3
17466848, -1.668747, 7.3166656, 6.495468, -1.668747, 7.3166656, 6.495468, -1.668747, 7.3166656, 6.495468, -1.668747, 7.3166656, 6.495468, -1.668747, 7.3166656, 6.495468, -1.668747, 7.3166656, 6.495468, 396.6835, 290.92407, -2060.9424, 193.09314, 0.7, 0.023529414, "[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]", 3

17467027, -1.3910217, 7.364563, 6.284775, -1.3910217, 7.364563, 6.284775, -1.3910217, 7.364563, 6.284775, -1.3910217, 7.364563, 6.284775, -1.3910217, 7.364563, 6.284775, -1.3910217, 7.364563, 6.284775, 262.0, 303.5, 0.0, 0.0, 0.7, 0.011764707, "[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]", 4
17467298, -1.3670807, 7.048523, 7.218506, -1.3670807, 7.048523, 7.218506, -1.3670807, 7.048523, 7.218506, -1.3670807, 7.048523, 7.218506, -1.3670807, 7.048523, 7.218506, -1.3670807, 7.048523, 7.218506, 261.0, 751.0, 0.0, 0.0, 0.3625, 0.011764707, "[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]", 4
17467298, -1.3670807, 7.048523, 7.218506, -1.3670807, 7.048523, 7.218506, -1.3670807, 7.048523, 7.218506, -1.3670807, 7.048523, 7.218506, -1.3670807, 7.048523, 7.218506, -1.3670807, 7.048523, 7.218506, 261.0, 751.0, 0.0, 0.0, 0.3625, 0.011764707, "[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]", 4
