 Counter,Name,Pattern, TYPE_ACC0_Mean, TYPE_ACC1_Mean, TYPE_ACC2_Mean, TYPE_MAG0_Mean, TYPE_MAG1_Mean, TYPE_MAG2_Mean, TYPE_GYRO0_Mean, TYPE_GYRO1_Mean, TYPE_GYRO2_Mean, TYPE_ROTATION0_Mean, TYPE_ROTATION1_Mean, TYPE_ROTATION2_Mean, TYPE_LINEAR0_Mean, TYPE_LINEAR1_Mean, TYPE_LINEAR2_Mean, TYPE_GRAVITY0_Mean, TYPE_GRAVITY1_Mean, TYPE_GRAVITY2_Mean, velocity_x_Mean, velocity_y_Mean, pressure_Mean, size_Mean, TYPE_ACC0_SD, TYPE_ACC1_SD, TYPE_ACC2_SD, TYPE_MAG0_SD, TYPE_MAG1_SD, TYPE_MAG2_SD, TYPE_GYRO0_SD, TYPE_GYRO1_SD, TYPE_GYRO2_SD, TYPE_ROTATION0_SD, TYPE_ROTATION1_SD, TYPE_ROTATION2_SD, TYPE_LINEAR0_SD, TYPE_LINEAR1_SD, TYPE_LINEAR2_SD, TYPE_GRAVITY0_SD, TYPE_GRAVITY1_SD, TYPE_GRAVITY2_SD, velocity_x_SD, velocity_y_SD, pressure_SD, size_SD
13,Matt,B,-6.54327382,45.3939973,52.8040618,2.12657173,33.206833,35.1649478,2.12657173,33.206833,35.1649478,-5.40571584,39.21327221,45.80807478,-4.37980646,32.72349557,38.52806064,-4.37980646,32.72349557,38.52806064,1965.059,7433.28803,5.13750002,0.129411773,0.286448425,0.216673943,0.357930707,3.328523202,4.658175412,6.739219005,3.328523202,4.658175412,6.739219005,0.548539872,2.392517634,2.730109354,0.442081809,3.004299147,3.449725312,0.442081809,3.004299147,3.449725312,3983.529807,2203.730969,0.207880453,0.006683672
14,Matt,B,-5.61434925,44.4124144,51.6213074,-5.61434925,44.4124144,51.6213074,-3.936492844,31.48260495,36.41009506,-3.62719719,31.60807798,36.88317856,0.050537116,5.99105828,7.406417896,0.050537116,5.99105828,7.406417896,3312.2482,7440.80697,4.53750004,0.117647065,0.304216304,0.141967886,0.209941793,0.304216304,0.141967886,0.209941793,0.374209595,3.083863171,3.570604844,0.458051758,3.05410583,3.457173652,0.452680282,2.374574126,2.817967369,0.452680282,2.374574126,2.817967369,4539.175794,2445.295938,0.223656699,0.004915947
15,Matt,B,-5.28874204,43.9574738,54.063401,-5.28874204,43.9574738,54.063401,-0.685394287,12.75286889,16.05928078,-0.685394287,12.75286889,16.05928078,-0.685394287,12.75286889,16.05928078,-0.685394287,12.75286889,16.05928078,2977.2187,7383.58324,5.2375,0.109803927,0.216392663,0.10876585,0.426050712,0.216392663,0.10876585,0.426050712,0.307110264,2.991154985,3.888983958,0.307110264,2.991154985,3.888983958,0.307110264,2.991154985,3.888983958,0.307110264,2.991154985,3.888983958,4009.981141,2150.501318,0.159496044,0.003201947
16,Matt,B,-5.39410392,44.0724027,52.9381406,2.82250978,32.9145657,34.6647186,2.82250978,32.9145657,34.6647186,4.91931153,20.5070647,20.6355743,-2.37300105,25.31024176,31.4972991,-2.37300105,25.31024176,31.4972991,5237.8512,6461.7222,5.425,0.129411774,0.121167671,0.117207504,0.236148096,3.121483468,4.176159752,6.84896807,3.121483468,4.176159752,6.84896807,3.03006111,4.421878104,6.842576493,0.558519589,3.2448117,3.837621776,0.558519589,3.2448117,3.837621776,4295.343767,2086.437865,0.132287566,0.007056749
17,Matt,B,-5.76756287,45.1881104,53.2302248,3.57414263,34.4164887,35.6581428,5.182281688,21.33026115,20.4032599,5.182281688,21.33026115,20.4032599,5.44712849,21.74487296,20.80737367,5.44712849,21.74487296,20.80737367,454.0208,8060.67626,4.80000004,0.113725494,0.215741847,0.164146651,0.22174892,3.538623608,4.118963783,6.763651622,3.448771677,4.488289122,6.850409122,3.448771677,4.488289122,6.850409122,3.439800546,4.442601633,6.822814375,3.439800546,4.442601633,6.822814375,4109.507583,2186.203701,0.158184447,0.001482214
18,Matt,B,-6.30386367,45.0300905,53.6516118,4.84434453,34.9813079,35.5646822,8.883544428,9.586563106,4.709152148,8.883544428,9.586563106,4.709152148,8.79743908,9.832015986,5.173980631,8.79743908,9.832015986,5.173980631,2145.0587,7292.09952,5.6875,0.129411772,0.317468387,0.088201569,0.212051708,4.154587796,3.768223942,6.977702918,3.916891752,3.688993619,6.227235131,3.916891752,3.688993619,6.227235131,3.921595738,3.675728632,6.221407669,3.921595738,3.675728632,6.221407669,4101.824646,2415.803859,0.132287566,0.003730157
19,Matt,B,-5.20254515,43.4403383,54.6763312,13.25425775,22.5083162,18.6645049,13.25425775,22.5083162,18.6645049,14.98545893,10.5589754,4.22488396,-1.051574702,12.99102801,17.4924166,-1.051574702,12.99102801,17.4924166,604.2211,7751.2187,4.18750012,0.117647066,0.218712809,0.242796154,0.413412733,4.472466142,5.171582288,8.994734542,4.472466142,5.171582288,8.994734542,4.328079766,4.835922774,8.305702269,0.56110052,3.13227661,3.660016734,0.56110052,3.13227661,3.660016734,3952.295419,2519.784528,0.198093598,0.006683672
20,Matt,B,-5.92080687,44.412384,54.6475819,21.37667823,8.8610692,0.2040704,22.48731966,2.280747124,-7.939682455,22.48731966,2.280747124,-7.939682455,22.48731966,2.280747124,-7.939682455,22.48731966,2.280747124,-7.939682455,1112.8213,8502.45019,4.55,0.086274514,0.283833349,0.193502882,0.344572019,4.796062643,6.316316205,9.920186121,4.651611295,5.863874098,9.264644773,4.651611295,5.863874098,9.264644773,4.651611295,5.863874098,9.264644773,4.651611295,5.863874098,9.264644773,4165.856285,2438.100907,0.285043856,0.005740589
21,Matt,B,-6.13146975,45.255127,52.823212,20.55471712,11.8774112,-1.701507,21.74522311,-1.086395194,-15.81187387,-0.90267945,14.39654541,17.4114228,-0.90267945,14.39654541,17.4114228,-0.90267945,14.39654541,17.4114228,756.632,7555.1927,3.93750002,0.113725495,0.27669061,0.190143033,0.436153137,4.797638726,6.049304988,9.35279474,4.651961289,5.092625442,8.05922384,0.689704159,3.11261417,3.385088732,0.689704159,3.11261417,3.385088732,0.689704159,3.11261417,3.385088732,4165.377805,2301.441394,0.132287558,0.004192333
22,Matt,B,-6.2846984,45.0779723,52.8902587,3.7623442,33.62648,34.2526547,3.7623442,33.62648,34.2526547,3.7623442,33.62648,34.2526547,3.7623442,33.62648,34.2526547,3.7623442,33.62648,34.2526547,684.2433,7400.6973,4.61250008,0.109803926,0.244331455,0.206964423,0.348325887,3.758634772,4.30114578,6.900368739,3.758634772,4.30114578,6.900368739,3.758634772,4.30114578,6.900368739,3.758634772,4.30114578,6.900368739,3.758634772,4.30114578,6.900368739,4407.203766,2549.503226,0.207127478,0.003921569
