TimeStamp, TYPE_ACC0, TYPE_ACC1, TYPE_ACC2, TYPE_MAG0, TYPE_MAG1, TYPE_MAG2, TYPE_GYRO0, TYPE_GYRO1, TYPE_GYRO2, TYPE_ROTATION0, TYPE_ROTATION1, TYPE_ROTATION2, TYPE_LINEAR0, TYPE_LINEAR1, TYPE_LINEAR2, TYPE_GRAVITY0, TYPE_GRAVITY1, TYPE_GRAVITY2, position_x, position_y, velocity_x, velocity_y, pressure, size, mCurrentPattern, Counter,Name,Pattern, TYPE_ACC0_Mean, TYPE_ACC1_Mean, TYPE_ACC2_Mean, TYPE_MAG0_Mean, TYPE_MAG1_Mean, TYPE_MAG2_Mean, TYPE_GYRO0_Mean, TYPE_GYRO1_Mean, TYPE_GYRO2_Mean, TYPE_ROTATION0_Mean, TYPE_ROTATION1_Mean, TYPE_ROTATION2_Mean, TYPE_LINEAR0_Mean, TYPE_LINEAR1_Mean, TYPE_LINEAR2_Mean, TYPE_GRAVITY0_Mean, TYPE_GRAVITY1_Mean, TYPE_GRAVITY2_Mean, velocity_x_Mean, velocity_y_Mean, pressure_Mean, size_Mean, TYPE_ACC0_SD, TYPE_ACC1_SD, TYPE_ACC2_SD, TYPE_MAG0_SD, TYPE_MAG1_SD, TYPE_MAG2_SD, TYPE_GYRO0_SD, TYPE_GYRO1_SD, TYPE_GYRO2_SD, TYPE_ROTATION0_SD, TYPE_ROTATION1_SD, TYPE_ROTATION2_SD, TYPE_LINEAR0_SD, TYPE_LINEAR1_SD, TYPE_LINEAR2_SD, TYPE_GRAVITY0_SD, TYPE_GRAVITY1_SD, TYPE_GRAVITY2_SD, velocity_x_SD, velocity_y_SD, pressure_SD, size_SD
19416948,-0.42855835,3.3351135,9.385269,-0.42855835,3.3351135,9.385269,-0.42855835,3.3351135,9.385269,-0.42855835,3.3351135,9.385269,-0.42855835,3.3351135,9.385269,-0.42855835,3.3351135,9.385269,283,1271,0,0,0.5,0.015686275,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",3,James,B,-2.588088951,25.0935824,64.169357,37.10279828,45.0496985,-24.931673,38.36801128,30.28414967,-60.97502304,38.36801128,30.28414967,-60.97502304,38.36801128,30.28414967,-60.97502304,38.36801128,30.28414967,-60.97502304,5255.1334,7581.104036,5.225,0.156862757,0.216184963,0.133317748,0.319150482,9.632824908,4.897657402,21.61721866,9.509369784,6.456082912,18.41945541,9.509369784,6.456082912,18.41945541,9.509369784,6.456082912,18.41945541,9.509369784,6.456082912,18.41945541,4632.260271,2349.872981,0.108664786,0.003730156
19417245,-0.375885,3.7086182,8.887268,-0.375885,3.7086182,8.887268,-0.010650635,-0.12782288,0.038330078,-0.010650635,-0.12782288,0.038330078,-0.010650635,-0.12782288,0.038330078,-0.010650635,-0.12782288,0.038330078,290,262,0,0,0.7875,0.023529414,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",3,James,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19417245,-0.375885,3.7086182,8.887268,-0.375885,3.7086182,8.887268,-0.010650635,-0.12782288,0.038330078,-0.010650635,-0.12782288,0.038330078,-0.010650635,-0.12782288,0.038330078,-0.010650635,-0.12782288,0.038330078,290,262,0,0,0.7875,0.023529414,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",3,James,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19417375,-0.6823425,3.6846619,9.667786,19.659424,14.028931,-34.95331,19.659424,14.028931,-34.95331,19.659424,14.028931,-34.95331,19.659424,14.028931,-34.95331,19.659424,14.028931,-34.95331,622.38525,225.58026,7068.266,-556.9423,0.7875,0.023529414,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",3,James,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19417442,-0.002380371,3.5410156,8.896851,-0.002380371,3.5410156,8.896851,-0.03300476,0.092666626,-0.046875,-0.03300476,0.092666626,-0.046875,-0.03300476,0.092666626,-0.046875,-0.03300476,0.092666626,-0.046875,1123.8102,179.04407,6385.0713,-63.256664,0.7875,0.019607844,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",3,James,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19417642,-0.509964,3.569748,9.418777,-0.509964,3.569748,9.418777,0.055404663,-0.0745697,0.017028809,0.055404663,-0.0745697,0.017028809,0.055404663,-0.0745697,0.017028809,0.055404663,-0.0745697,0.017028809,796.4382,700.3744,-6143.2915,6023.7993,0.7875,0.027450982,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",3,James,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19417775,-0.21307373,3.545807,9.026138,19.136047,13.157654,-35.453796,19.136047,13.157654,-35.453796,19.136047,13.157654,-35.453796,19.136047,13.157654,-35.453796,19.136047,13.157654,-35.453796,360.08832,1107.4061,-2054.9124,2177.5037,0.7875,0.023529414,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",3,James,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19417887,-0.10772705,3.4931335,9.773117,-0.10772705,3.4931335,9.773117,-0.10772705,3.4931335,9.773117,-0.10772705,3.4931335,9.773117,-0.10772705,3.4931335,9.773117,-0.10772705,3.4931335,9.773117,287,1196,0,0,0.32500002,0.007843138,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",4,James,B,-2.20977783,25.2037047,64.504531,-2.20977783,25.2037047,64.504531,-2.11857605,21.5790708,55.77261297,-2.11857605,21.5790708,55.77261297,-2.11857605,21.5790708,55.77261297,-2.11857605,21.5790708,55.77261297,5182.1349,6592.75939,6.02500002,0.149019618,0.245685818,0.092720369,0.402927755,0.245685818,0.092720369,0.402927755,0.259121442,1.396984642,3.52907942,0.259121442,1.396984642,3.52907942,0.259121442,1.396984642,3.52907942,0.259121442,1.396984642,3.52907942,4900.622539,2569.546687,0.236227788,0.006738233
19418140,-0.5434723,3.6703033,9.121902,-0.5434723,3.6703033,9.121902,-0.5434723,3.6703033,9.121902,-0.5434723,3.6703033,9.121902,-0.5434723,3.6703033,9.121902,-0.5434723,3.6703033,9.121902,300,289,0,0,0.95,0.023529414,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",4,James,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19418140,-0.5434723,3.6703033,9.121902,-0.5434723,3.6703033,9.121902,-0.5434723,3.6703033,9.121902,-0.5434723,3.6703033,9.121902,-0.5434723,3.6703033,9.121902,-0.5434723,3.6703033,9.121902,300,289,0,0,0.95,0.023529414,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",4,James,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
