TimeStamp, TYPE_ACC0, TYPE_ACC1, TYPE_ACC2, TYPE_MAG0, TYPE_MAG1, TYPE_MAG2, TYPE_GYRO0, TYPE_GYRO1, TYPE_GYRO2, TYPE_ROTATION0, TYPE_ROTATION1, TYPE_ROTATION2, TYPE_LINEAR0, TYPE_LINEAR1, TYPE_LINEAR2, TYPE_GRAVITY0, TYPE_GRAVITY1, TYPE_GRAVITY2, position_x, position_y, velocity_x, velocity_y, pressure, size, mCurrentPattern, Counter,Name,Pattern
19124129,-1.0318909,5.475525,8.370117,-1.0318909,5.475525,8.370117,-0.10331726,0.12249756,0.11929321,-0.10331726,0.12249756,0.11929321,-0.10331726,0.12249756,0.11929321,-0.10331726,0.12249756,0.11929321,859.1727,339.39575,-1985.616,-2311.7988,0.6125,0.019607844,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",3,James,A
19124194,-0.27053833,4.733322,8.892059,-0.27053833,4.733322,8.892059,-0.27053833,4.733322,8.892059,-0.27053833,4.733322,8.892059,-0.27053833,4.733322,8.892059,-0.27053833,4.733322,8.892059,802,268,0,0,0.6125,0.011764707,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",4,James,A
19124608,-1.3383484,5.3318787,8.384491,-1.3383484,5.3318787,8.384491,-1.3383484,5.3318787,8.384491,-1.3383484,5.3318787,8.384491,-1.3383484,5.3318787,8.384491,-1.3383484,5.3318787,8.384491,273,735,0,0,0.65000004,0.019607844,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",4,James,A
19124608,-1.3383484,5.3318787,8.384491,-1.3383484,5.3318787,8.384491,-1.3383484,5.3318787,8.384491,-1.3383484,5.3318787,8.384491,-1.3383484,5.3318787,8.384491,-1.3383484,5.3318787,8.384491,273,735,0,0,0.65000004,0.019607844,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",4,James,A
19124764,-1.0749817,5.49469,8.571228,33.406067,-10.159302,-22.428894,33.406067,-10.159302,-22.428894,33.406067,-10.159302,-22.428894,33.406067,-10.159302,-22.428894,33.406067,-10.159302,-22.428894,607.3639,1122.3639,2477.814,2478.038,0.38750002,0.015686275,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",4,James,A
19124997,-0.88345337,4.9679565,8.178589,-0.88345337,4.9679565,8.178589,-0.88345337,4.9679565,8.178589,-0.88345337,4.9679565,8.178589,-0.88345337,4.9679565,8.178589,-0.88345337,4.9679565,8.178589,1196.2448,870.8882,657.7515,-1939.5781,0.38750002,0.011764707,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",4,James,A
19125164,-1.7788849,5.724533,8.226471,-1.7788849,5.724533,8.226471,-1.7788849,5.724533,8.226471,-1.7788849,5.724533,8.226471,-1.7788849,5.724533,8.226471,-1.7788849,5.724533,8.226471,860.2387,345.48346,-1968.7938,-2887.8022,0.38750002,0.015686275,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",4,James,A
19125308,-0.8499298,5.0350037,8.456314,-0.8499298,5.0350037,8.456314,0.29934692,-0.21731567,-0.03303528,0.29934692,-0.21731567,-0.03303528,0.29934692,-0.21731567,-0.03303528,0.29934692,-0.21731567,-0.03303528,755,173.5,0,0,0.22500001,0.003921569,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",5,James,A
19126313,-1.2090607,5.858597,7.9200134,-1.2090607,5.858597,7.9200134,0.012786865,-0.052200317,-0.012786865,0.012786865,-0.052200317,-0.012786865,0.012786865,-0.052200317,-0.012786865,0.012786865,-0.052200317,-0.012786865,216,718,0,0,0.35,0.007843138,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",5,James,A
19126313,-1.2090607,5.858597,7.9200134,-1.2090607,5.858597,7.9200134,0.012786865,-0.052200317,-0.012786865,0.012786865,-0.052200317,-0.012786865,0.012786865,-0.052200317,-0.012786865,0.012786865,-0.052200317,-0.012786865,216,718,0,0,0.35,0.007843138,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",5,James,A
19126484,-1.1659698,5.5234222,7.977478,-1.1659698,5.5234222,7.977478,0.005325317,0.01171875,0.029800415,0.005325317,0.01171875,0.029800415,0.005325317,0.01171875,0.029800415,0.005325317,0.01171875,0.029800415,590.10583,1136.2352,3091.5015,3294.5425,0.6125,0.007843138,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",5,James,A
19126702,-1.0702057,5.4851074,7.9056396,-1.0702057,5.4851074,7.9056396,-0.050048828,0.09480286,-0.03303528,-0.050048828,0.09480286,-0.03303528,-0.050048828,0.09480286,-0.03303528,-0.050048828,0.09480286,-0.03303528,1148.2745,872.8794,2360.1963,-3186.14,0.35,0.007843138,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",5,James,A
19126936,-1.5586243,5.590454,8.609543,-1.5586243,5.590454,8.609543,-1.5586243,5.590454,8.609543,-1.5586243,5.590454,8.609543,-1.5586243,5.590454,8.609543,-1.5586243,5.590454,8.609543,831.85547,313.54102,-2619.6028,-2975.343,0.6125,0.015686275,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",5,James,A
19127030,-1.261734,5.2552643,8.585602,-1.261734,5.2552643,8.585602,-1.261734,5.2552643,8.585602,-1.261734,5.2552643,8.585602,0.005233765,-0.2144165,0.5452728,0.005233765,-0.2144165,0.5452728,700.0715,157.0893,0,0,0.6125,0.011764707,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",6,James,A
19127426,-1.5346832,5.8059387,8.020569,-1.5346832,5.8059387,8.020569,-1.5346832,5.8059387,8.020569,-1.5346832,5.8059387,8.020569,-0.30734253,0.2675476,0.021240234,-0.30734253,0.2675476,0.021240234,279,762,0,0,0.32500002,0.007843138,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",6,James,A
19127426,-1.5346832,5.8059387,8.020569,-1.5346832,5.8059387,8.020569,-1.5346832,5.8059387,8.020569,-1.5346832,5.8059387,8.020569,-0.30734253,0.2675476,0.021240234,-0.30734253,0.2675476,0.021240234,279,762,0,0,0.32500002,0.007843138,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",6,James,A
19127571,-1.0510406,5.5808716,8.116333,-1.0510406,5.5808716,8.116333,-1.0510406,5.5808716,8.116333,-1.0510406,5.5808716,8.116333,-1.0510406,5.5808716,8.116333,-1.0510406,5.5808716,8.116333,621.26764,1109.0564,2094.6545,1687.5035,0.625,0.015686275,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",6,James,A
19127788,-1.1420288,5.3989105,8.015778,-1.1420288,5.3989105,8.015778,-1.1420288,5.3989105,8.015778,-1.1420288,5.3989105,8.015778,-1.1420288,5.3989105,8.015778,-1.1420288,5.3989105,8.015778,1120.1165,847.869,2027.9496,-2223.1885,0.3625,0.007843138,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",6,James,A
19127988,-1.6352386,5.7532654,8.451523,-1.6352386,5.7532654,8.451523,-1.6352386,5.7532654,8.451523,-1.6352386,5.7532654,8.451523,-1.6352386,5.7532654,8.451523,-1.6352386,5.7532654,8.451523,833.2041,353.2041,-1988.8704,-2118.8674,0.3625,0.015686275,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",6,James,A
19128120,-0.86909485,4.953598,8.341385,-0.86909485,4.953598,8.341385,-0.86909485,4.953598,8.341385,-0.86909485,4.953598,8.341385,-0.86909485,4.953598,8.341385,-0.86909485,4.953598,8.341385,708.76587,200.0636,0,0,0.26250002,0.003921569,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",7,James,A
19128474,-1.3144073,5.7819824,8.403641,-1.3144073,5.7819824,8.403641,0.07563782,-0.051132202,-0.007461548,0.18560791,0.2389679,0.6134949,0.18560791,0.2389679,0.6134949,0.18560791,0.2389679,0.6134949,281,713,0,0,0.35,0.003921569,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",7,James,A
19128474,-1.3144073,5.7819824,8.403641,-1.3144073,5.7819824,8.403641,0.07563782,-0.051132202,-0.007461548,0.18560791,0.2389679,0.6134949,0.18560791,0.2389679,0.6134949,0.18560791,0.2389679,0.6134949,281,713,0,0,0.35,0.003921569,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",7,James,A
19128640,-1.1563873,5.4132843,8.197739,-1.1563873,5.4132843,8.197739,-0.07987976,-0.00958252,0.025543213,-0.07987976,-0.00958252,0.025543213,-0.07987976,-0.00958252,0.025543213,-0.07987976,-0.00958252,0.025543213,615.77637,1114.9465,1978.0847,2337.9546,0.65000004,0.015686275,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",7,James,A
19128857,-0.9840088,5.4132843,8.00621,-0.9840088,5.4132843,8.00621,0.034088135,0,-0.014923096,0.18295288,0.23516846,0.61709595,0.18295288,0.23516846,0.61709595,0.18295288,0.23516846,0.61709595,1114.5983,865.64624,2420.4116,-2603.2893,0.65000004,0.011764707,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",7,James,A
19129108,-1.3239899,5.5521393,8.288712,-1.3239899,5.5521393,8.288712,-1.3239899,5.5521393,8.288712,-1.3239899,5.5521393,8.288712,-1.3239899,5.5521393,8.288712,-1.3239899,5.5521393,8.288712,856.11176,307.41724,-2101.0266,-1969.7878,0.38750002,0.015686275,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",7,James,A
19129267,-1.0223236,5.1403503,7.819458,-1.0223236,5.1403503,7.819458,0.08735657,-0.04260254,-0.009597778,0.18122864,0.2345581,0.6135864,0.18122864,0.2345581,0.6135864,0.18122864,0.2345581,0.6135864,733.5,210,0,0,0.65000004,0.015686275,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",8,James,A
19129604,-1.3144073,5.566513,8.159439,-1.3144073,5.566513,8.159439,-1.3144073,5.566513,8.159439,-1.3144073,5.566513,8.159439,-1.3144073,5.566513,8.159439,-1.3144073,5.566513,8.159439,268,751,0,0,0.575,0.015686275,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",8,James,A
19129604,-1.3144073,5.566513,8.159439,-1.3144073,5.566513,8.159439,-1.3144073,5.566513,8.159439,-1.3144073,5.566513,8.159439,-1.3144073,5.566513,8.159439,-1.3144073,5.566513,8.159439,268,751,0,0,0.575,0.015686275,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",8,James,A
19129743,-1.0749817,5.4659576,8.307877,-1.0749817,5.4659576,8.307877,-1.0749817,5.4659576,8.307877,-1.0749817,5.4659576,8.307877,-1.0749817,5.4659576,8.307877,-1.0749817,5.4659576,8.307877,581.40967,1133.4097,1958.2822,2104.3354,0.575,0.015686275,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",8,James,A
19129960,-1.1755524,5.5281982,8.355759,-1.1755524,5.5281982,8.355759,-1.1755524,5.5281982,8.355759,-1.1755524,5.5281982,8.355759,-1.1755524,5.5281982,8.355759,-1.1755524,5.5281982,8.355759,1120.2347,819.11084,2093.9363,-2356.2598,0.575,0.011764707,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",8,James,A
19130161,-1.6160736,5.705368,8.3797,-1.6160736,5.705368,8.3797,-1.6160736,5.705368,8.3797,-1.6160736,5.705368,8.3797,-1.6160736,5.705368,8.3797,-1.6160736,5.705368,8.3797,832.83954,345.9289,-2209.1228,-2598.8333,0.575,0.015686275,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",8,James,A
19130312,-0.8211975,5.1690674,8.432373,-0.8211975,5.1690674,8.432373,-0.8211975,5.1690674,8.432373,-0.8211975,5.1690674,8.432373,0.38815308,-0.24240112,0.3440094,0.38815308,-0.24240112,0.3440094,718,182,0,0,0.575,0.015686275,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",9,James,A
19130633,-1.3670807,5.638336,8.456314,-1.3670807,5.638336,8.456314,0.13316345,-0.06390381,0.026611328,0.13316345,-0.06390381,0.026611328,0.13316345,-0.06390381,0.026611328,0.13316345,-0.06390381,0.026611328,271,738,0,0,0.45000002,0.007843138,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",9,James,A
19130633,-1.3670807,5.638336,8.456314,-1.3670807,5.638336,8.456314,0.13316345,-0.06390381,0.026611328,0.13316345,-0.06390381,0.026611328,0.13316345,-0.06390381,0.026611328,0.13316345,-0.06390381,0.026611328,271,738,0,0,0.45000002,0.007843138,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",9,James,A
19130796,-1.0270996,5.456375,8.394058,-1.0270996,5.456375,8.394058,-0.08520508,-0.012771606,0.001052856,-0.08520508,-0.012771606,0.001052856,-0.08520508,-0.012771606,0.001052856,-0.08520508,-0.012771606,0.001052856,575.9869,1145.7877,1976.2554,1845.0199,0.45000002,0.011764707,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",9,James,A
19130996,-1.0270996,5.3749695,8.030151,-1.0270996,5.3749695,8.030151,-0.050048828,0.038345337,-0.01171875,-0.050048828,0.038345337,-0.01171875,-0.050048828,0.038345337,-0.01171875,-0.050048828,0.038345337,-0.01171875,1113.564,865.67896,2486.862,-3272.274,0.45000002,0.011764707,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",9,James,A
19131180,-1.5825653,5.5569305,8.18338,-1.5825653,5.5569305,8.18338,-0.03086853,0.04472351,-0.021316528,-0.03086853,0.04472351,-0.021316528,-0.03086853,0.04472351,-0.021316528,-0.03086853,0.04472351,-0.021316528,848.8307,322.8307,-2460.6868,-2391.5388,0.45000002,0.015686275,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",9,James,A
19131364,-1.0510406,5.269623,8.446732,34.103394,-9.463501,-23.095703,34.103394,-9.463501,-23.095703,0.17799377,0.23803711,0.6052551,0.17799377,0.23803711,0.6052551,0.17799377,0.23803711,0.6052551,676,153.5,0,0,0.45000002,0.007843138,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",10,James,A
19131684,-1.3862305,5.475525,8.212097,32.188416,-8.59375,-22.595215,32.188416,-8.59375,-22.595215,32.188416,-8.59375,-22.595215,32.188416,-8.59375,-22.595215,32.188416,-8.59375,-22.595215,276,728,0,0,0.26250002,0.003921569,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",10,James,A
19131684,-1.3862305,5.475525,8.212097,32.188416,-8.59375,-22.595215,32.188416,-8.59375,-22.595215,32.188416,-8.59375,-22.595215,32.188416,-8.59375,-22.595215,32.188416,-8.59375,-22.595215,276,728,0,0,0.26250002,0.003921569,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",10,James,A
19131865,-1.3239899,5.446808,8.226471,30.622864,-10.159302,-23.095703,30.622864,-10.159302,-23.095703,30.622864,-10.159302,-23.095703,30.622864,-10.159302,-23.095703,30.622864,-10.159302,-23.095703,571.65546,1112.5735,2217.5845,1816.3353,0.55,0.015686275,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",10,James,A
19132066,-1.3048248,5.250473,8.178589,32.014465,-8.4198,-22.428894,32.014465,-8.4198,-22.428894,32.014465,-8.4198,-22.428894,32.014465,-8.4198,-22.428894,32.014465,-8.4198,-22.428894,1115.1039,854.8386,2612.1165,-3010.5168,0.55,0.011764707,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",10,James,A
19132250,-1.9321136,5.542572,8.015778,32.536316,-8.24585,-22.261047,32.536316,-8.24585,-22.261047,32.536316,-8.24585,-22.261047,32.536316,-8.24585,-22.261047,32.536316,-8.24585,-22.261047,831.39014,333.50397,-2366.837,-1709.2759,0.55,0.011764707,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",10,James,A
19132416,-1.2282104,5.3989105,8.2647705,32.014465,-9.115601,-22.763062,32.014465,-9.115601,-22.763062,32.014465,-9.115601,-22.763062,32.014465,-9.115601,-22.763062,32.014465,-9.115601,-22.763062,692.5,224,0,0,0.55,0.015686275,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",11,James,A
19132734,-1.529892,5.518631,8.173798,-1.529892,5.518631,8.173798,-1.529892,5.518631,8.173798,-1.529892,5.518631,8.173798,-1.529892,5.518631,8.173798,-1.529892,5.518631,8.173798,260,708,0,0,0.26250002,0.003921569,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",11,James,A
19132734,-1.529892,5.518631,8.173798,-1.529892,5.518631,8.173798,-1.529892,5.518631,8.173798,-1.529892,5.518631,8.173798,-1.529892,5.518631,8.173798,-1.529892,5.518631,8.173798,260,708,0,0,0.26250002,0.003921569,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",11,James,A
19132935,-1.2904663,5.3701935,8.341385,-1.2904663,5.3701935,8.341385,-1.2904663,5.3701935,8.341385,-1.2904663,5.3701935,8.341385,-1.2904663,5.3701935,8.341385,-1.2904663,5.3701935,8.341385,583.37524,1096.1084,1978.6011,849.9635,0.5375,0.011764707,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",11,James,A
19133119,-1.4245453,5.408493,7.7859344,-1.4245453,5.408493,7.7859344,-1.4245453,5.408493,7.7859344,-1.4245453,5.408493,7.7859344,-1.4245453,5.408493,7.7859344,-1.4245453,5.408493,7.7859344,1129.0908,841.39417,1836.1173,-2883.7705,0.5375,0.011764707,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",11,James,A
19133286,-1.8124084,5.65271,7.5848236,-1.8124084,5.65271,7.5848236,-1.8124084,5.65271,7.5848236,-1.8124084,5.65271,7.5848236,-1.8124084,5.65271,7.5848236,-1.8124084,5.65271,7.5848236,871.212,308.8324,-2463.9517,-2430.7668,0.5375,0.015686275,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",11,James,A
19133450,-1.4101715,5.6479187,8.312668,-1.4101715,5.6479187,8.312668,-1.4101715,5.6479187,8.312668,0.1820221,0.24650574,0.592453,0.1820221,0.24650574,0.592453,0.1820221,0.24650574,0.592453,716,188,0,0,0.26250002,0.003921569,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",12,James,A
19133819,-1.5490417,5.705368,8.149857,-1.5490417,5.705368,8.149857,-1.5490417,5.705368,8.149857,0.18382263,0.24768066,0.59236145,0.18382263,0.24768066,0.59236145,0.18382263,0.24768066,0.59236145,259,706,0,0,0.52500004,0.011764707,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",12,James,A
19133819,-1.5490417,5.705368,8.149857,-1.5490417,5.705368,8.149857,-1.5490417,5.705368,8.149857,0.18382263,0.24768066,0.59236145,0.18382263,0.24768066,0.59236145,0.18382263,0.24768066,0.59236145,259,706,0,0,0.52500004,0.011764707,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",12,James,A
