TimeStamp, TYPE_ACC0, TYPE_ACC1, TYPE_ACC2, TYPE_MAG0, TYPE_MAG1, TYPE_MAG2, TYPE_GYRO0, TYPE_GYRO1, TYPE_GYRO2, TYPE_ROTATION0, TYPE_ROTATION1, TYPE_ROTATION2, TYPE_LINEAR0, TYPE_LINEAR1, TYPE_LINEAR2, TYPE_GRAVITY0, TYPE_GRAVITY1, TYPE_GRAVITY2, position_x, position_y, velocity_x, velocity_y, pressure, size, mCurrentPattern, Counter
19417245,-0.375885,3.7086182,8.887268,-0.375885,3.7086182,8.887268,-0.010650635,-0.12782288,0.038330078,-0.010650635,-0.12782288,0.038330078,-0.010650635,-0.12782288,0.038330078,-0.010650635,-0.12782288,0.038330078,290,262,0,0,0.7875,0.023529414,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",3
19417375,-0.6823425,3.6846619,9.667786,19.659424,14.028931,-34.95331,19.659424,14.028931,-34.95331,19.659424,14.028931,-34.95331,19.659424,14.028931,-34.95331,19.659424,14.028931,-34.95331,622.38525,225.58026,7068.266,-556.9423,0.7875,0.023529414,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",3
19417442,-0.002380371,3.5410156,8.896851,-0.002380371,3.5410156,8.896851,-0.03300476,0.092666626,-0.046875,-0.03300476,0.092666626,-0.046875,-0.03300476,0.092666626,-0.046875,-0.03300476,0.092666626,-0.046875,1123.8102,179.04407,6385.0713,-63.256664,0.7875,0.019607844,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",3
19417642,-0.509964,3.569748,9.418777,-0.509964,3.569748,9.418777,0.055404663,-0.0745697,0.017028809,0.055404663,-0.0745697,0.017028809,0.055404663,-0.0745697,0.017028809,0.055404663,-0.0745697,0.017028809,796.4382,700.3744,-6143.2915,6023.7993,0.7875,0.027450982,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",3
19417775,-0.21307373,3.545807,9.026138,19.136047,13.157654,-35.453796,19.136047,13.157654,-35.453796,19.136047,13.157654,-35.453796,19.136047,13.157654,-35.453796,19.136047,13.157654,-35.453796,360.08832,1107.4061,-2054.9124,2177.5037,0.7875,0.023529414,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",3
,,,,,,,,,,,,,,,,,,,,,,,,,,
19417887,-0.10772705,3.4931335,9.773117,-0.10772705,3.4931335,9.773117,-0.10772705,3.4931335,9.773117,-0.10772705,3.4931335,9.773117,-0.10772705,3.4931335,9.773117,-0.10772705,3.4931335,9.773117,287,1196,0,0,0.32500002,0.007843138,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",4
19418140,-0.5434723,3.6703033,9.121902,-0.5434723,3.6703033,9.121902,-0.5434723,3.6703033,9.121902,-0.5434723,3.6703033,9.121902,-0.5434723,3.6703033,9.121902,-0.5434723,3.6703033,9.121902,300,289,0,0,0.95,0.023529414,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",4
19418140,-0.5434723,3.6703033,9.121902,-0.5434723,3.6703033,9.121902,-0.5434723,3.6703033,9.121902,-0.5434723,3.6703033,9.121902,-0.5434723,3.6703033,9.121902,-0.5434723,3.6703033,9.121902,300,289,0,0,0.95,0.023529414,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",4
19418259,-0.4955902,3.7421265,9.538498,-0.4955902,3.7421265,9.538498,-0.4955902,3.7421265,9.538498,-0.4955902,3.7421265,9.538498,-0.4955902,3.7421265,9.538498,-0.4955902,3.7421265,9.538498,602.113,257.3039,7222.411,-665.86444,0.95,0.019607844,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",4
19418326,0.05027771,3.5505981,8.729248,0.05027771,3.5505981,8.729248,0.05027771,3.5505981,8.729248,0.05027771,3.5505981,8.729248,0.05027771,3.5505981,8.729248,0.05027771,3.5505981,8.729248,1108.9132,194.13586,6634.3926,-804.07367,0.95,0.019607844,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",4
19418510,-0.4381256,3.531433,9.485825,-0.4381256,3.531433,9.485825,-0.4381256,3.531433,9.485825,-0.4381256,3.531433,9.485825,-0.4381256,3.531433,9.485825,-0.4381256,3.531433,9.485825,865.06323,673.8009,-6995.3076,6504.3203,0.95,0.027450982,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",4
19418627,-0.13166809,3.545807,8.734039,-0.13166809,3.545807,8.734039,-0.04046631,-0.078826904,0.0021209717,-0.04046631,-0.078826904,0.0021209717,-0.04046631,-0.078826904,0.0021209717,-0.04046631,-0.078826904,0.0021209717,380.0969,1106.7672,-1679.3611,1558.3772,0.95,0.027450982,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",4
,,,,,,,,,,,,,,,,,,,,,,,,,,
19418740,-0.13166809,3.7421265,10.122681,-0.13166809,3.7421265,10.122681,-0.13166809,3.7421265,10.122681,-0.13166809,3.7421265,10.122681,-0.13166809,3.7421265,10.122681,-0.13166809,3.7421265,10.122681,323.02557,1177,0,0,0.3375,0.007843138,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",5
19419003,-0.4046173,3.6894531,9.030914,-0.4046173,3.6894531,9.030914,-0.4046173,3.6894531,9.030914,-0.4046173,3.6894531,9.030914,-0.4046173,3.6894531,9.030914,-0.4046173,3.6894531,9.030914,305,313,0,0,0.4625,0.007843138,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",5
19419003,-0.4046173,3.6894531,9.030914,-0.4046173,3.6894531,9.030914,-0.4046173,3.6894531,9.030914,-0.4046173,3.6894531,9.030914,-0.4046173,3.6894531,9.030914,-0.4046173,3.6894531,9.030914,305,313,0,0,0.4625,0.007843138,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",5
19419127,-0.50038147,3.7325592,9.696503,-0.50038147,3.7325592,9.696503,-0.50038147,3.7325592,9.696503,-0.50038147,3.7325592,9.696503,-0.1782074,0.22235107,0.5454254,-0.1782074,0.22235107,0.5454254,639.4482,238.70398,6504.6113,-736.38165,1.025,0.03137255,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",5
19419194,0.04069519,3.3399048,8.973465,0.04069519,3.3399048,8.973465,-0.07455444,0.10864258,-0.07989502,-0.07455444,0.10864258,-0.07989502,-0.07455444,0.10864258,-0.07989502,-0.07455444,0.10864258,-0.07989502,1086.4355,187.65643,6057.978,-605.7359,1.025,0.015686275,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",5
19419378,-0.39024353,3.3877869,9.246399,18.962097,15.072632,-35.620117,18.962097,15.072632,-35.620117,18.962097,15.072632,-35.620117,18.962097,15.072632,-35.620117,18.962097,15.072632,-35.620117,854.1105,623.5386,-7072.426,5963.0625,1.025,0.027450982,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",5
19419511,-0.24180603,3.5122833,9.198517,-0.24180603,3.5122833,9.198517,-0.24180603,3.5122833,9.198517,-0.24180603,3.5122833,9.198517,0.029327393,0.010620117,0.042495728,0.029327393,0.010620117,0.042495728,337.36557,1101.3616,-1837.9817,1907.2367,1.025,0.027450982,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",5
,,,,,,,,,,,,,,,,,,,,,,,,,,
19419611,-0.32321167,3.545807,9.62468,20.007324,12.635803,-34.95331,0.15553284,0.055389404,-0.0032043457,0.15553284,0.055389404,-0.0032043457,0.15553284,0.055389404,-0.0032043457,0.15553284,0.055389404,-0.0032043457,276,1189,0,0,0.3375,0.003921569,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",6
19419864,-0.5051727,3.7804413,9.035706,-0.5051727,3.7804413,9.035706,-0.5051727,3.7804413,9.035706,-0.5051727,3.7804413,9.035706,-0.5051727,3.7804413,9.035706,-0.5051727,3.7804413,9.035706,292,280,0,0,0.5,0.015686275,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",6
19419864,-0.5051727,3.7804413,9.035706,-0.5051727,3.7804413,9.035706,-0.5051727,3.7804413,9.035706,-0.5051727,3.7804413,9.035706,-0.5051727,3.7804413,9.035706,-0.5051727,3.7804413,9.035706,292,280,0,0,0.5,0.015686275,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",6
19419995,-0.50038147,3.7373352,9.461884,-0.50038147,3.7373352,9.461884,-0.048980713,0.004272461,0.027679443,0.16856384,0.07701111,0.31217957,0.16856384,0.07701111,0.31217957,0.16856384,0.07701111,0.31217957,613.6383,239.06128,7442.6763,-1291.7264,0.925,0.027450982,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",6
19420062,-0.19871521,3.4069366,9.016556,-0.19871521,3.4069366,9.016556,-0.19871521,3.4069366,9.016556,-0.19871521,3.4069366,9.016556,-0.19871521,3.4069366,9.016556,-0.19871521,3.4069366,9.016556,1044.9519,161.81702,3944.0825,-367.2987,0.925,0.023529414,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",6
19420229,-0.15560913,3.4787598,8.983032,-0.15560913,3.4787598,8.983032,-0.15560913,3.4787598,8.983032,-0.15560913,3.4787598,8.983032,-0.15560913,3.4787598,8.983032,-0.15560913,3.4787598,8.983032,760.31024,639.01624,-5607.474,5730.8457,0.925,0.023529414,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",6
19420346,-0.22744751,3.4691925,9.615112,-0.22744751,3.4691925,9.615112,-0.22744751,3.4691925,9.615112,-0.22744751,3.4691925,9.615112,-0.22744751,3.4691925,9.615112,-0.22744751,3.4691925,9.615112,335.7259,1081.145,-2411.126,2631.9922,0.925,0.027450982,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",6
,,,,,,,,,,,,,,,,,,,,,,,,,,
19420473,-0.35194397,3.2872314,9.083588,-0.35194397,3.2872314,9.083588,-0.35194397,3.2872314,9.083588,-0.35194397,3.2872314,9.083588,-0.06283569,-0.23088074,-0.0655365,-0.06283569,-0.23088074,-0.0655365,237,1233.5,0,0,0.6125,0.015686275,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",7
19420745,-0.33277893,3.6559448,8.781921,-0.33277893,3.6559448,8.781921,-0.33277893,3.6559448,8.781921,-0.33277893,3.6559448,8.781921,-0.33277893,3.6559448,8.781921,-0.33277893,3.6559448,8.781921,270,212,0,0,0.90000004,0.027450982,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",7
19420745,-0.33277893,3.6559448,8.781921,-0.33277893,3.6559448,8.781921,-0.33277893,3.6559448,8.781921,-0.33277893,3.6559448,8.781921,-0.33277893,3.6559448,8.781921,-0.33277893,3.6559448,8.781921,270,212,0,0,0.90000004,0.027450982,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",7
19420880,-0.3040619,3.7181854,9.318222,-0.3040619,3.7181854,9.318222,-0.3040619,3.7181854,9.318222,-0.3040619,3.7181854,9.318222,-0.3040619,3.7181854,9.318222,-0.3040619,3.7181854,9.318222,639.26984,159.05951,7550.2134,-1078.61,0.90000004,0.027450982,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",7
19420946,-0.3663025,3.4787598,8.825012,-0.3663025,3.4787598,8.825012,-0.3663025,3.4787598,8.825012,-0.3663025,3.4787598,8.825012,-0.3663025,3.4787598,8.825012,-0.3663025,3.4787598,8.825012,1099.1476,109,5018.258,42.487995,0.90000004,0.015686275,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",7
19421130,-0.3471527,3.4308777,9.615112,-0.3471527,3.4308777,9.615112,-0.3471527,3.4308777,9.615112,-0.3471527,3.4308777,9.615112,-0.3471527,3.4308777,9.615112,-0.3471527,3.4308777,9.615112,851.9206,599.3508,-5862.251,5730.606,0.90000004,0.023529414,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",7
19421247,-0.27053833,3.4787598,9.184143,-0.27053833,3.4787598,9.184143,-0.27053833,3.4787598,9.184143,-0.27053833,3.4787598,9.184143,-0.27053833,3.4787598,9.184143,-0.27053833,3.4787598,9.184143,337.5633,1082.4612,-2800.0847,2675.6252,0.90000004,0.027450982,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",7
,,,,,,,,,,,,,,,,,,,,,,,,,,
19421346,-0.29447937,3.6846619,9.5767975,-0.29447937,3.6846619,9.5767975,-0.29447937,3.6846619,9.5767975,0.1672821,0.07366943,0.31137085,0.1672821,0.07366943,0.31137085,0.1672821,0.07366943,0.31137085,230.8242,1218.7032,0,0,0.5625,0.015686275,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",8
19421608,-0.60572815,3.7421265,9.088379,19.659424,11.940002,-33.950806,19.659424,11.940002,-33.950806,19.659424,11.940002,-33.950806,19.659424,11.940002,-33.950806,19.659424,11.940002,-33.950806,264,238,0,0,0.58750004,0.011764707,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",8
19421608,-0.60572815,3.7421265,9.088379,19.659424,11.940002,-33.950806,19.659424,11.940002,-33.950806,19.659424,11.940002,-33.950806,19.659424,11.940002,-33.950806,19.659424,11.940002,-33.950806,264,238,0,0,0.58750004,0.011764707,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",8
19421748,-0.3375702,3.6894531,9.495392,-0.3375702,3.6894531,9.495392,-0.067092896,0.010650635,0.0021209717,-0.067092896,0.010650635,0.0021209717,-0.067092896,0.010650635,0.0021209717,-0.067092896,0.010650635,0.0021209717,654.42487,188.8219,6972.993,-847.5696,0.975,0.015686275,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",8
19421814,-0.17955017,3.272873,8.939941,-0.17955017,3.272873,8.939941,-0.17955017,3.272873,8.939941,-0.17955017,3.272873,8.939941,0.19616699,-0.13555908,-0.24749756,0.19616699,-0.13555908,-0.24749756,1095.1472,130.63232,5099.2534,-364.06488,0.975,0.023529414,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",8
19422015,-0.27053833,3.277649,9.174576,-0.27053833,3.277649,9.174576,-0.27053833,3.277649,9.174576,-0.27053833,3.277649,9.174576,0.10308838,-0.1387024,-0.010025024,0.10308838,-0.1387024,-0.010025024,847.26624,646.05994,-5134.6567,4587.9966,0.975,0.023529414,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",8
19422115,-0.42855835,3.5505981,9.097961,-0.42855835,3.5505981,9.097961,-0.42855835,3.5505981,9.097961,0.16567993,0.0705719,0.30924988,0.16567993,0.0705719,0.30924988,0.16567993,0.0705719,0.30924988,353.25366,1097.7463,-3452.724,3364.1052,0.975,0.027450982,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",8
,,,,,,,,,,,,,,,,,,,,,,,,,,
19422233,-0.64881897,3.4931335,9.188934,-0.64881897,3.4931335,9.188934,-0.64881897,3.4931335,9.188934,-0.64881897,3.4931335,9.188934,-0.64881897,3.4931335,9.188934,-0.64881897,3.4931335,9.188934,209,1267,0,0,0.45000002,0.011764707,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",9
19422522,-0.2609558,3.6272125,9.07402,19.136047,11.070251,-35.453796,19.136047,11.070251,-35.453796,19.136047,11.070251,-35.453796,19.136047,11.070251,-35.453796,19.136047,11.070251,-35.453796,217,271,0,0,0.95,0.023529414,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",9
19422522,-0.2609558,3.6272125,9.07402,19.136047,11.070251,-35.453796,19.136047,11.070251,-35.453796,19.136047,11.070251,-35.453796,19.136047,11.070251,-35.453796,19.136047,11.070251,-35.453796,217,271,0,0,0.95,0.023529414,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",9
19422632,-0.15560913,3.4644012,9.323013,-0.15560913,3.4644012,9.323013,-0.15560913,3.4644012,9.323013,-0.15560913,3.4644012,9.323013,-0.15560913,3.4644012,9.323013,-0.15560913,3.4644012,9.323013,560.79816,240.1502,6955.683,-935.5954,0.95,0.027450982,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",9
19422716,-0.12210083,3.253708,9.102753,-0.12210083,3.253708,9.102753,-0.12210083,3.253708,9.102753,-0.12210083,3.253708,9.102753,-0.12210083,3.253708,9.102753,-0.12210083,3.253708,9.102753,1104.9968,180.87518,3476.4326,-159.04222,0.95,0.019607844,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",9
19422899,-0.33277893,3.2920227,9.514557,-0.33277893,3.2920227,9.514557,-0.33277893,3.2920227,9.514557,-0.33277893,3.2920227,9.514557,-0.33277893,3.2920227,9.514557,-0.33277893,3.2920227,9.514557,797.41534,722.81506,-5432.6934,5070.8633,0.95,0.027450982,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",9
19422999,-0.38067627,3.7181854,8.767563,-0.38067627,3.7181854,8.767563,-0.38067627,3.7181854,8.767563,-0.38067627,3.7181854,8.767563,-0.05580139,0.22520447,-0.39009094,-0.05580139,0.22520447,-0.39009094,353.7486,1161.189,-2449.5645,2537.143,0.95,0.027450982,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",9
,,,,,,,,,,,,,,,,,,,,,,,,,,
19423090,-0.32800293,3.210617,9.059647,-0.32800293,3.210617,9.059647,-0.32800293,3.210617,9.059647,-0.32800293,3.210617,9.059647,-0.32800293,3.210617,9.059647,-0.32800293,3.210617,9.059647,227,1304,0,0,0.375,0.007843138,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",10
19423361,-0.41897583,3.593689,8.896851,-0.41897583,3.593689,8.896851,-0.41897583,3.593689,8.896851,-0.41897583,3.593689,8.896851,-0.051620483,-0.012863159,-0.21502686,-0.051620483,-0.012863159,-0.21502686,246,222,0,0,0.9125,0.027450982,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",10
