 Counter,Name,Pattern, TYPE_ACC0_MEAN, TYPE_ACC1_MEAN, TYPE_ACC2_MEAN, TYPE_MAG0_MEAN, TYPE_MAG1_MEAN, TYPE_MAG2_MEAN, TYPE_GYRO0_MEAN, TYPE_GYRO1_MEAN, TYPE_GYRO2_MEAN, TYPE_ROTATION0_MEAN, TYPE_ROTATION1_MEAN, TYPE_ROTATION2_MEAN, TYPE_LINEAR0_MEAN, TYPE_LINEAR1_MEAN, TYPE_LINEAR2_MEAN, TYPE_GRAVITY0_MEAN, TYPE_GRAVITY1_MEAN, TYPE_GRAVITY2_MEAN,velocity_x_MEAN,velocity_y_MEAN,pressure_MEAN,size_MEAN, TYPE_ACC0_SD, TYPE_ACC1_SD, TYPE_ACC2_SD, TYPE_MAG0_SD, TYPE_MAG1_SD, TYPE_MAG2_SD, TYPE_GYRO0_SD, TYPE_GYRO1_SD, TYPE_GYRO2_SD, TYPE_ROTATION0_SD, TYPE_ROTATION1_SD, TYPE_ROTATION2_SD, TYPE_LINEAR0_SD, TYPE_LINEAR1_SD, TYPE_LINEAR2_SD, TYPE_GRAVITY0_SD, TYPE_GRAVITY1_SD, TYPE_GRAVITY2_SD, velocity_x_SD, velocity_y_SD, pressure_SD, size_SD
20,Matt,A,-3.23934425,7.2520319,5.6910068833,-3.23934425,7.2520319,5.6910068833,-3.23934425,7.2520319,5.6910068833,-2.6079508133,6.050793895,4.9219562833,-1.0061365677,2.463612851,1.9946059917,-1.0061365677,2.463612851,1.9946059917,236.5897333333,-458.7852166667,0.7895833333,0.022875818,0.7256180203,0.2400281636,0.2696776868,0.7256180203,0.2400281636,0.2696776868,0.7256180203,0.2400281636,0.2696776868,1.3298040328,2.7575650855,1.9970295647,1.6368221728,3.7046008303,2.9764680191,1.6368221728,3.7046008303,2.9764680191,1542.1209589555,1665.4522381628,0.1379349182,0.0067545158
21,Matt,A,-3.2154057833,7.3908920833,5.7309137833,-3.2154057833,7.3908920833,5.7309137833,-2.5877939833,6.0888392617,4.8011754327,-2.5877939833,6.0888392617,4.8011754327,-1.026186635,2.4455718997,1.9203287793,-1.026186635,2.4455718997,1.9203287793,318.0469666667,-303.0687,0.7250000133,0.0189542498,0.5239207281,0.2904778784,0.5432573191,0.5239207281,0.2904778784,0.5432573191,1.2631879154,3.1328908563,2.3816270752,1.2631879154,3.1328908563,2.3816270752,1.8104028249,4.0143537862,2.8065158942,1.8104028249,4.0143537862,2.8065158942,1519.7175570706,1379.2795913408,0.2026388452,0.0114779885
22,Matt,A,-3.38539375,7.2568130667,5.6119995167,2.0551986667,-9.3026481,3.5724029833,2.0551986667,-9.3026481,3.5724029833,2.0551986667,-9.3026481,3.5724029833,2.0551986667,-9.3026481,3.5724029833,2.0551986667,-9.3026481,3.5724029833,151.05035,-262.2589666667,0.8020833333,0.0241830073,0.7555541798,0.2079470547,0.5355476641,3.8040987291,12.7248916971,2.0688918042,3.8040987291,12.7248916971,2.0688918042,3.8040987291,12.7248916971,2.0688918042,3.8040987291,12.7248916971,2.0688918042,3.8040987291,12.7248916971,2.0688918042,1280.4333588547,1338.8104197075,0.3198062565,0.0080048687
23,Matt,A,-3.2106170333,7.2472456833,5.5840733667,-0.54551445,-1.27186615,4.4089254,0.9978612032,-4.8973797817,1.6106465642,0.9978612032,-4.8973797817,1.6106465642,0.4835688165,-2.0115790227,1.3142115225,0.4835688165,-2.0115790227,1.3142115225,184.7551666667,-389.0572833333,0.75,0.0202614388,0.5772766069,0.2122689147,0.3914945338,3.7862592343,13.0276488901,1.8738467842,2.7765173091,10.603629355,2.1709209571,2.7765173091,10.603629355,2.1709209571,2.5404540733,8.7489341209,2.1541625971,2.5404540733,8.7489341209,2.1541625971,1435.9944092677,1391.4043545503,0.0433012702,0.0076109428
24,Matt,A,-3.1180419833,7.29432435,5.4236577333,-2.7857157333,3.2151007667,5.0904668167,-1.4450352908,-0.3255894133,2.12157944,-1.4450352908,-0.3255894133,2.12157944,-1.4450352908,-0.3255894133,2.12157944,-1.4450352908,-0.3255894133,2.12157944,343.84315,-523.7486166667,0.8895833333,0.0261437922,0.7144327224,0.2911203305,0.8087644058,1.2287319767,9.9665093844,1.0779263532,2.0300629656,9.0436410176,2.3133449317,2.0300629656,9.0436410176,2.3133449317,2.0300629656,9.0436410176,2.3133449317,2.0300629656,9.0436410176,2.3133449317,1424.2431719551,1654.8225288304,0.21786129,0.0088271605
25,Matt,A,-3.2082188833,7.45553335,5.5577366667,-0.9151306017,-4.8366647833,3.7805023,-0.9151306017,-4.8366647833,3.7805023,-0.9151306017,-4.8366647833,3.7805023,-0.9151306017,-4.8366647833,3.7805023,-0.9151306017,-4.8366647833,3.7805023,327.6957833333,-366.8462166667,0.8520833333,0.0248366027,0.5077027927,0.1880319328,0.5122884278,3.0166703404,13.522616365,2.063789341,3.0166703404,13.522616365,2.063789341,3.0166703404,13.522616365,2.063789341,3.0166703404,13.522616365,2.063789341,3.0166703404,13.522616365,2.063789341,1876.5430338353,1430.8935299281,0.2531571482,0.0091689828
26,Matt,A,-2.8123855667,7.5736515833,5.6910070167,-0.391215,-1.3806229167,4.81537375,-0.391215,-1.3806229167,4.81537375,-0.391215,-1.3806229167,4.81537375,-1.2591730833,1.9391478733,4.36984255,-1.2591730833,1.9391478733,4.36984255,396.4473166667,-441.0712,0.6250000167,0.0156862755,0.6413931724,0.3241786133,0.4289498837,3.5488948644,13.6168562232,1.570116483,3.5488948644,13.6168562232,1.570116483,3.5488948644,13.6168562232,1.570116483,2.4078763414,10.2633920594,2.2608197996,2.4078763414,10.2633920594,2.2608197996,1784.0633075883,1652.3828264037,0.2250000009,0.0070151154
27,Matt,A,-3.0789337,7.61435185,5.2632446,-2.8205668,3.51331825,4.7973302333,-2.7391408155,6.4395548,4.3105061917,-2.7391408155,6.4395548,4.3105061917,-2.1634877388,5.1552402983,3.4795456017,-2.1634877388,5.1552402983,3.4795456017,428.51495,-190.2268666667,0.7562500367,0.0235294128,0.7214371714,0.304011023,0.7428446253,1.2415939067,10.1970712007,1.2232857551,1.4245576035,3.0374508351,2.2948478531,1.4245576035,3.0374508351,2.2948478531,1.9526355624,3.8388431855,2.9292282237,1.9526355624,3.8388431855,2.9292282237,2045.7447745973,1683.8404775907,0.3097126096,0.0102262003
28,Matt,A,-2.99433645,7.66702525,5.1299717167,-2.740743,3.5391185,4.55926505,-2.740743,3.5391185,4.55926505,-2.740743,3.5391185,4.55926505,-1.273455305,-0.2311680267,1.7977549147,-1.273455305,-0.2311680267,1.7977549147,131.0709833333,-366.2285166667,0.6687500067,0.0156862752,0.8631789335,0.3738315685,0.8299976144,1.1782895015,10.1279334976,1.5179851928,1.1782895015,10.1279334976,1.5179851928,1.1782895015,10.1279334976,1.5179851928,2.229045653,9.1953957986,2.0263937971,2.229045653,9.1953957986,2.0263937971,1423.2910421705,1355.8480031257,0.2110613127,0.0074406537
29,Matt,A,-3.0398305333,7.4754892,5.3789621333,-3.0398305333,7.4754892,5.3789621333,-3.0398305333,7.4754892,5.3789621333,-2.3814264933,6.0950850533,4.4477182417,-1.9341862933,4.8993580283,3.427169741,-1.9341862933,4.8993580283,3.427169741,326.1996,-428.7947,0.86875,0.0235294127,0.8943266276,0.4521349091,0.799763732,0.8943266276,0.4521349091,0.799763732,0.8943266276,0.4521349091,0.799763732,1.509864918,3.2277926687,2.7081474857,1.8451145332,4.0154316645,3.0822110372,1.8451145332,4.0154316645,3.0822110372,1553.4687018572,1560.287825832,0.1932857341,0.0089425524
