TimeStamp, TYPE_ACC0, TYPE_ACC1, TYPE_ACC2, TYPE_MAG0, TYPE_MAG1, TYPE_MAG2, TYPE_GYRO0, TYPE_GYRO1, TYPE_GYRO2, TYPE_ROTATION0, TYPE_ROTATION1, TYPE_ROTATION2, TYPE_LINEAR0, TYPE_LINEAR1, TYPE_LINEAR2, TYPE_GRAVITY0, TYPE_GRAVITY1, TYPE_GRAVITY2, position_x, position_y, velocity_x, velocity_y, pressure, size, mCurrentPattern, Counter,Name,Pattern
19752138,-1.7094574,6.3948975,7.855362,-1.7094574,6.3948975,7.855362,-1.7094574,6.3948975,7.855362,-1.7094574,6.3948975,7.855362,-1.7094574,6.3948975,7.855362,-1.7094574,6.3948975,7.855362,383.6203,227.7367,-3509.8198,1278.2476,0.58750004,0.023529414,"[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]",22,James,C
19752229,-1.8531036,6.5481415,7.7691803,-1.8531036,6.5481415,7.7691803,-1.8531036,6.5481415,7.7691803,-1.8531036,6.5481415,7.7691803,-1.8531036,6.5481415,7.7691803,-1.8531036,6.5481415,7.7691803,249,291.5,0,0,0.275,0.007843138,"[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]",23,James,C
19752513,-1.5849609,6.58165,7.582428,-1.5849609,6.58165,7.582428,-1.5849609,6.58165,7.582428,-1.5849609,6.58165,7.582428,-1.5849609,6.58165,7.582428,-1.5849609,6.58165,7.582428,316,700,0,0,0.3,0.007843138,"[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]",23,James,C
19752513,-1.5849609,6.58165,7.582428,-1.5849609,6.58165,7.582428,-1.5849609,6.58165,7.582428,-1.5849609,6.58165,7.582428,-1.5849609,6.58165,7.582428,-1.5849609,6.58165,7.582428,316,700,0,0,0.3,0.007843138,"[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]",23,James,C
19752622,-1.656784,6.289566,7.247238,-1.656784,6.289566,7.247238,-1.656784,6.289566,7.247238,-1.656784,6.289566,7.247238,-1.656784,6.289566,7.247238,-1.656784,6.289566,7.247238,559.5761,686.595,7239.5474,787.7978,0.6125,0.023529414,"[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]",23,James,C
19752689,-1.2401886,6.318283,7.7548065,-1.2401886,6.318283,7.7548065,-1.2401886,6.318283,7.7548065,-1.2401886,6.318283,7.7548065,-1.2401886,6.318283,7.7548065,-1.2401886,6.318283,7.7548065,1050.8859,690.4,6496.1504,-1212.8232,0.6125,0.015686275,"[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]",23,James,C
19752822,-1.8100128,6.289566,7.103592,-1.8100128,6.289566,7.103592,-1.8100128,6.289566,7.103592,-1.8100128,6.289566,7.103592,-1.8100128,6.289566,7.103592,-1.8100128,6.289566,7.103592,1329.1339,330.7309,-3250.3164,-2925.0115,0.6125,0.019607844,"[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]",23,James,C
19752906,-1.5801697,6.1842194,7.740448,-1.5801697,6.1842194,7.740448,-1.5801697,6.1842194,7.740448,-1.5801697,6.1842194,7.740448,-1.5801697,6.1842194,7.740448,-1.5801697,6.1842194,7.740448,838.5106,188.16418,-6436.6396,-569.2748,0.6125,0.023529414,"[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]",23,James,C
19752989,-1.8435211,6.447571,7.78833,-1.8435211,6.447571,7.78833,-1.8435211,6.447571,7.78833,-1.8435211,6.447571,7.78833,-1.8435211,6.447571,7.78833,-1.8435211,6.447571,7.78833,405.18042,185.37115,-3305.0806,666.93115,0.6125,0.023529414,"[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]",23,James,C
19753071,-1.9153595,6.54335,7.376526,-1.9153595,6.54335,7.376526,-1.9153595,6.54335,7.376526,-1.9153595,6.54335,7.376526,-1.9153595,6.54335,7.376526,-1.9153595,6.54335,7.376526,239,233,0,0,0.2875,0.007843138,"[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]",24,James,C
19753316,-1.4077759,6.179428,7.5728455,-1.4077759,6.179428,7.5728455,-1.4077759,6.179428,7.5728455,-1.4077759,6.179428,7.5728455,0.39009094,-0.2135315,0.35717773,0.39009094,-0.2135315,0.35717773,290,700,0,0,0.6,0.015686275,"[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]",24,James,C
19753316,-1.4077759,6.179428,7.5728455,-1.4077759,6.179428,7.5728455,-1.4077759,6.179428,7.5728455,-1.4077759,6.179428,7.5728455,0.39009094,-0.2135315,0.35717773,0.39009094,-0.2135315,0.35717773,290,700,0,0,0.6,0.015686275,"[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]",24,James,C
19753457,-1.9249268,6.337448,7.678192,-1.9249268,6.337448,7.678192,-1.9249268,6.337448,7.678192,-1.9249268,6.337448,7.678192,-1.9249268,6.337448,7.678192,-1.9249268,6.337448,7.678192,590.00964,710.6947,6894.154,615.2407,0.6,0.019607844,"[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]",24,James,C
19753523,-1.5945282,5.887329,7.6351013,-1.5945282,5.887329,7.6351013,-1.5945282,5.887329,7.6351013,-1.5945282,5.887329,7.6351013,-1.5945282,5.887329,7.6351013,-1.5945282,5.887329,7.6351013,1049.7789,716.1559,6714.2866,-992.2131,0.6,0.019607844,"[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]",24,James,C
19753657,-2.3654633,6.150696,6.921631,-2.3654633,6.150696,6.921631,-2.3654633,6.150696,6.921631,-2.3654633,6.150696,6.921631,-2.3654633,6.150696,6.921631,-2.3654633,6.150696,6.921631,1220.3362,391.4729,-2787.3015,-3046.574,0.6,0.015686275,"[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]",24,James,C
19753724,-2.245758,5.954376,8.056488,-2.245758,5.954376,8.056488,-2.245758,5.954376,8.056488,-2.245758,5.954376,8.056488,-2.245758,5.954376,8.056488,-2.245758,5.954376,8.056488,887.2547,229.07184,-5520.8555,-1417.3292,0.6,0.027450982,"[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]",24,James,C
19753807,-1.8483124,5.9160614,7.5920105,-1.8483124,5.9160614,7.5920105,-1.8483124,5.9160614,7.5920105,0.1984253,0.2713623,0.56321716,0.1984253,0.2713623,0.56321716,0.1984253,0.2713623,0.56321716,406.0017,190,-4742.599,0.011863602,0.8625,0.023529414,"[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]",24,James,C
19753910,-2.5139008,5.863388,8.367722,-2.5139008,5.863388,8.367722,-2.5139008,5.863388,8.367722,-2.5139008,5.863388,8.367722,-2.5139008,5.863388,8.367722,-2.5139008,5.863388,8.367722,138,242,0,0,0.4125,0.015686275,"[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]",25,James,C
19754187,-1.7525482,6.3278656,7.8697357,-1.7525482,6.3278656,7.8697357,-1.7525482,6.3278656,7.8697357,0.22323608,0.27290344,0.5483093,0.22323608,0.27290344,0.5483093,0.22323608,0.27290344,0.5483093,337,734,0,0,0.6,0.015686275,"[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]",25,James,C
19754187,-1.7525482,6.3278656,7.8697357,-1.7525482,6.3278656,7.8697357,-1.7525482,6.3278656,7.8697357,0.22323608,0.27290344,0.5483093,0.22323608,0.27290344,0.5483093,0.22323608,0.27290344,0.5483093,337,734,0,0,0.6,0.015686275,"[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]",25,James,C
19754308,-1.1492157,6.3996887,7.826645,-1.1492157,6.3996887,7.826645,-1.1492157,6.3996887,7.826645,-1.1492157,6.3996887,7.826645,-1.1492157,6.3996887,7.826645,-1.1492157,6.3996887,7.826645,612.50604,715.80457,6421.098,81.88045,0.6,0.019607844,"[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]",25,James,C
19754375,-1.4412994,6.3901215,7.6877747,-1.4412994,6.3901215,7.6877747,-1.4412994,6.3901215,7.6877747,0.2189331,0.26927185,0.5516815,0.2189331,0.26927185,0.5516815,0.2189331,0.26927185,0.5516815,1048.7462,718.6096,5019.7437,-1315.308,0.6,0.015686275,"[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]",25,James,C
19754508,-1.8435211,5.8969116,6.907257,-1.8435211,5.8969116,6.907257,-1.8435211,5.8969116,6.907257,-1.8435211,5.8969116,6.907257,-1.8435211,5.8969116,6.907257,-1.8435211,5.8969116,6.907257,1144.258,362.258,-3899.0632,-3782.1611,0.6,0.015686275,"[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]",25,James,C
19754574,-1.6232605,5.7819824,8.080429,-1.6232605,5.7819824,8.080429,-1.6232605,5.7819824,8.080429,0.20913696,0.26812744,0.55622864,0.20913696,0.26812744,0.55622864,0.20913696,0.26812744,0.55622864,818.1191,201.01984,-6035.692,-758.20465,0.6,0.015686275,"[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]",25,James,C
19754658,-1.7286072,6.222519,7.64946,-1.7286072,6.222519,7.64946,-1.7286072,6.222519,7.64946,-1.7286072,6.222519,7.64946,0.012268066,0.17103577,0.13166809,0.012268066,0.17103577,0.13166809,364.63504,218.0033,-4083.3784,378.791,0.875,0.027450982,"[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]",25,James,C
19754746,-1.8004303,6.203369,7.9080353,-1.8004303,6.203369,7.9080353,-1.8004303,6.203369,7.9080353,-1.8004303,6.203369,7.9080353,-1.8004303,6.203369,7.9080353,-1.8004303,6.203369,7.9080353,175,263,0,0,0.26250002,0.003921569,"[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]",26,James,C
19754966,-1.7190247,5.992676,8.018173,-1.7190247,5.992676,8.018173,-1.7190247,5.992676,8.018173,-1.7190247,5.992676,8.018173,-1.7190247,5.992676,8.018173,-1.7190247,5.992676,8.018173,318,707,0,0,0.6625,0.023529414,"[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]",26,James,C
19754966,-1.7190247,5.992676,8.018173,-1.7190247,5.992676,8.018173,-1.7190247,5.992676,8.018173,-1.7190247,5.992676,8.018173,-1.7190247,5.992676,8.018173,-1.7190247,5.992676,8.018173,318,707,0,0,0.6625,0.023529414,"[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]",26,James,C
19755075,-1.905777,6.0788727,7.3382263,-1.905777,6.0788727,7.3382263,-1.905777,6.0788727,7.3382263,-1.905777,6.0788727,7.3382263,-0.13916016,-0.013153076,-0.14065552,-0.13916016,-0.013153076,-0.14065552,555.82544,703,6756.329,79.22428,0.6625,0.019607844,"[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]",26,James,C
19755158,-1.4939728,6.203369,7.5776367,31.318665,-9.115601,-21.76056,31.318665,-9.115601,-21.76056,31.318665,-9.115601,-21.76056,31.318665,-9.115601,-21.76056,31.318665,-9.115601,-21.76056,1104.5198,626.92346,3824.422,-1067.9862,0.6625,0.007843138,"[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]",26,James,C
19755258,-2.1164703,5.997467,7.4100494,-2.1164703,5.997467,7.4100494,-2.1164703,5.997467,7.4100494,-2.1164703,5.997467,7.4100494,-0.28834534,-0.1060791,-0.04473877,-0.28834534,-0.1060791,-0.04473877,1220.3147,412.6772,-3024.4536,-3674.247,0.6625,0.015686275,"[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]",26,James,C
19755342,-1.8866272,6.035782,7.9367676,-1.8866272,6.035782,7.9367676,-1.8866272,6.035782,7.9367676,-1.8866272,6.035782,7.9367676,-1.8866272,6.035782,7.9367676,-1.8866272,6.035782,7.9367676,808.4316,178.50574,-6057.754,-1456.1284,0.6625,0.023529414,"[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]",26,James,C
19755425,-1.771698,6.1411133,7.6877747,-1.771698,6.1411133,7.6877747,-1.771698,6.1411133,7.6877747,-1.771698,6.1411133,7.6877747,-0.008972168,0.12524414,0.14648438,-0.008972168,0.12524414,0.14648438,345.999,191.58093,-4360.0566,1362.7292,0.6625,0.023529414,"[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]",26,James,C
19756260,-1.9919739,6.5768585,7.606369,-1.9919739,6.5768585,7.606369,-1.9919739,6.5768585,7.606369,-1.9919739,6.5768585,7.606369,-1.9919739,6.5768585,7.606369,-1.9919739,6.5768585,7.606369,177,220,0,0,0.5,0.003921569,"[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]",27,James,C
19756694,-1.6950836,6.2799835,7.400467,-1.6950836,6.2799835,7.400467,-1.6950836,6.2799835,7.400467,0.22599792,0.27851868,0.54611206,0.22599792,0.27851868,0.54611206,0.22599792,0.27851868,0.54611206,392,652,0,0,0.4375,0.015686275,"[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]",27,James,C
19756694,-1.6950836,6.2799835,7.400467,-1.6950836,6.2799835,7.400467,-1.6950836,6.2799835,7.400467,0.22599792,0.27851868,0.54611206,0.22599792,0.27851868,0.54611206,0.22599792,0.27851868,0.54611206,392,652,0,0,0.4375,0.015686275,"[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]",27,James,C
19756877,-1.6807251,6.1459045,7.9272003,-1.6807251,6.1459045,7.9272003,-1.6807251,6.1459045,7.9272003,0.21690369,0.2722473,0.55270386,0.21690369,0.2722473,0.55270386,0.21690369,0.2722473,0.55270386,591.5303,704.5348,6386.7295,142.90486,0.71250004,0.019607844,"[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]",27,James,C
19756960,-1.613678,6.0740814,7.5680695,-1.613678,6.0740814,7.5680695,-1.613678,6.0740814,7.5680695,-1.613678,6.0740814,7.5680695,0.018096924,-0.10952759,0.13391113,0.018096924,-0.10952759,0.13391113,1045.8264,680.69556,3484.6055,-672.564,0.71250004,0.015686275,"[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]",27,James,C
19757110,-1.8674622,6.2368927,7.486664,-1.8674622,6.2368927,7.486664,-1.8674622,6.2368927,7.486664,-1.8674622,6.2368927,7.486664,-1.8674622,6.2368927,7.486664,-1.8674622,6.2368927,7.486664,1245.9458,367.67487,-934.79395,-5188.6953,0.71250004,0.019607844,"[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]",27,James,C
19757211,-1.5274963,5.997467,7.7691803,-1.5274963,5.997467,7.7691803,-1.5274963,5.997467,7.7691803,-1.5274963,5.997467,7.7691803,-1.5274963,5.997467,7.7691803,-1.5274963,5.997467,7.7691803,798.2186,123.76367,-6867.0024,-273.72168,0.71250004,0.023529414,"[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]",27,James,C
19757278,-1.6902924,6.2751923,7.199356,-1.6902924,6.2751923,7.199356,-1.6902924,6.2751923,7.199356,0.21684265,0.26863098,0.5503082,0.21684265,0.26863098,0.5503082,0.21684265,0.26863098,0.5503082,374.78668,143.61823,-5338.892,1035.4249,0.71250004,0.027450982,"[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]",27,James,C
19757375,-1.8004303,6.337448,8.113937,-1.8004303,6.337448,8.113937,-1.8004303,6.337448,8.113937,-1.8004303,6.337448,8.113937,-1.8004303,6.337448,8.113937,-1.8004303,6.337448,8.113937,84.38971,241.24414,0,0,0.4375,0.015686275,"[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]",28,James,C
19757683,-1.6615753,6.294342,7.6638336,-1.6615753,6.294342,7.6638336,-1.6615753,6.294342,7.6638336,-1.6615753,6.294342,7.6638336,-1.6615753,6.294342,7.6638336,-1.6615753,6.294342,7.6638336,346,749,0,0,0.6375,0.015686275,"[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]",28,James,C
19757683,-1.6615753,6.294342,7.6638336,-1.6615753,6.294342,7.6638336,-1.6615753,6.294342,7.6638336,-1.6615753,6.294342,7.6638336,-1.6615753,6.294342,7.6638336,-1.6615753,6.294342,7.6638336,346,749,0,0,0.6375,0.015686275,"[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]",28,James,C
19757795,-1.8052216,6.2081604,7.491455,-1.8052216,6.2081604,7.491455,-1.8052216,6.2081604,7.491455,-1.8052216,6.2081604,7.491455,-1.8052216,6.2081604,7.491455,-1.8052216,6.2081604,7.491455,608.8906,713.4945,5747.649,278.17776,0.6375,0.023529414,"[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]",28,James,C
19757862,-1.4796143,6.040558,7.9272003,-1.4796143,6.040558,7.9272003,-1.4796143,6.040558,7.9272003,-1.4796143,6.040558,7.9272003,-1.4796143,6.040558,7.9272003,-1.4796143,6.040558,7.9272003,1030.8994,703.85754,5553.512,-432.82922,0.6375,0.015686275,"[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]",28,James,C
19758029,-1.9823914,6.308716,7.4818726,-1.9823914,6.308716,7.4818726,-1.9823914,6.308716,7.4818726,-1.9823914,6.308716,7.4818726,-1.9823914,6.308716,7.4818726,-1.9823914,6.308716,7.4818726,1116.8253,365.2044,-3191.648,-3379.9875,0.6375,0.023529414,"[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]",28,James,C
19758096,-1.6759338,6.064499,7.9559174,-1.6759338,6.064499,7.9559174,-1.6759338,6.064499,7.9559174,-1.6759338,6.064499,7.9559174,-0.001937866,-0.04458618,0.4697113,-0.001937866,-0.04458618,0.4697113,842.4619,175.95837,-4526.447,-1569.1061,0.6375,0.015686275,"[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]",28,James,C
19758179,-1.4700317,6.265625,7.6398926,-1.4700317,6.265625,7.6398926,-1.4700317,6.265625,7.6398926,-1.4700317,6.265625,7.6398926,-1.4700317,6.265625,7.6398926,-1.4700317,6.265625,7.6398926,391.64636,199.30328,-5654.2607,1228.395,0.6375,0.019607844,"[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]",28,James,C
19758227,-2.0254822,6.4858856,7.510605,-2.0254822,6.4858856,7.510605,-2.0254822,6.4858856,7.510605,-2.0254822,6.4858856,7.510605,-2.0254822,6.4858856,7.510605,-2.0254822,6.4858856,7.510605,245,229,0,0,0.26250002,0.003921569,"[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]",29,James,C
19758552,-1.7812805,6.24646,5.451584,-1.7812805,6.24646,5.451584,-1.7812805,6.24646,5.451584,-1.7812805,6.24646,5.451584,-1.7812805,6.24646,5.451584,-1.7812805,6.24646,5.451584,323,738,0,0,0.625,0.015686275,"[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]",29,James,C
19758552,-1.7812805,6.24646,5.451584,-1.7812805,6.24646,5.451584,-1.7812805,6.24646,5.451584,-1.7812805,6.24646,5.451584,-1.7812805,6.24646,5.451584,-1.7812805,6.24646,5.451584,323,738,0,0,0.625,0.015686275,"[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]",29,James,C
19758646,-1.8770447,6.284775,7.0700684,29.229736,-10.159302,-21.76056,29.229736,-10.159302,-21.76056,29.229736,-10.159302,-21.76056,29.229736,-10.159302,-21.76056,29.229736,-10.159302,-21.76056,542.0081,722.48694,5231.0884,441.27597,0.625,0.019607844,"[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]",29,James,C
19758730,-1.4604492,6.313507,8.219284,-1.4604492,6.313507,8.219284,0.07563782,-0.013839722,-0.026641846,0.07563782,-0.013839722,-0.026641846,0.07563782,-0.013839722,-0.026641846,0.07563782,-0.013839722,-0.026641846,1045.6129,711.1992,4443.7266,-214.07518,0.625,0.015686275,"[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]",29,James,C
19758847,-1.8435211,6.0980225,7.0748596,32.014465,-9.811401,-21.76056,32.014465,-9.811401,-21.76056,32.014465,-9.811401,-21.76056,32.014465,-9.811401,-21.76056,32.014465,-9.811401,-21.76056,1212.0662,414.13226,-2748.3728,-4884.193,0.625,0.015686275,"[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]",29,James,C
19758930,-2.0207062,6.318283,6.926422,-2.0207062,6.318283,6.926422,-0.09480286,-0.018112183,-0.018112183,-0.09480286,-0.018112183,-0.018112183,-0.09480286,-0.018112183,-0.018112183,-0.09480286,-0.018112183,-0.018112183,811.7578,187.50037,-6062.8125,21.3786,0.625,0.019607844,"[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]",29,James,C
19759014,-1.6711426,6.332657,7.8026886,-1.6711426,6.332657,7.8026886,-1.6711426,6.332657,7.8026886,-1.6711426,6.332657,7.8026886,-1.6711426,6.332657,7.8026886,-1.6711426,6.332657,7.8026886,382.7919,239.6416,-2717.9502,608.43884,0.625,0.023529414,"[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]",29,James,C
19759075,-1.9871826,6.361389,7.9607086,-1.9871826,6.361389,7.9607086,-1.9871826,6.361389,7.9607086,-1.9871826,6.361389,7.9607086,-1.9871826,6.361389,7.9607086,-1.9871826,6.361389,7.9607086,274.77963,268.94788,0,0,0.275,0.007843138,"[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]",30,James,C
19759335,-1.6280518,6.6199646,7.716507,-1.6280518,6.6199646,7.716507,-1.6280518,6.6199646,7.716507,-1.6280518,6.6199646,7.716507,-1.6280518,6.6199646,7.716507,-1.6280518,6.6199646,7.716507,317,763,0,0,0.4875,0.015686275,"[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]",30,James,C
19759335,-1.6280518,6.6199646,7.716507,-1.6280518,6.6199646,7.716507,-1.6280518,6.6199646,7.716507,-1.6280518,6.6199646,7.716507,-1.6280518,6.6199646,7.716507,-1.6280518,6.6199646,7.716507,317,763,0,0,0.4875,0.015686275,"[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]",30,James,C
19759447,-1.8914185,6.428421,7.4818726,-1.8914185,6.428421,7.4818726,-1.8914185,6.428421,7.4818726,-1.8914185,6.428421,7.4818726,-0.20933533,0.13002014,0.1559143,-0.20933533,0.13002014,0.1559143,596.1203,736.33044,6032.039,-84.002525,0.4875,0.015686275,"[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]",30,James,C
19759514,-1.5849609,6.308716,7.783539,-1.5849609,6.308716,7.783539,0.029830933,0.030883789,0.008514404,0.029830933,0.030883789,0.008514404,0.029830933,0.030883789,0.008514404,0.029830933,0.030883789,0.008514404,1033.9999,715.23254,5854.791,-781.4476,0.4875,0.015686275,"[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]",30,James,C
19759681,-1.8961945,6.356598,7.3956757,-1.8961945,6.356598,7.3956757,-1.8961945,6.356598,7.3956757,-1.8961945,6.356598,7.3956757,-1.8961945,6.356598,7.3956757,-1.8961945,6.356598,7.3956757,1214.9791,353.43408,-4891.096,-3857.2861,0.4875,0.019607844,"[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]",30,James,C
19759764,-1.7286072,6.1459045,7.7308655,31.492615,-8.59375,-20.591736,31.492615,-8.59375,-20.591736,0.21173096,0.2768097,0.55744934,0.21173096,0.2768097,0.55744934,0.21173096,0.2768097,0.55744934,842.20514,130.48059,-6347.6567,-1837.2532,0.75,0.019607844,"[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]",30,James,C
19759848,-1.5993195,6.428421,7.170624,-1.5993195,6.428421,7.170624,-1.5993195,6.428421,7.170624,-1.5993195,6.428421,7.170624,-1.5993195,6.428421,7.170624,-1.5993195,6.428421,7.170624,352.3375,156.64801,-5168.962,1407.1217,0.75,0.023529414,"[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]",30,James,C
19759937,-1.8722534,6.380539,7.9367676,-1.8722534,6.380539,7.9367676,-1.8722534,6.380539,7.9367676,0.22142029,0.2789917,0.5496216,0.22142029,0.2789917,0.5496216,0.22142029,0.2789917,0.5496216,128.5,248,0,0,0.3625,0.007843138,"[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]",31,James,C
19760189,-1.7142334,6.5960236,7.606369,-1.7142334,6.5960236,7.606369,-1.7142334,6.5960236,7.606369,-1.7142334,6.5960236,7.606369,-1.7142334,6.5960236,7.606369,-1.7142334,6.5960236,7.606369,322,687,0,0,0.6625,0.015686275,"[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]",31,James,C
19760189,-1.7142334,6.5960236,7.606369,-1.7142334,6.5960236,7.606369,-1.7142334,6.5960236,7.606369,-1.7142334,6.5960236,7.606369,-1.7142334,6.5960236,7.606369,-1.7142334,6.5960236,7.606369,322,687,0,0,0.6625,0.015686275,"[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]",31,James,C
19760298,-1.9680328,6.2560425,7.3908997,30.448914,-9.637451,-20.925903,-0.024490356,0.064971924,0.07028198,-0.024490356,0.064971924,0.07028198,-0.024490356,0.064971924,0.07028198,-0.024490356,0.064971924,0.07028198,606.54364,738.0719,6509.649,1472.4717,0.6625,0.015686275,"[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]",31,James,C
