TimeStamp, TYPE_ACC0, TYPE_ACC1, TYPE_ACC2, TYPE_MAG0, TYPE_MAG1, TYPE_MAG2, TYPE_GYRO0, TYPE_GYRO1, TYPE_GYRO2, TYPE_ROTATION0, TYPE_ROTATION1, TYPE_ROTATION2, TYPE_LINEAR0, TYPE_LINEAR1, TYPE_LINEAR2, TYPE_GRAVITY0, TYPE_GRAVITY1, TYPE_GRAVITY2, position_x, position_y, velocity_x, velocity_y, pressure, size, mCurrentPattern, Counter,Name,Pattern, TYPE_ACC0_MEAN, TYPE_ACC1_MEAN, TYPE_ACC2_MEAN, TYPE_MAG0_MEAN, TYPE_MAG1_MEAN, TYPE_MAG2_MEAN, TYPE_GYRO0_MEAN, TYPE_GYRO1_MEAN, TYPE_GYRO2_MEAN, TYPE_ROTATION0_MEAN, TYPE_ROTATION1_MEAN, TYPE_ROTATION2_MEAN, TYPE_LINEAR0_MEAN, TYPE_LINEAR1_MEAN, TYPE_LINEAR2_MEAN, TYPE_GRAVITY0_MEAN, TYPE_GRAVITY1_MEAN, TYPE_GRAVITY2_MEAN, velocity_x_MEAN, velocity_y_MEAN, pressure_MEAN, size_MEAN, TYPE_ACC0_SD, TYPE_ACC1_SD, TYPE_ACC2_SD, TYPE_MAG0_SD, TYPE_MAG1_SD, TYPE_MAG2_SD, TYPE_GYRO0_SD, TYPE_GYRO1_SD, TYPE_GYRO2_SD, TYPE_ROTATION0_SD, TYPE_ROTATION1_SD, TYPE_ROTATION2_SD, TYPE_LINEAR0_SD, TYPE_LINEAR1_SD, TYPE_LINEAR2_SD, TYPE_GRAVITY0_SD, TYPE_GRAVITY1_SD, TYPE_GRAVITY2_SD, velocity_x_SD, velocity_y_SD, pressure_SD, size_SD
17219804,-2.8371277,7.182602,6.435608,-2.8371277,7.182602,6.435608,-2.8371277,7.182602,6.435608,-2.8371277,7.182602,6.435608,-2.8371277,7.182602,6.435608,-2.8371277,7.182602,6.435608,717,237,0,0,0.58750004,0.015686275,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",5,Matt,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17219804,-2.8371277,7.182602,6.435608,-2.8371277,7.182602,6.435608,-2.8371277,7.182602,6.435608,-2.8371277,7.182602,6.435608,-2.8371277,7.182602,6.435608,-2.8371277,7.182602,6.435608,717,237,0,0,0.58750004,0.015686275,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",5,Matt,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17219970,-2.2002563,6.593628,6.8282623,-2.2002563,6.593628,6.8282623,-2.2002563,6.593628,6.8282623,-2.2002563,6.593628,6.8282623,-2.2002563,6.593628,6.8282623,-2.2002563,6.593628,6.8282623,703.7077,555.8462,-1267.4148,4130.93,0.58750004,0.015686275,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",5,Matt,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17220137,-2.2433624,6.416458,7.2927246,-2.2433624,6.416458,7.2927246,-2.2433624,6.416458,7.2927246,-2.2433624,6.416458,7.2927246,-2.2433624,6.416458,7.2927246,-2.2433624,6.416458,7.2927246,375.29294,1148.2878,-1995.555,1788.9857,0.58750004,0.015686275,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",5,Matt,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17220421,-2.4492645,6.6798096,6.9288177,-2.4492645,6.6798096,6.9288177,-2.4492645,6.6798096,6.9288177,-2.4492645,6.6798096,6.9288177,-2.4492645,6.6798096,6.9288177,-2.4492645,6.6798096,6.9288177,241.64139,862.98267,265.9463,-3260.8257,0.58750004,0.015686275,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",5,Matt,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17220633,-2.0901337,6.435608,7.192169,11.653137,-3.7200928,-11.5737915,-0.17468262,-0.35792542,-0.1842804,-0.17468262,-0.35792542,-0.1842804,-0.17468262,-0.35792542,-0.1842804,-0.17468262,-0.35792542,-0.1842804,270.39206,652.6079,0,0,0.58750004,0.003921569,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",6,Matt,D,-1.9321111167,6.35898845,7.3262480667,2.79871875,3.2485096833,0.87129215,0.82741548,3.8088709133,2.769544,0.82741548,3.8088709133,2.769544,0.82741548,3.8088709133,2.769544,0.82741548,3.8088709133,2.769544,-437.67466,648.8372833333,0.5125000133,0.0111111117,0.2620641841,0.2932288424,0.2261801778,7.1338047527,4.7640728356,10.1676002215,5.6847167901,3.8998173098,8.264556094,5.6847167901,3.8998173098,8.264556094,5.6847167901,3.8998173098,8.264556094,5.6847167901,3.8998173098,8.264556094,838.5189633166,2432.5247971824,0.1455592601,0.0052123927
17220928,-1.9752045,6.579254,7.254425,-1.9752045,6.579254,7.254425,-1.9752045,6.579254,7.254425,-1.9752045,6.579254,7.254425,-1.9752045,6.579254,7.254425,-1.9752045,6.579254,7.254425,752,260,0,0,0.32500002,0.007843138,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",6,Matt,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17220928,-1.9752045,6.579254,7.254425,-1.9752045,6.579254,7.254425,-1.9752045,6.579254,7.254425,-1.9752045,6.579254,7.254425,-1.9752045,6.579254,7.254425,-1.9752045,6.579254,7.254425,752,260,0,0,0.32500002,0.007843138,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",6,Matt,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17221072,-1.5873413,6.1961823,7.575241,-1.5873413,6.1961823,7.575241,-1.5873413,6.1961823,7.575241,-1.5873413,6.1961823,7.575241,-1.5873413,6.1961823,7.575241,-1.5873413,6.1961823,7.575241,723.78143,549.8564,-986.77563,4581.461,0.6125,0.015686275,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",6,Matt,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17221255,-1.6735382,5.8370514,7.6279144,-1.6735382,5.8370514,7.6279144,-1.6735382,5.8370514,7.6279144,-1.6735382,5.8370514,7.6279144,-1.6735382,5.8370514,7.6279144,-1.6735382,5.8370514,7.6279144,397.90793,1229.7649,-1903.0548,1988.705,0.6125,0.015686275,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",6,Matt,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17221556,-2.2912445,6.526581,7.053314,12.350464,-1.9805908,-12.910461,12.350464,-1.9805908,-12.910461,12.350464,-1.9805908,-12.910461,12.350464,-1.9805908,-12.910461,12.350464,-1.9805908,-12.910461,229.63506,841.1969,263.78247,-2677.1423,0.6125,0.015686275,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",6,Matt,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17221780,-1.7836761,6.373352,7.091614,-1.7836761,6.373352,7.091614,-1.7836761,6.373352,7.091614,-1.7836761,6.373352,7.091614,-1.7836761,6.373352,7.091614,-1.7836761,6.373352,7.091614,253,618,0,0,0.2125,0.003921569,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",7,Matt,D,-2.0350646833,6.4523646667,7.1251348833,0.6786523833,4.4057312333,3.9084296333,0.9896544783,3.3273849627,2.7279308827,0.9896544783,3.3273849627,2.7279308827,1.2962086383,2.2784525627,1.5125734277,1.2962086383,2.2784525627,1.5125734277,-465.8245366667,504.3634,0.50833334,0.013071896,0.3257896733,0.2791072756,0.1996977658,6.4032453369,4.8384749285,7.9145756826,6.2915151481,4.9774570375,7.853974569,6.2915151481,4.9774570375,7.853974569,6.1838877155,4.9720387214,7.5272799669,6.1838877155,4.9720387214,7.5272799669,1099.8573691431,2167.5057992743,0.2064077633,0.0047492555
17222057,-2.142807,6.4882813,6.957535,-2.142807,6.4882813,6.957535,-2.142807,6.4882813,6.957535,-2.142807,6.4882813,6.957535,-2.142807,6.4882813,6.957535,-2.142807,6.4882813,6.957535,736,261,0,0,0.38750002,0.015686275,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",7,Matt,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17222057,-2.142807,6.4882813,6.957535,-2.142807,6.4882813,6.957535,-2.142807,6.4882813,6.957535,-2.142807,6.4882813,6.957535,-2.142807,6.4882813,6.957535,-2.142807,6.4882813,6.957535,736,261,0,0,0.38750002,0.015686275,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",7,Matt,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17222208,-1.9991455,6.574463,7.1969604,-1.9991455,6.574463,7.1969604,-0.13313293,0.104385376,0.113967896,-0.13313293,0.104385376,0.113967896,-0.13313293,0.104385376,0.113967896,-0.13313293,0.104385376,0.113967896,704.9408,583.296,-507.15744,2931.1135,0.6875,0.011764707,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",7,Matt,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17222375,-1.6017151,5.9711304,7.4890594,-1.6017151,5.9711304,7.4890594,-1.6017151,5.9711304,7.4890594,-1.6017151,5.9711304,7.4890594,0.23760986,-0.322464,0.19691467,0.23760986,-0.322464,0.19691467,411.2383,1197.4734,-2639.9207,2912.9092,0.6875,0.015686275,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",7,Matt,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17222659,-2.5402374,6.81868,7.0581055,13.742065,-5.4611206,-12.242126,13.742065,-5.4611206,-12.242126,13.742065,-5.4611206,-12.242126,13.742065,-5.4611206,-12.242126,13.742065,-5.4611206,-12.242126,224.84793,896.21655,352.13092,-2817.8423,0.6875,0.015686275,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",7,Matt,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17222901,-1.984787,6.689392,7.029373,-1.984787,6.689392,7.029373,-1.984787,6.689392,7.029373,-1.984787,6.689392,7.029373,-1.984787,6.689392,7.029373,-1.984787,6.689392,7.029373,257,601,0,0,0.25,0.003921569,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",8,Matt,D,-2.1723353,6.6063943667,6.8274587,-2.1723353,6.6063943667,6.8274587,-2.1723353,6.6063943667,6.8274587,-2.1723353,6.6063943667,6.8274587,-1.4595616467,4.359090116,4.5632018933,-1.4595616467,4.359090116,4.5632018933,-454.19984,475.4205833333,0.55625,0.0117647065,0.2192528705,0.2247952702,0.3080342914,0.2192528705,0.2247952702,0.3080342914,0.2192528705,0.2247952702,0.3080342914,0.2192528705,0.2247952702,0.3080342914,1.0275085391,3.4240014631,3.6548380453,1.0275085391,3.4240014631,3.6548380453,825.879901075,2263.084822271,0.2100223202,0.0060752681
17223171,-2.2960358,6.689392,6.6510773,-2.2960358,6.689392,6.6510773,-2.2960358,6.689392,6.6510773,-2.2960358,6.689392,6.6510773,-0.15771484,-0.052520752,-0.14169312,-0.15771484,-0.052520752,-0.14169312,723,304,0,0,0.4375,0.007843138,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",8,Matt,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17223171,-2.2960358,6.689392,6.6510773,-2.2960358,6.689392,6.6510773,-2.2960358,6.689392,6.6510773,-2.2960358,6.689392,6.6510773,-0.15771484,-0.052520752,-0.14169312,-0.15771484,-0.052520752,-0.14169312,723,304,0,0,0.4375,0.007843138,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",8,Matt,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17223310,-2.3199768,6.7229156,6.569687,-2.3199768,6.7229156,6.569687,-2.3199768,6.7229156,6.569687,-2.3199768,6.7229156,6.569687,-2.3199768,6.7229156,6.569687,-2.3199768,6.7229156,6.569687,690.50885,576.9647,-1065.1741,4260.898,0.7375,0.019607844,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",8,Matt,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17223493,-1.8124084,6.1483,7.364563,-1.8124084,6.1483,7.364563,-1.8124084,6.1483,7.364563,-1.8124084,6.1483,7.364563,-1.8124084,6.1483,7.364563,-1.8124084,6.1483,7.364563,383.4388,1184.6553,-1863.3894,1272.793,0.7375,0.015686275,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",8,Matt,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17223694,-2.324768,6.6989746,6.6989746,-2.324768,6.6989746,6.6989746,-2.324768,6.6989746,6.6989746,-2.324768,6.6989746,6.6989746,-2.324768,6.6989746,6.6989746,-2.324768,6.6989746,6.6989746,250.10847,861.72205,203.36446,-2681.1675,0.7375,0.015686275,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",8,Matt,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17223947,-2.099701,6.708542,6.9288177,-2.099701,6.708542,6.9288177,-2.099701,6.708542,6.9288177,-2.099701,6.708542,6.9288177,-2.099701,6.708542,6.9288177,-2.099701,6.708542,6.9288177,260,622,0,0,0.475,0.007843138,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",9,Matt,D,-2.27448275,6.7181218667,6.8721492,0.0828018167,4.8967895333,3.6568705333,0.5539957783,3.7084579275,2.5590871218,0.5539957783,3.7084579275,2.5590871218,-1.4523925883,4.4397557675,4.6081644768,-1.4523925883,4.4397557675,4.6081644768,-643.2400494477,469.2956,0.6,0.0130718963,0.3020548953,0.303915252,0.2781822112,6.0128681801,4.7353823154,7.6261339061,5.8611055877,4.9690666273,7.5936747162,5.8611055877,4.9690666273,7.5936747162,1.3046886676,3.6094250433,3.4220420646,1.3046886676,3.6094250433,3.4220420646,1096.3151827638,2300.7035116646,0.2229069313,0.0064038952
17224181,-2.3774414,6.7420654,6.7276917,-2.3774414,6.7420654,6.7276917,-2.3774414,6.7420654,6.7276917,-2.3774414,6.7420654,6.7276917,-2.3774414,6.7420654,6.7276917,-2.3774414,6.7420654,6.7276917,736,245,0,0,0.3625,0.007843138,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",9,Matt,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17224181,-2.3774414,6.7420654,6.7276917,-2.3774414,6.7420654,6.7276917,-2.3774414,6.7420654,6.7276917,-2.3774414,6.7420654,6.7276917,-2.3774414,6.7420654,6.7276917,-2.3774414,6.7420654,6.7276917,736,245,0,0,0.3625,0.007843138,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",9,Matt,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17224345,-2.3103943,6.8809204,6.8761444,-2.3103943,6.8809204,6.8761444,-2.3103943,6.8809204,6.8761444,-2.3103943,6.8809204,6.8761444,-2.3103943,6.8809204,6.8761444,-2.3103943,6.8809204,6.8761444,684.8058,592.2925,-1207.0186,3672.9224,0.8,0.015686275,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",9,Matt,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17224495,-1.7932434,6.162674,7.383713,12.350464,-4.76532,-11.907959,12.350464,-4.76532,-11.907959,12.350464,-4.76532,-11.907959,0.3121338,-0.37753296,0.38650513,0.3121338,-0.37753296,0.38650513,361.3013,1143.0288,-2652.3928,2210.545,0.8,0.015686275,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",9,Matt,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17224745,-2.688675,7.072464,6.5888367,-2.688675,7.072464,6.5888367,0.13848877,-0.057525635,0.0021362305,0.13848877,-0.057525635,0.0021362305,0.13848877,-0.057525635,0.0021362305,0.13848877,-0.057525635,0.0021362305,197,861.18884,-0.028896686,-3067.6938,0.8,0.023529414,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",9,Matt,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17224972,-2.2768707,6.3206787,6.6798096,-2.2768707,6.3206787,6.6798096,-2.2768707,6.3206787,6.6798096,0.2915039,0.28700256,0.40312195,0.2915039,0.28700256,0.40312195,0.2915039,0.28700256,0.40312195,217.5,614,0,0,0.5375,0.011764707,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",10,Matt,D,-2.3048095333,6.8402251667,6.7340825333,0.08441935,5.0590234833,3.4896163667,0.4138006558,3.9741184967,2.32179763,0.8418630892,2.9685058067,1.2756830217,0.8418630892,2.9685058067,1.2756830217,0.8418630892,2.9685058067,1.2756830217,-423.0574016667,360.7950666667,0.6104166867,0.01633987,0.1793287466,0.3043079459,0.2669073419,5.8406627694,4.3111751055,7.8748080345,5.7570559426,4.6398178563,7.7480804986,5.6106021976,4.6831717147,7.4603843126,5.6106021976,4.6831717147,7.4603843126,5.6106021976,4.6831717147,7.4603843126,711.0934240864,2458.4957746769,0.1871524768,0.0029520496
17225231,-2.4492645,7.096405,6.440399,-2.4492645,7.096405,6.440399,-2.4492645,7.096405,6.440399,-2.4492645,7.096405,6.440399,-2.4492645,7.096405,6.440399,-2.4492645,7.096405,6.440399,731,289,0,0,0.4,0.015686275,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",10,Matt,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17225231,-2.4492645,7.096405,6.440399,-2.4492645,7.096405,6.440399,-2.4492645,7.096405,6.440399,-2.4492645,7.096405,6.440399,-2.4492645,7.096405,6.440399,-2.4492645,7.096405,6.440399,731,289,0,0,0.4,0.015686275,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",10,Matt,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17225380,-2.3343353,6.9671173,6.890503,12.001038,-3.7200928,-12.576294,12.001038,-3.7200928,-12.576294,12.001038,-3.7200928,-12.576294,12.001038,-3.7200928,-12.576294,12.001038,-3.7200928,-12.576294,713.31195,556.2936,-1237.6426,4048.3423,0.77500004,0.015686275,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",10,Matt,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17225530,-1.9656372,6.64151,7.115555,-1.9656372,6.64151,7.115555,0.010650635,0.13208008,0.10864258,0.010650635,0.13208008,0.10864258,0.010650635,0.13208008,0.10864258,0.010650635,0.13208008,0.10864258,398.03134,1153.9645,-1432.8031,1591.8921,0.77500004,0.019607844,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",10,Matt,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17225797,-2.353485,6.919235,6.8378296,-2.353485,6.919235,6.8378296,-2.353485,6.919235,6.8378296,-2.353485,6.919235,6.8378296,-2.353485,6.919235,6.8378296,-2.353485,6.919235,6.8378296,270.79288,879.17773,132.10129,-3475.464,0.77500004,0.019607844,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",10,Matt,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17226014,-1.960846,7.1969604,6.603195,-1.960846,7.1969604,6.603195,-1.960846,7.1969604,6.603195,-1.960846,7.1969604,6.603195,0.16130066,0.20289612,0.064941406,0.16130066,0.20289612,0.064941406,275,591,0,0,0.4625,0.003921569,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",11,Matt,D,-1.9281209167,6.9112547333,6.8290532333,-1.9281209167,6.9112547333,6.8290532333,-1.9281209167,6.9112547333,6.8290532333,-1.9281209167,6.9112547333,6.8290532333,-1.2717615517,4.6249413817,4.5887069939,-1.2717615517,4.6249413817,4.5887069939,-470.8468333333,466.1596,0.5854166867,0.0124183013,0.21723832,0.2149710707,0.1697429096,0.21723832,0.2149710707,0.1697429096,0.21723832,0.2149710707,0.1697429096,0.21723832,0.2149710707,0.1697429096,0.989857983,3.4074426124,3.5293412168,0.989857983,3.4074426124,3.5293412168,865.6131467994,2734.9364139844,0.2108638204,0.004584491
17226275,-2.0805511,6.919235,6.7707977,-2.0805511,6.919235,6.7707977,-2.0805511,6.919235,6.7707977,-2.0805511,6.919235,6.7707977,-2.0805511,6.919235,6.7707977,-2.0805511,6.919235,6.7707977,699,276,0,0,0.3625,0.011764707,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",11,Matt,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17226275,-2.0805511,6.919235,6.7707977,-2.0805511,6.919235,6.7707977,-2.0805511,6.919235,6.7707977,-2.0805511,6.919235,6.7707977,-2.0805511,6.919235,6.7707977,-2.0805511,6.919235,6.7707977,699,276,0,0,0.3625,0.011764707,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",11,Matt,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17226432,-2.0422516,6.981491,6.9096527,-2.0422516,6.981491,6.9096527,-2.0422516,6.981491,6.9096527,-2.0422516,6.981491,6.9096527,-0.22624207,0.25767517,0.0058288574,-0.22624207,0.25767517,0.0058288574,648.1739,594.4435,-1337.7462,4158.037,0.77500004,0.015686275,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",11,Matt,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17226566,-1.5107269,6.531372,7.110779,-1.5107269,6.531372,7.110779,-1.5107269,6.531372,7.110779,-1.5107269,6.531372,7.110779,-1.5107269,6.531372,7.110779,-1.5107269,6.531372,7.110779,386.3362,1144.4956,-1787.9288,2520.0598,0.77500004,0.015686275,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",11,Matt,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17226816,-1.8937988,6.919235,6.8090973,-1.8937988,6.919235,6.8090973,-1.8937988,6.919235,6.8090973,-1.8937988,6.919235,6.8090973,-1.8937988,6.919235,6.8090973,-1.8937988,6.919235,6.8090973,242.80576,866.9137,300.594,-3881.1392,0.77500004,0.015686275,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",11,Matt,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17227019,-1.9273224,6.9288177,7.3358307,13.046265,-5.809021,-11.239624,13.046265,-5.809021,-11.239624,13.046265,-5.809021,-11.239624,13.046265,-5.809021,-11.239624,13.046265,-5.809021,-11.239624,259,583,0,0,0.4125,0.015686275,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",12,Matt,D,-1.7094523,6.81788385,7.03974155,0.7861456,4.6949107333,3.9438324333,0.7861456,4.6949107333,3.9438324333,2.4184265733,-0.7639516183,-1.52749379,2.4184265733,-0.7639516183,-1.52749379,2.4184265733,-0.7639516183,-1.52749379,-284.465665,307.4590333333,0.54583334,0.0137254912,0.3701749034,0.304164549,0.2816053182,6.0166572062,5.1545496605,7.4422593928,6.0166572062,5.1545496605,7.4422593928,5.2065584272,2.4715979669,4.7579539367,5.2065584272,2.4715979669,4.7579539367,5.2065584272,2.4715979669,4.7579539367,718.6186169373,2024.7883462044,0.2123774073,0.0059473537
17227287,-1.7788849,7.000641,6.8090973,-1.7788849,7.000641,6.8090973,-1.7788849,7.000641,6.8090973,0.29789734,0.25056458,0.41255188,0.29789734,0.25056458,0.41255188,0.29789734,0.25056458,0.41255188,722,238,0,0,0.32500002,0.007843138,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",12,Matt,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17227287,-1.7788849,7.000641,6.8090973,-1.7788849,7.000641,6.8090973,-1.7788849,7.000641,6.8090973,0.29789734,0.25056458,0.41255188,0.29789734,0.25056458,0.41255188,0.29789734,0.25056458,0.41255188,722,238,0,0,0.32500002,0.007843138,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",12,Matt,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17227466,-1.2521667,6.6127777,6.957535,-1.2521667,6.6127777,6.957535,-1.2521667,6.6127777,6.957535,0.29023743,0.23094177,0.41729736,0.29023743,0.23094177,0.41729736,0.29023743,0.23094177,0.41729736,738.3813,573.7339,-261.55432,3272.4316,0.7375,0.011764707,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",12,Matt,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17227650,-1.3048248,6.2919617,7.4507446,-1.3048248,6.2919617,7.4507446,-1.3048248,6.2919617,7.4507446,0.28536987,0.23165894,0.42063904,0.28536987,0.23165894,0.42063904,0.28536987,0.23165894,0.42063904,408.3267,1166.1082,-1711.2599,1446.9581,0.7375,0.023529414,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",12,Matt,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17227867,-2.2146301,7.072464,6.8761444,-2.2146301,7.072464,6.8761444,-2.2146301,7.072464,6.8761444,0.29289246,0.26158142,0.4116211,0.29289246,0.26158142,0.4116211,0.29289246,0.26158142,0.4116211,282.07758,845.60803,266.02023,-2874.6355,0.7375,0.015686275,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",12,Matt,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17228093,-1.716629,6.6463013,6.871353,-1.716629,6.6463013,6.871353,0.06817627,-0.1533966,-0.028762817,0.06817627,-0.1533966,-0.028762817,0.06817627,-0.1533966,-0.028762817,0.06817627,-0.1533966,-0.028762817,306.18164,603.81836,0,0,0.26250002,0.003921569,"[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]",13,Matt,D,-1.7214202833,6.7237091,7.1857909833,-1.7214202833,6.7237091,7.1857909833,-1.4239527383,5.5904261167,6.0357716805,-1.4239527383,5.5904261167,6.0357716805,-0.6248118055,2.29386138,2.4974136455,-0.6248118055,2.29386138,2.4974136455,-495.0402066667,489.0140833333,0.5437500033,0.0124183013,0.1363140523,0.2261308892,0.2667581902,0.1363140523,0.2261308892,0.2667581902,0.7435884385,2.8227038391,2.9789746079,0.7435884385,2.8227038391,2.9789746079,0.9290033835,3.5406833078,3.6275784651,0.9290033835,3.5406833078,3.6275784651,626.6603406692,2276.3051796578,0.2296396585,0.004584491
