TimeStamp, TYPE_ACC0, TYPE_ACC1, TYPE_ACC2, TYPE_MAG0, TYPE_MAG1, TYPE_MAG2, TYPE_GYRO0, TYPE_GYRO1, TYPE_GYRO2, TYPE_ROTATION0, TYPE_ROTATION1, TYPE_ROTATION2, TYPE_LINEAR0, TYPE_LINEAR1, TYPE_LINEAR2, TYPE_GRAVITY0, TYPE_GRAVITY1, TYPE_GRAVITY2, position_x, position_y, velocity_x, velocity_y, pressure, size, mCurrentPattern, Counter
19122283,-1.3862305,5.8729706,8.04451,-1.3862305,5.8729706,8.04451,-1.3862305,5.8729706,8.04451,-1.3862305,5.8729706,8.04451,-1.3862305,5.8729706,8.04451,-1.3862305,5.8729706,8.04451,279,765,0,0,0.65000004,0.019607844,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",2
19122283,-1.3862305,5.8729706,8.04451,-1.3862305,5.8729706,8.04451,-1.3862305,5.8729706,8.04451,-1.3862305,5.8729706,8.04451,-1.3862305,5.8729706,8.04451,-1.3862305,5.8729706,8.04451,279,765,0,0,0.65000004,0.019607844,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",2
19122457,-1.3287811,5.9208527,8.020569,-1.3287811,5.9208527,8.020569,-1.3287811,5.9208527,8.020569,-1.3287811,5.9208527,8.020569,-1.3287811,5.9208527,8.020569,-1.3287811,5.9208527,8.020569,595.98236,1130.4453,1637.1486,1549.0765,0.65000004,0.015686275,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",2
19122691,-0.9840088,5.590454,7.8529663,-0.9840088,5.590454,7.8529663,-0.9840088,5.590454,7.8529663,-0.9840088,5.590454,7.8529663,-0.9840088,5.590454,7.8529663,-0.9840088,5.590454,7.8529663,1102.26,869.2838,2093.7383,-2993.076,0.65000004,0.015686275,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",2
19122958,-1.6304474,5.8969116,8.078033,-1.6304474,5.8969116,8.078033,-0.09371948,-0.12675476,0.039398193,-0.09371948,-0.12675476,0.039398193,-0.09371948,-0.12675476,0.039398193,-0.09371948,-0.12675476,0.039398193,865.06995,299.44995,-1680.2477,-2828.2295,0.65000004,0.023529414,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",2
,,,,,,,,,,,,,,,,,,,,,,,,,,
19123069,-1.5490417,5.7293243,7.4028625,-1.5490417,5.7293243,7.4028625,-1.5490417,5.7293243,7.4028625,-1.5490417,5.7293243,7.4028625,-1.5490417,5.7293243,7.4028625,-1.5490417,5.7293243,7.4028625,771.5,174.5,0,0,0.65000004,0.007843138,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",3
19123524,-1.0749817,5.31752,8.480255,-1.0749817,5.31752,8.480255,-1.0749817,5.31752,8.480255,0.17308044,0.23490906,0.6476135,0.17308044,0.23490906,0.6476135,0.17308044,0.23490906,0.6476135,280,718,0,0,0.6125,0.015686275,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",3
19123524,-1.0749817,5.31752,8.480255,-1.0749817,5.31752,8.480255,-1.0749817,5.31752,8.480255,0.17308044,0.23490906,0.6476135,0.17308044,0.23490906,0.6476135,0.17308044,0.23490906,0.6476135,280,718,0,0,0.6125,0.015686275,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",3
19123694,-0.42855835,5.9447937,8.532928,-0.42855835,5.9447937,8.532928,-0.42855835,5.9447937,8.532928,0.186203,0.20799255,0.63560486,0.186203,0.20799255,0.63560486,0.186203,0.20799255,0.63560486,577.41156,1115.5382,1639.9316,2233.7493,0.6125,0.011764707,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",3
19123911,-0.3088379,5.092453,8.394058,-0.3088379,5.092453,8.394058,-0.3088379,5.092453,8.394058,-0.3088379,5.092453,8.394058,-0.3088379,5.092453,8.394058,-0.3088379,5.092453,8.394058,1078.731,845.1963,2363.3562,-3673.5857,0.6125,0.011764707,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",3
19124129,-1.0318909,5.475525,8.370117,-1.0318909,5.475525,8.370117,-0.10331726,0.12249756,0.11929321,-0.10331726,0.12249756,0.11929321,-0.10331726,0.12249756,0.11929321,-0.10331726,0.12249756,0.11929321,859.1727,339.39575,-1985.616,-2311.7988,0.6125,0.019607844,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",3
,,,,,,,,,,,,,,,,,,,,,,,,,,
19124194,-0.27053833,4.733322,8.892059,-0.27053833,4.733322,8.892059,-0.27053833,4.733322,8.892059,-0.27053833,4.733322,8.892059,-0.27053833,4.733322,8.892059,-0.27053833,4.733322,8.892059,802,268,0,0,0.6125,0.011764707,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",4
19124608,-1.3383484,5.3318787,8.384491,-1.3383484,5.3318787,8.384491,-1.3383484,5.3318787,8.384491,-1.3383484,5.3318787,8.384491,-1.3383484,5.3318787,8.384491,-1.3383484,5.3318787,8.384491,273,735,0,0,0.65000004,0.019607844,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",4
19124608,-1.3383484,5.3318787,8.384491,-1.3383484,5.3318787,8.384491,-1.3383484,5.3318787,8.384491,-1.3383484,5.3318787,8.384491,-1.3383484,5.3318787,8.384491,-1.3383484,5.3318787,8.384491,273,735,0,0,0.65000004,0.019607844,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",4
19124764,-1.0749817,5.49469,8.571228,33.406067,-10.159302,-22.428894,33.406067,-10.159302,-22.428894,33.406067,-10.159302,-22.428894,33.406067,-10.159302,-22.428894,33.406067,-10.159302,-22.428894,607.3639,1122.3639,2477.814,2478.038,0.38750002,0.015686275,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",4
19124997,-0.88345337,4.9679565,8.178589,-0.88345337,4.9679565,8.178589,-0.88345337,4.9679565,8.178589,-0.88345337,4.9679565,8.178589,-0.88345337,4.9679565,8.178589,-0.88345337,4.9679565,8.178589,1196.2448,870.8882,657.7515,-1939.5781,0.38750002,0.011764707,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",4
19125164,-1.7788849,5.724533,8.226471,-1.7788849,5.724533,8.226471,-1.7788849,5.724533,8.226471,-1.7788849,5.724533,8.226471,-1.7788849,5.724533,8.226471,-1.7788849,5.724533,8.226471,860.2387,345.48346,-1968.7938,-2887.8022,0.38750002,0.015686275,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",4
,,,,,,,,,,,,,,,,,,,,,,,,,,
19125308,-0.8499298,5.0350037,8.456314,-0.8499298,5.0350037,8.456314,0.29934692,-0.21731567,-0.03303528,0.29934692,-0.21731567,-0.03303528,0.29934692,-0.21731567,-0.03303528,0.29934692,-0.21731567,-0.03303528,755,173.5,0,0,0.22500001,0.003921569,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",5
19126313,-1.2090607,5.858597,7.9200134,-1.2090607,5.858597,7.9200134,0.012786865,-0.052200317,-0.012786865,0.012786865,-0.052200317,-0.012786865,0.012786865,-0.052200317,-0.012786865,0.012786865,-0.052200317,-0.012786865,216,718,0,0,0.35,0.007843138,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",5
19126313,-1.2090607,5.858597,7.9200134,-1.2090607,5.858597,7.9200134,0.012786865,-0.052200317,-0.012786865,0.012786865,-0.052200317,-0.012786865,0.012786865,-0.052200317,-0.012786865,0.012786865,-0.052200317,-0.012786865,216,718,0,0,0.35,0.007843138,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",5
19126484,-1.1659698,5.5234222,7.977478,-1.1659698,5.5234222,7.977478,0.0053253174,0.01171875,0.029800415,0.0053253174,0.01171875,0.029800415,0.0053253174,0.01171875,0.029800415,0.0053253174,0.01171875,0.029800415,590.10583,1136.2352,3091.5015,3294.5425,0.6125,0.007843138,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",5
19126702,-1.0702057,5.4851074,7.9056396,-1.0702057,5.4851074,7.9056396,-0.050048828,0.09480286,-0.03303528,-0.050048828,0.09480286,-0.03303528,-0.050048828,0.09480286,-0.03303528,-0.050048828,0.09480286,-0.03303528,1148.2745,872.8794,2360.1963,-3186.14,0.35,0.007843138,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",5
19126936,-1.5586243,5.590454,8.609543,-1.5586243,5.590454,8.609543,-1.5586243,5.590454,8.609543,-1.5586243,5.590454,8.609543,-1.5586243,5.590454,8.609543,-1.5586243,5.590454,8.609543,831.85547,313.54102,-2619.6028,-2975.343,0.6125,0.015686275,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",5
,,,,,,,,,,,,,,,,,,,,,,,,,,
