 Counter,Name,Pattern, TYPE_ACC0_MEAN, TYPE_ACC1_MEAN, TYPE_ACC2_MEAN, TYPE_MAG0_MEAN, TYPE_MAG1_MEAN, TYPE_MAG2_MEAN, TYPE_GYRO0_MEAN, TYPE_GYRO1_MEAN, TYPE_GYRO2_MEAN, TYPE_ROTATION0_MEAN, TYPE_ROTATION1_MEAN, TYPE_ROTATION2_MEAN, TYPE_LINEAR0_MEAN, TYPE_LINEAR1_MEAN, TYPE_LINEAR2_MEAN, TYPE_GRAVITY0_MEAN, TYPE_GRAVITY1_MEAN, TYPE_GRAVITY2_MEAN, velocity_x_MEAN, velocity_y_MEAN, pressure_MEAN, size_MEAN, TYPE_ACC0_SD, TYPE_ACC1_SD, TYPE_ACC2_SD, TYPE_MAG0_SD, TYPE_MAG1_SD, TYPE_MAG2_SD, TYPE_GYRO0_SD, TYPE_GYRO1_SD, TYPE_GYRO2_SD, TYPE_ROTATION0_SD, TYPE_ROTATION1_SD, TYPE_ROTATION2_SD, TYPE_LINEAR0_SD, TYPE_LINEAR1_SD, TYPE_LINEAR2_SD, TYPE_GRAVITY0_SD, TYPE_GRAVITY1_SD, TYPE_GRAVITY2_SD, velocity_x_SD, velocity_y_SD, pressure_SD, size_SD
23,Matt,D,-1.6160787,6.8545938833,6.744461,0.7483902167,5.0154088333,3.6698125,0.7483902167,5.0154088333,3.6698125,1.2843526383,2.9369023967,1.4456863233,1.2843526383,2.9369023967,1.4456863233,1.2843526383,2.9369023967,1.4456863233,-272.3833216667,333.6812416667,0.5645833333,0.0137254908,0.3027100767,0.4121583384,0.3736247998,5.6908643135,4.468646446,7.7997113997,5.6908643135,4.468646446,7.7997113997,5.5136147911,4.7971606257,7.3792622851,5.5136147911,4.7971606257,7.3792622851,5.5136147911,4.7971606257,7.3792622851,599.6878078956,2526.1682973898,0.2143910951,0.004802921
24,Matt,D,-1.7158330333,6.86337275,6.8857167667,-1.7158330333,6.86337275,6.8857167667,-1.7158330333,6.86337275,6.8857167667,-1.7158330333,6.86337275,6.8857167667,-1.4344889417,5.723981187,5.7481740733,-1.4344889417,5.723981187,5.7481740733,-362.0622116667,411.7577333333,0.5208333333,0.013725491,0.1328199343,0.1687753663,0.3425660549,0.1328199343,0.1687753663,0.3425660549,0.1328199343,0.1687753663,0.3425660549,0.1328199343,0.1687753663,0.3425660549,0.6732229078,2.8038204708,2.9415446874,0.6732229078,2.8038204708,2.9415446874,438.5630284229,2083.2064203801,0.1317352142,0.0059473534
25,Matt,D,-1.6735382167,6.8545912667,6.88970945,-1.6735382167,6.8545912667,6.88970945,-1.6735382167,6.8545912667,6.88970945,-1.065635695,4.7526142783,4.607800765,-0.7657648875,3.6212564517,3.4669926645,-0.7657648875,3.6212564517,3.4669926645,-468.1077200943,570.8197333333,0.6020833333,0.0150326803,0.2117320579,0.3864652119,0.3892064074,0.2117320579,0.3864652119,0.3892064074,0.2117320579,0.3864652119,0.3892064074,1.0528919071,3.4971400506,3.2591815159,1.0604076722,3.8344432967,3.5237798698,1.0604076722,3.8344432967,3.5237798698,882.9884337493,2280.6853105685,0.1786086271,0.0057723929
26,Matt,D,-1.7294006333,6.8106994167,7.04692585,3.1264064833,3.5001932333,0.4510930667,3.1264064833,3.5001932333,0.4510930667,4.2143784933,0.167978905,-2.7607650733,4.2143784933,0.167978905,-2.7607650733,4.2143784933,0.167978905,-2.7607650733,-547.11289,863.19955,0.5458333333,0.0137254908,0.3096367614,0.2614580879,0.372373406,7.6415841837,5.2707256205,10.0287825256,7.6415841837,5.2707256205,10.0287825256,6.8365143057,3.712333169,7.9842707558,6.8365143057,3.712333169,7.9842707558,6.8365143057,3.712333169,7.9842707558,1073.6684861063,3030.302176047,0.1326806944,0.004802921
27,Matt,D,-1.7469609333,6.9471689833,7.0620930833,-1.7469609333,6.9471689833,7.0620930833,-1.4372482133,5.8125584833,5.8093058192,-1.4372482133,5.8125584833,5.8093058192,-0.85301462,3.47117867,3.6042938192,-0.85301462,3.47117867,3.6042938192,-721.5870666667,915.6482333333,0.6229166667,0.0150326803,0.2467731764,0.2926741886,0.3964076448,0.2467731764,0.2926741886,0.3964076448,0.7940371939,2.9352991432,2.8642364393,0.7940371939,2.9352991432,2.8642364393,0.8052191943,3.7119044505,3.9136602736,0.8052191943,3.7119044505,3.9136602736,1152.1996255837,2583.1717936373,0.1581962126,0.0038556552
28,Matt,D,-1.7270101,6.8849156833,6.8976898333,2.5997695833,3.16853585,0.4800721167,2.5997695833,3.16853585,0.4800721167,2.5997695833,3.16853585,0.4800721167,1.0246530433,2.8957265,1.4610062167,1.0246530433,2.8957265,1.4610062167,-585.6587866667,501.4008333333,0.5083333333,0.0143790855,0.231207219,0.1870904981,0.2719671963,6.8823755791,5.9018658974,9.7279049196,6.8823755791,5.9018658974,9.7279049196,6.8823755791,5.9018658974,9.7279049196,5.3589573056,4.6244491112,7.2675592738,5.3589573056,4.6244491112,7.2675592738,923.9346948353,2562.5117011973,0.0714434508,0.0032019473
29,Matt,D,-1.6711425667,6.8059057,6.7803676667,-1.6711425667,6.8059057,6.7803676667,-1.6711425667,6.8059057,6.7803676667,-1.6711425667,6.8059057,6.7803676667,-1.6711425667,6.8059057,6.7803676667,-1.6711425667,6.8059057,6.7803676667,-590.7668166667,249.87105,0.5895833333,0.015686275,0.2211104494,0.1327261353,0.5297293364,0.2211104494,0.1327261353,0.5297293364,0.2211104494,0.1327261353,0.5297293364,0.2211104494,0.1327261353,0.5297293364,0.2211104494,0.1327261353,0.5297293364,0.2211104494,0.1327261353,0.5297293364,857.3167197069,2394.9108098744,0.0255155182,0
30,Matt,D,-1.6575749667,6.81548825,7.0668792833,-1.6575749667,6.81548825,7.0668792833,-1.4113159117,5.6675899017,5.9439239293,-1.4113159117,5.6675899017,5.9439239293,-1.40398915,5.690737485,5.9084625033,-1.40398915,5.690737485,5.9084625033,-603.472325,734.4689666667,0.6833333333,0.015686275,0.1189070179,0.1331375531,0.226816295,0.1189070179,0.1331375531,0.226816295,0.6117424784,2.8156982362,2.8786347646,0.6117424784,2.8156982362,2.8786347646,0.6293569139,2.7590631882,2.965310433,0.6293569139,2.7590631882,2.965310433,922.9887937399,2758.1091570934,0.040824829,0
31,Matt,D,-1.7094497667,6.9343998667,6.8593801,0.7004927833,4.8372267833,3.5950038167,0.7004927833,4.8372267833,3.5950038167,1.4002405167,2.56428775,1.48965206,1.4002405167,2.56428775,1.48965206,1.4002405167,2.56428775,1.48965206,-484.5059299617,557.9799,0.6062500033,0.0176470603,0.2707158837,0.2532793769,0.3575220226,5.9687925236,5.1366011399,7.8466548029,5.9687925236,5.1366011399,7.8466548029,5.710133384,5.1540469974,7.5037586664,5.710133384,5.1540469974,7.5037586664,5.710133384,5.1540469974,7.5037586664,951.9943413615,2610.9395937256,0.1377837899,0.0069046348
32,Matt,D,-1.6096954167,6.9128494333,7.0660806833,0.51540115,5.0058492,3.9170430167,0.51540115,5.0058492,3.9170430167,0.51540115,5.0058492,3.9170430167,0.7585881027,3.880900061,2.7565790533,0.7585881027,3.880900061,2.7565790533,-698.61485,836.1746333333,0.57083334,0.0130718962,0.2270884175,0.3045146156,0.19613739,5.1197308915,4.6261485944,7.7550181393,5.1197308915,4.6261485944,7.7550181393,5.1197308915,4.6261485944,7.7550181393,5.0399104585,4.9038954671,7.6780249215,5.0399104585,4.9038954671,7.6780249215,1035.6392532743,2616.8652093421,0.1727835777,0.0059040993
