TimeStamp, TYPE_ACC0, TYPE_ACC1, TYPE_ACC2, TYPE_MAG0, TYPE_MAG1, TYPE_MAG2, TYPE_GYRO0, TYPE_GYRO1, TYPE_GYRO2, TYPE_ROTATION0, TYPE_ROTATION1, TYPE_ROTATION2, TYPE_LINEAR0, TYPE_LINEAR1, TYPE_LINEAR2, TYPE_GRAVITY0, TYPE_GRAVITY1, TYPE_GRAVITY2, position_x, position_y, velocity_x, velocity_y, pressure, size, mCurrentPattern, Counter
17602690,-0.93133545,6.840225,7.5249634,-0.93133545,6.840225,7.5249634,-0.024475098,-0.053268433,-0.0234375,-0.024475098,-0.053268433,-0.0234375,-0.024475098,-0.053268433,-0.0234375,-0.024475098,-0.053268433,-0.0234375,590.65314,265.40277,6392.868,-652.2144,0.6625,0.015686275,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",4
17602773,-0.7733154,6.4380035,6.921631,-0.7733154,6.4380035,6.921631,-0.7733154,6.4380035,6.921631,-0.7733154,6.4380035,6.921631,-0.7733154,6.4380035,6.921631,-0.7733154,6.4380035,6.921631,1065.6779,219.61743,4568.764,-712.9732,0.6625,0.019607844,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",4
17602990,-0.69670105,6.5577087,7.4579315,-0.69670105,6.5577087,7.4579315,-0.69670105,6.5577087,7.4579315,-0.69670105,6.5577087,7.4579315,0.2611084,0.020187378,0.21142578,0.2611084,0.020187378,0.21142578,708.9053,692.20996,-5667.093,5111.807,0.6625,0.015686275,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",4
17603074,-0.7876892,6.4858856,7.2759705,-0.7876892,6.4858856,7.2759705,-0.14805603,-0.14167786,0.03300476,-0.14805603,-0.14167786,0.03300476,-0.14805603,-0.14167786,0.03300476,-0.14805603,-0.14167786,0.03300476,308.43716,1066.201,-2230.9304,2431.0754,0.6625,0.015686275,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",4
,,,,,,,,,,,,,,,,,,,,,,,,,,
17603230,-1.0127411,6.5625,7.199356,-1.0127411,6.5625,7.199356,-1.0127411,6.5625,7.199356,-1.0127411,6.5625,7.199356,-0.13960266,0.07316589,-0.100997925,-0.13960266,0.07316589,-0.100997925,193.5,1237.5,0,0,0.25,0.003921569,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",5
17603732,-0.9265442,6.7492523,7.7069244,4.6920776,-5.11322,-12.910461,4.6920776,-5.11322,-12.910461,4.6920776,-5.11322,-12.910461,4.6920776,-5.11322,-12.910461,4.6920776,-5.11322,-12.910461,249,249,0,0,0.8625,0.019607844,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",5
17603732,-0.9265442,6.7492523,7.7069244,4.6920776,-5.11322,-12.910461,4.6920776,-5.11322,-12.910461,4.6920776,-5.11322,-12.910461,4.6920776,-5.11322,-12.910461,4.6920776,-5.11322,-12.910461,249,249,0,0,0.8625,0.019607844,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",5
17603858,-1.6065063,7.237671,7.606369,-1.6065063,7.237671,7.606369,-0.0021209717,0.024475098,0.04046631,-0.0021209717,0.024475098,0.04046631,-0.0021209717,0.024475098,0.04046631,-0.0021209717,0.024475098,0.04046631,640.14264,247.06158,7752.3867,-488.08435,0.8625,0.019607844,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",5
17603925,-0.24180603,6.251251,6.744461,-0.24180603,6.251251,6.744461,-0.24180603,6.251251,6.744461,-0.24180603,6.251251,6.744461,-0.24180603,6.251251,6.744461,-0.24180603,6.251251,6.744461,1102.064,218.23181,4490.8735,-341.6397,0.8625,0.019607844,"[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]",5
