@relation mattPattern3-weka.filters.unsupervised.attribute.Remove-R1

@attribute ' TYPE_ACC0' numeric
@attribute ' TYPE_ACC1' numeric
@attribute ' TYPE_ACC2' numeric
@attribute ' TYPE_MAG0' numeric
@attribute ' TYPE_MAG1' numeric
@attribute ' TYPE_MAG2' numeric
@attribute ' TYPE_GYRO0' numeric
@attribute ' TYPE_GYRO1' numeric
@attribute ' TYPE_GYRO2' numeric
@attribute ' TYPE_ROTATION0' numeric
@attribute ' TYPE_ROTATION1' numeric
@attribute ' TYPE_ROTATION2' numeric
@attribute ' TYPE_LINEAR0' numeric
@attribute ' TYPE_LINEAR1' numeric
@attribute ' TYPE_LINEAR2' numeric
@attribute ' TYPE_GRAVITY0' numeric
@attribute ' TYPE_GRAVITY1' numeric
@attribute ' TYPE_GRAVITY2' numeric
@attribute ' position_x' numeric
@attribute ' position_y' numeric
@attribute ' velocity_x' numeric
@attribute ' velocity_y' numeric
@attribute ' pressure' numeric
@attribute ' size' numeric
@attribute ' mCurrentPattern' {'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]'}
@attribute ' Counter' numeric
@attribute Name {Matt}
@attribute Pattern {C}

@data
-1.448486,6.981491,6.466736,-1.448486,6.981491,6.466736,-1.448486,6.981491,6.466736,-1.448486,6.981491,6.466736,-1.448486,6.981491,6.466736,-1.448486,6.981491,6.466736,1172.661,406.69513,623.13367,-2517.9626,0.725,0.019608,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',5,Matt,C
-1.151596,6.83783,6.777985,-1.151596,6.83783,6.777985,-1.151596,6.83783,6.777985,-1.151596,6.83783,6.777985,0.268295,-0.225204,0.124634,0.268295,-0.225204,0.124634,854.332,231.99188,-5601.7637,-1.568762,0.725,0.019608,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',5,Matt,C
-1.601715,7.287949,6.538559,-1.601715,7.287949,6.538559,-1.601715,7.287949,6.538559,-1.601715,7.287949,6.538559,-1.601715,7.287949,6.538559,-1.601715,7.287949,6.538559,402.9653,259.52063,-3286.856,544.38684,0.725,0.019608,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',5,Matt,C
-1.00795,7.005432,7.841003,9.217834,-5.461121,-10.905457,9.217834,-5.461121,-10.905457,9.217834,-5.461121,-10.905457,9.217834,-5.461121,-10.905457,9.217834,-5.461121,-10.905457,192,276,0,0,0.275,0.007843,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',6,Matt,C
-0.984009,7.029373,6.945572,-0.984009,7.029373,6.945572,-0.984009,7.029373,6.945572,-0.984009,7.029373,6.945572,-0.984009,7.029373,6.945572,-0.984009,7.029373,6.945572,229,765,0,0,0.375,0.011765,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',6,Matt,C
-0.984009,7.029373,6.945572,-0.984009,7.029373,6.945572,-0.984009,7.029373,6.945572,-0.984009,7.029373,6.945572,-0.984009,7.029373,6.945572,-0.984009,7.029373,6.945572,229,765,0,0,0.375,0.011765,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',6,Matt,C
-1.098938,6.813889,6.902481,-1.098938,6.813889,6.902481,-1.098938,6.813889,6.902481,-1.098938,6.813889,6.902481,-1.098938,6.813889,6.902481,-1.098938,6.813889,6.902481,545.7297,741.6775,5993.8315,-333.7745,0.7125,0.019608,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',6,Matt,C
-1.051041,6.588837,6.792343,7.650757,-5.28717,-11.741638,7.650757,-5.28717,-11.741638,7.650757,-5.28717,-11.741638,7.650757,-5.28717,-11.741638,7.650757,-5.28717,-11.741638,1022.7625,719.2698,3017.3418,-310.36215,0.7125,0.015686,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',6,Matt,C
-1.132446,6.885712,6.773193,-1.132446,6.885712,6.773193,-1.132446,6.885712,6.773193,-1.132446,6.885712,6.773193,-1.132446,6.885712,6.773193,-1.132446,6.885712,6.773193,1190.7389,409.12793,-224.77147,-3039.4702,0.7125,0.015686,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',6,Matt,C
-0.557846,6.517014,6.380539,7.650757,-4.93927,-13.076782,7.650757,-4.93927,-13.076782,7.650757,-4.93927,-13.076782,7.650757,-4.93927,-13.076782,7.650757,-4.93927,-13.076782,872.993,213.44525,-6162.0107,684.6201,0.7125,0.019608,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',6,Matt,C
