@relation jamesTrain

@attribute ' TYPE_ACC0' numeric
@attribute ' TYPE_ACC1' numeric
@attribute ' TYPE_ACC2' numeric
@attribute ' TYPE_MAG0' numeric
@attribute ' TYPE_MAG1' numeric
@attribute ' TYPE_MAG2' numeric
@attribute ' TYPE_GYRO0' numeric
@attribute ' TYPE_GYRO1' numeric
@attribute ' TYPE_GYRO2' numeric
@attribute ' TYPE_ROTATION0' numeric
@attribute ' TYPE_ROTATION1' numeric
@attribute ' TYPE_ROTATION2' numeric
@attribute ' TYPE_LINEAR0' numeric
@attribute ' TYPE_LINEAR1' numeric
@attribute ' TYPE_LINEAR2' numeric
@attribute ' TYPE_GRAVITY0' numeric
@attribute ' TYPE_GRAVITY1' numeric
@attribute ' TYPE_GRAVITY2' numeric
@attribute ' position_x' numeric
@attribute ' position_y' numeric
@attribute ' velocity_x' numeric
@attribute ' velocity_y' numeric
@attribute ' pressure' numeric
@attribute ' size' numeric
@attribute ' mCurrentPattern' {'[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]', '[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]', '[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]', '[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]'}
@attribute ' Counter' numeric
@attribute Name {James}
@attribute Pattern {A,B,C,D}

@data
-1.261734,5.255264,8.585602,-1.261734,5.255264,8.585602,-1.261734,5.255264,8.585602,-1.261734,5.255264,8.585602,0.005234,-0.214417,0.545273,0.005234,-0.214417,0.545273,700.0715,157.0893,0,0,0.6125,0.011765,'[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]',6,James,A
-1.534683,5.805939,8.020569,-1.534683,5.805939,8.020569,-1.534683,5.805939,8.020569,-1.534683,5.805939,8.020569,-0.307343,0.267548,0.02124,-0.307343,0.267548,0.02124,279,762,0,0,0.325,0.007843,'[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]',6,James,A
-1.534683,5.805939,8.020569,-1.534683,5.805939,8.020569,-1.534683,5.805939,8.020569,-1.534683,5.805939,8.020569,-0.307343,0.267548,0.02124,-0.307343,0.267548,0.02124,279,762,0,0,0.325,0.007843,'[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]',6,James,A
-1.051041,5.580872,8.116333,-1.051041,5.580872,8.116333,-1.051041,5.580872,8.116333,-1.051041,5.580872,8.116333,-1.051041,5.580872,8.116333,-1.051041,5.580872,8.116333,621.26764,1109.0564,2094.6545,1687.5035,0.625,0.015686,'[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]',6,James,A
-1.142029,5.398911,8.015778,-1.142029,5.398911,8.015778,-1.142029,5.398911,8.015778,-1.142029,5.398911,8.015778,-1.142029,5.398911,8.015778,-1.142029,5.398911,8.015778,1120.1165,847.869,2027.9496,-2223.1885,0.3625,0.007843,'[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]',6,James,A
-1.635239,5.753265,8.451523,-1.635239,5.753265,8.451523,-1.635239,5.753265,8.451523,-1.635239,5.753265,8.451523,-1.635239,5.753265,8.451523,-1.635239,5.753265,8.451523,833.2041,353.2041,-1988.8704,-2118.8674,0.3625,0.015686,'[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]',6,James,A
-0.869095,4.953598,8.341385,-0.869095,4.953598,8.341385,-0.869095,4.953598,8.341385,-0.869095,4.953598,8.341385,-0.869095,4.953598,8.341385,-0.869095,4.953598,8.341385,708.76587,200.0636,0,0,0.2625,0.003922,'[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]',7,James,A
-1.314407,5.781982,8.403641,-1.314407,5.781982,8.403641,0.075638,-0.051132,-0.007462,0.185608,0.238968,0.613495,0.185608,0.238968,0.613495,0.185608,0.238968,0.613495,281,713,0,0,0.35,0.003922,'[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]',7,James,A
-1.314407,5.781982,8.403641,-1.314407,5.781982,8.403641,0.075638,-0.051132,-0.007462,0.185608,0.238968,0.613495,0.185608,0.238968,0.613495,0.185608,0.238968,0.613495,281,713,0,0,0.35,0.003922,'[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]',7,James,A
-1.156387,5.413284,8.197739,-1.156387,5.413284,8.197739,-0.07988,-0.009583,0.025543,-0.07988,-0.009583,0.025543,-0.07988,-0.009583,0.025543,-0.07988,-0.009583,0.025543,615.77637,1114.9465,1978.0847,2337.9546,0.65,0.015686,'[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]',7,James,A
