@relation jamesPattern1_Mean_SD

@attribute ' Counter' numeric
@attribute Name {James}
@attribute Pattern {A}
@attribute ' TYPE_ACC0_MEAN' numeric
@attribute ' TYPE_ACC1_MEAN' numeric
@attribute ' TYPE_ACC2_MEAN' numeric
@attribute ' TYPE_MAG0_MEAN' numeric
@attribute ' TYPE_MAG1_MEAN' numeric
@attribute ' TYPE_MAG2_MEAN' numeric
@attribute ' TYPE_GYRO0_MEAN' numeric
@attribute ' TYPE_GYRO1_MEAN' numeric
@attribute ' TYPE_GYRO2_MEAN' numeric
@attribute ' TYPE_ROTATION0_MEAN' numeric
@attribute ' TYPE_ROTATION1_MEAN' numeric
@attribute ' TYPE_ROTATION2_MEAN' numeric
@attribute ' TYPE_LINEAR0_MEAN' numeric
@attribute ' TYPE_LINEAR1_MEAN' numeric
@attribute ' TYPE_LINEAR2_MEAN' numeric
@attribute ' TYPE_GRAVITY0_MEAN' numeric
@attribute ' TYPE_GRAVITY1_MEAN' numeric
@attribute ' TYPE_GRAVITY2_MEAN' numeric
@attribute ' velocity_x_MEAN' numeric
@attribute ' velocity_y_MEAN' numeric
@attribute pressure_MEAN numeric
@attribute size_MEAN numeric
@attribute ' TYPE_ACC0_SD' numeric
@attribute ' TYPE_ACC1_SD' numeric
@attribute ' TYPE_ACC2_SD' numeric
@attribute ' TYPE_MAG0_SD' numeric
@attribute ' TYPE_MAG1_SD' numeric
@attribute ' TYPE_MAG2_SD' numeric
@attribute ' TYPE_GYRO0_SD' numeric
@attribute ' TYPE_GYRO1_SD' numeric
@attribute ' TYPE_GYRO2_SD' numeric
@attribute ' TYPE_ROTATION0_SD' numeric
@attribute ' TYPE_ROTATION1_SD' numeric
@attribute ' TYPE_ROTATION2_SD' numeric
@attribute ' TYPE_LINEAR0_SD' numeric
@attribute ' TYPE_LINEAR1_SD' numeric
@attribute ' TYPE_LINEAR2_SD' numeric
@attribute ' TYPE_GRAVITY0_SD' numeric
@attribute ' TYPE_GRAVITY1_SD' numeric
@attribute ' TYPE_GRAVITY2_SD' numeric
@attribute ' velocity_x_SD' numeric
@attribute ' velocity_y_SD' numeric
@attribute ' pressure_SD' numeric
@attribute ' size_SD' numeric

@data
20,James,A,-1.525101,5.412486,8.36294,15.297618,-2.037094,-7.419121,15.297618,-2.037094,-7.419121,15.532852,-2.846608,-8.779526,15.532852,-2.846608,-8.779526,15.532852,-2.846608,-8.779526,398.746267,-583.314707,0.566667,0.014379,0.195801,0.260985,0.351385,18.376918,7.954815,17.117067,18.376918,7.954815,17.117067,18.130377,7.304754,15.85232,18.130377,7.304754,15.85232,18.130377,7.304754,15.85232,1716.671468,1403.73606,0.020412,0.00405
21,James,A,-1.465243,5.47952,8.035731,9.930847,0.8722,-2.402812,10.454824,-0.969663,-5.026301,10.454824,-0.969663,-5.026301,10.426193,-0.938062,-5.079173,10.426193,-0.938062,-5.079173,299.667233,-512.8862,0.372917,0.011111,0.131021,0.054885,0.28868,17.714743,7.146946,15.967613,17.320985,6.234732,14.364401,17.320985,6.234732,14.364401,17.34175,6.240514,14.342092,17.34175,6.240514,14.342092,1531.472727,1935.439686,0.06634,0.005212
22,James,A,-1.423742,5.401311,8.105962,9.837764,0.706238,-2.287132,9.837764,0.706238,-2.287132,4.811745,1.307991,0.211365,4.811745,1.307991,0.211365,4.811745,1.307991,0.211365,32.717683,-582.018917,0.514583,0.012418,0.141675,0.147392,0.136996,17.44838,7.340483,16.135851,17.44838,7.340483,16.135851,13.602602,5.631667,12.546331,13.602602,5.631667,12.546331,13.602602,5.631667,12.546331,1725.467158,1679.953494,0.056134,0.005212
23,James,A,-1.577772,5.38136,8.16023,4.026245,3.093404,3.301882,4.026245,3.093404,3.301882,4.695368,1.375259,0.678764,4.695368,1.375259,0.678764,4.695368,1.375259,0.678764,389.5876,-1062.798578,0.452083,0.009804,0.243578,0.071834,0.316068,13.883081,5.640638,12.116566,13.883081,5.640638,12.116566,13.579954,5.423511,11.441394,13.579954,5.423511,11.441394,13.579954,5.423511,11.441394,1647.9401,2410.436367,0.166098,0.006444
24,James,A,-1.569791,5.481117,8.16821,4.254463,3.170814,3.097918,5.04408,0.382062,-1.075529,5.04408,0.382062,-1.075529,5.04408,0.382062,-1.075529,5.04408,0.382062,-1.075529,426.677433,-703.710017,0.489583,0.013725,0.194688,0.13375,0.313872,14.28263,5.679761,12.345571,13.919004,5.046596,10.980954,13.919004,5.046596,10.980954,13.919004,5.046596,10.980954,13.919004,5.046596,10.980954,1759.091958,1941.881333,0.086753,0.003281
25,James,A,-1.483599,5.44441,8.071643,4.083982,2.998464,2.784414,4.647891,1.106415,0.146362,4.647891,1.106415,0.146362,-0.440954,1.767838,2.736999,-0.440954,1.767838,2.736999,323.09785,-355.135933,0.43125,0.013072,0.106156,0.186312,0.160354,13.683423,6.106874,12.842865,13.427503,5.820339,12.205524,13.427503,5.820339,12.205524,0.740026,2.850388,4.196437,0.740026,2.850388,4.196437,1840.751003,1833.212675,0.045928,0.004749
26,James,A,-1.590541,5.457975,8.122716,-1.590541,5.457975,8.122716,-1.356397,4.581217,6.811846,-1.356397,4.581217,6.811846,-0.639811,1.876617,2.785199,-0.639811,1.876617,2.785199,137.473878,-924.469667,0.485417,0.011765,0.215371,0.161213,0.228537,0.215371,0.161213,0.228537,0.682577,2.223474,3.346056,0.682577,2.223474,3.346056,0.732417,2.677732,3.999353,0.732417,2.677732,3.999353,1672.593634,2114.895566,0.035722,0.00248
27,James,A,-1.56101,5.588061,8.232053,15.079514,-1.21361,-7.258092,15.079514,-1.21361,-7.258092,15.079514,-1.21361,-7.258092,15.319628,-2.116196,-8.599368,15.319628,-2.116196,-8.599368,224.07595,-840.417425,0.45625,0.00915,0.296676,0.165594,0.284018,18.172397,7.387954,16.865276,18.172397,7.387954,16.865276,18.172397,7.387954,16.865276,17.923999,6.729855,15.626375,17.923999,6.729855,15.626375,1839.43132,1508.427508,0.142467,0.004749
28,James,A,-1.500356,5.474734,8.274353,-1.500356,5.474734,8.274353,-1.125923,3.688304,5.54718,-0.532984,1.956993,2.920654,-0.48792,1.973635,2.972524,-0.48792,1.973635,2.972524,454.091267,-404.4409,0.479167,0.011111,0.220963,0.168904,0.292443,0.220963,0.168904,0.292443,0.790715,2.874374,4.298125,0.889215,2.865035,4.07351,0.921294,2.851437,4.030375,0.921294,2.851437,4.030375,2060.215706,1893.192992,0.112268,0.004584
29,James,A,-1.50754,5.461166,8.080427,9.35155,0.899068,-2.233457,9.598913,-0.028056,-3.548943,10.155161,-1.711141,-6.021462,-0.218155,1.033859,1.618945,-0.218155,1.033859,1.618945,234.319633,-667.009467,0.472917,0.013072,0.15244,0.170807,0.245544,16.74669,6.949967,15.903877,16.565495,6.554134,15.212707,16.135026,5.317748,13.323639,0.606906,2.111357,3.26052,0.606906,2.111357,3.26052,1586.727888,1274.244293,0.025516,0.003202
