@relation jamesPattern2_Mean_SD

@attribute ' Counter' numeric
@attribute Name {James}
@attribute Pattern {B}
@attribute ' TYPE_ACC0_Mean' numeric
@attribute ' TYPE_ACC1_Mean' numeric
@attribute ' TYPE_ACC2_Mean' numeric
@attribute ' TYPE_MAG0_Mean' numeric
@attribute ' TYPE_MAG1_Mean' numeric
@attribute ' TYPE_MAG2_Mean' numeric
@attribute ' TYPE_GYRO0_Mean' numeric
@attribute ' TYPE_GYRO1_Mean' numeric
@attribute ' TYPE_GYRO2_Mean' numeric
@attribute ' TYPE_ROTATION0_Mean' numeric
@attribute ' TYPE_ROTATION1_Mean' numeric
@attribute ' TYPE_ROTATION2_Mean' numeric
@attribute ' TYPE_LINEAR0_Mean' numeric
@attribute ' TYPE_LINEAR1_Mean' numeric
@attribute ' TYPE_LINEAR2_Mean' numeric
@attribute ' TYPE_GRAVITY0_Mean' numeric
@attribute ' TYPE_GRAVITY1_Mean' numeric
@attribute ' TYPE_GRAVITY2_Mean' numeric
@attribute ' velocity_x_Mean' numeric
@attribute ' velocity_y_Mean' numeric
@attribute ' pressure_Mean' numeric
@attribute ' size_Mean' numeric
@attribute ' TYPE_ACC0_SD' numeric
@attribute ' TYPE_ACC1_SD' numeric
@attribute ' TYPE_ACC2_SD' numeric
@attribute ' TYPE_MAG0_SD' numeric
@attribute ' TYPE_MAG1_SD' numeric
@attribute ' TYPE_MAG2_SD' numeric
@attribute ' TYPE_GYRO0_SD' numeric
@attribute ' TYPE_GYRO1_SD' numeric
@attribute ' TYPE_GYRO2_SD' numeric
@attribute ' TYPE_ROTATION0_SD' numeric
@attribute ' TYPE_ROTATION1_SD' numeric
@attribute ' TYPE_ROTATION2_SD' numeric
@attribute ' TYPE_LINEAR0_SD' numeric
@attribute ' TYPE_LINEAR1_SD' numeric
@attribute ' TYPE_LINEAR2_SD' numeric
@attribute ' TYPE_GRAVITY0_SD' numeric
@attribute ' TYPE_GRAVITY1_SD' numeric
@attribute ' TYPE_GRAVITY2_SD' numeric
@attribute ' velocity_x_SD' numeric
@attribute ' velocity_y_SD' numeric
@attribute ' pressure_SD' numeric
@attribute ' size_SD' numeric

@data
20,James,B,-3.880951,24.854141,64.499727,-3.880951,24.854141,64.499727,-3.352936,21.380218,55.611375,-3.352936,21.380218,55.611375,-3.352936,21.380218,55.611375,-3.352936,21.380218,55.611375,1660.8425,7604.43378,5.425,0.164706,0.138937,0.143918,0.343598,0.138937,0.143918,0.343598,0.234859,1.329254,3.521552,0.234859,1.329254,3.521552,0.234859,1.329254,3.521552,0.234859,1.329254,3.521552,3581.257784,2170.823785,0.099216,0.003922
21,James,B,-3.607986,25.577194,64.111892,37.954773,42.975204,-21.372529,17.111786,31.242172,12.395965,17.111786,31.242172,12.395965,17.255905,31.159927,12.803847,17.255905,31.159927,12.803847,905.9076,7322.6991,5.05,0.12549,0.089045,0.181723,0.297918,10.205785,4.214653,20.767642,7.67096,3.927259,15.756914,7.67096,3.927259,15.756914,7.663602,3.942814,15.749958,7.663602,3.942814,15.749958,4372.843789,2621.154926,0.321594,0.007796
22,James,B,-4.043777,25.706497,64.269898,40.339036,42.130965,-23.547362,40.339036,42.130965,-23.547362,40.339036,42.130965,-23.547362,40.902268,38.516479,-32.646056,40.902268,38.516479,-32.646056,877.8119,8656.965135,5.3375,0.129412,0.147083,0.057254,0.136581,10.681567,4.045241,21.351697,10.681567,4.045241,21.351697,10.681567,4.045241,21.351697,10.628685,4.58972,20.738508,10.628685,4.58972,20.738508,3982.487425,2539.590047,0.176482,0.00373
23,James,B,-3.497864,25.447906,63.805435,16.658722,33.467041,20.893234,16.658722,33.467041,20.893234,16.658722,33.467041,20.893234,17.675186,26.286865,2.67038,17.675186,26.286865,2.67038,4183.6559,6661.62118,5.9625,0.145098,0.179962,0.170974,0.212906,7.698005,3.084466,16.067036,7.698005,3.084466,16.067036,7.698005,3.084466,16.067036,7.639976,3.959365,15.522321,7.639976,3.959365,15.522321,4093.021409,2117.569228,0.094491,0.00373
24,James,B,-3.67984,25.783096,64.303407,38.391983,40.045212,-22.181976,17.763428,29.414795,11.7603,-2.094376,14.867325,36.684419,-1.542389,11.263611,27.580781,-1.542389,11.263611,27.580781,1181.8953,8949.7512,5.05,0.137255,0.22583,0.184209,0.258719,10.397869,3.421567,21.029524,8.016303,3.277825,16.079603,0.446072,1.963102,4.701839,0.489747,1.972739,4.748331,0.489747,1.972739,4.748331,4893.344494,2828.088759,0.175996,0.003922
25,James,B,-3.354218,25.787903,63.800615,17.670548,34.989608,22.049959,17.670548,34.989608,22.049959,18.427887,31.199173,13.066103,18.427887,31.199173,13.066103,18.427887,31.199173,13.066103,131.2029,8059.50627,4.975,0.133333,0.149207,0.126735,0.250679,7.940774,3.4466,15.846365,7.940774,3.4466,15.846365,7.896359,3.917851,15.626263,7.896359,3.917851,15.626263,7.896359,3.917851,15.626263,4027.992001,2323.48349,0.070868,0.004765
26,James,B,-3.809113,26.228439,64.633819,-3.809113,26.228439,64.633819,-3.809113,26.228439,64.633819,-3.809113,26.228439,64.633819,-3.809113,26.228439,64.633819,-3.809113,26.228439,64.633819,3386.4827,6853.9517,4.9125,0.12549,0.14922,0.155558,0.15682,0.14922,0.155558,0.15682,0.14922,0.155558,0.15682,0.14922,0.155558,0.15682,0.14922,0.155558,0.15682,0.14922,0.155558,0.15682,4469.23357,2422.975019,0.200965,0.006738
27,James,B,-4.240067,25.629868,64.648179,15.358047,32.996292,22.12761,15.358047,32.996292,22.12761,15.358047,32.996292,22.12761,15.920089,29.37178,13.032792,15.920089,29.37178,13.032792,753.9046,8314.937404,5.325,0.141176,0.123083,0.060973,0.406522,7.471483,2.803552,16.001749,7.471483,2.803552,16.001749,7.471483,2.803552,16.001749,7.438005,3.317962,15.714847,7.438005,3.317962,15.714847,3960.435965,2601.193284,0.10394,0.004192
28,James,B,-3.813889,26.242798,63.570784,64.127869,48.774536,-58.291612,20.835648,18.670532,-12.982332,20.835648,18.670532,-12.982332,20.835648,18.670532,-12.982332,20.835648,18.670532,-12.982332,1960.4135,8645.91165,5.3625,0.12549,0.117804,0.072133,0.21201,12.04653,4.056558,21.83385,8.20341,4.112909,13.753169,8.20341,4.112909,13.753169,8.20341,4.112909,13.753169,8.20341,4.112909,13.753169,4725.281048,2653.674934,0.226582,0.004447
29,James,B,-4.230515,26.25235,64.26033,19.290237,33.859772,21.875107,20.353851,26.764191,2.892242,20.353851,26.764191,2.892242,21.483612,19.223053,-15.178009,21.483612,19.223053,-15.178009,1828.9444,7652.253026,4.85,0.129412,0.107275,0.087803,0.216158,8.834984,2.826182,16.055611,8.772796,3.702963,15.460544,8.772796,3.702963,15.460544,8.700286,4.129001,14.363046,8.700286,4.129001,14.363046,3543.837206,2084.424803,0.018898,0.00373
