@relation jamesPattern3-weka.filters.unsupervised.attribute.Remove-R1

@attribute ' TYPE_ACC0' numeric
@attribute ' TYPE_ACC1' numeric
@attribute ' TYPE_ACC2' numeric
@attribute ' TYPE_MAG0' numeric
@attribute ' TYPE_MAG1' numeric
@attribute ' TYPE_MAG2' numeric
@attribute ' TYPE_GYRO0' numeric
@attribute ' TYPE_GYRO1' numeric
@attribute ' TYPE_GYRO2' numeric
@attribute ' TYPE_ROTATION0' numeric
@attribute ' TYPE_ROTATION1' numeric
@attribute ' TYPE_ROTATION2' numeric
@attribute ' TYPE_LINEAR0' numeric
@attribute ' TYPE_LINEAR1' numeric
@attribute ' TYPE_LINEAR2' numeric
@attribute ' TYPE_GRAVITY0' numeric
@attribute ' TYPE_GRAVITY1' numeric
@attribute ' TYPE_GRAVITY2' numeric
@attribute ' position_x' numeric
@attribute ' position_y' numeric
@attribute ' velocity_x' numeric
@attribute ' velocity_y' numeric
@attribute ' pressure' numeric
@attribute ' size' numeric
@attribute ' mCurrentPattern' {'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]'}
@attribute ' Counter' numeric
@attribute Name {James}

@data
-0.646423,6.131546,8.243225,25.749207,-12.59613,-20.42389,25.749207,-12.59613,-20.42389,25.749207,-12.59613,-20.42389,25.749207,-12.59613,-20.42389,25.749207,-12.59613,-20.42389,625.99744,778.2036,6312.7344,1159.336,0.775,0.015686,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',1,James
-0.205887,6.035782,7.80748,-0.205887,6.035782,7.80748,-0.205887,6.035782,7.80748,-0.205887,6.035782,7.80748,0.28775,-0.119553,0.189285,0.28775,-0.119553,0.189285,1072.7285,771.41296,5528.868,-1115.7621,0.5,0.015686,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',1,James
-0.488403,6.189011,7.855362,-0.488403,6.189011,7.855362,-0.488403,6.189011,7.855362,-0.488403,6.189011,7.855362,0.195724,0.064789,0.226837,0.195724,0.064789,0.226837,1216.6718,329.21942,-2084.267,-4515.432,0.5,0.015686,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',1,James
-0.622482,6.236893,7.510605,-0.622482,6.236893,7.510605,-0.622482,6.236893,7.510605,-0.622482,6.236893,7.510605,-0.622482,6.236893,7.510605,-0.622482,6.236893,7.510605,735.05914,94.1568,-6989.1714,1164.9243,0.7625,0.023529,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',1,James
-0.90979,6.102814,7.912827,-0.90979,6.102814,7.912827,-0.90979,6.102814,7.912827,-0.90979,6.102814,7.912827,-0.121353,-0.087982,0.348343,-0.121353,-0.087982,0.348343,374.05347,188.46771,-6267.2896,2178.1484,0.7625,0.023529,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',1,James
-1.259338,6.811493,8.099579,-1.259338,6.811493,8.099579,-1.259338,6.811493,8.099579,-1.259338,6.811493,8.099579,-1.259338,6.811493,8.099579,-1.259338,6.811493,8.099579,225,251,0,0,0.2875,0.007843,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',2,James
-0.670364,6.835434,7.462723,-0.670364,6.835434,7.462723,-0.670364,6.835434,7.462723,0.268066,0.254517,0.585373,0.268066,0.254517,0.585373,0.268066,0.254517,0.585373,248,697,0,0,0.5625,0.015686,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',2,James
-0.670364,6.835434,7.462723,-0.670364,6.835434,7.462723,-0.670364,6.835434,7.462723,0.268066,0.254517,0.585373,0.268066,0.254517,0.585373,0.268066,0.254517,0.585373,248,697,0,0,0.5625,0.015686,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',2,James
-0.794861,6.36618,7.544128,-0.794861,6.36618,7.544128,-0.794861,6.36618,7.544128,-0.794861,6.36618,7.544128,-0.794861,6.36618,7.544128,-0.794861,6.36618,7.544128,666.2407,736.54175,8430.166,1861.3868,0.5625,0.019608,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',2,James
-0.090973,6.251251,7.740448,-0.090973,6.251251,7.740448,-0.090973,6.251251,7.740448,-0.090973,6.251251,7.740448,-0.090973,6.251251,7.740448,-0.090973,6.251251,7.740448,1033.7886,715.03845,6766.69,-2109.8882,0.5625,0.015686,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',2,James
-0.828384,6.030991,7.333435,-0.828384,6.030991,7.333435,-0.828384,6.030991,7.333435,-0.828384,6.030991,7.333435,-0.828384,6.030991,7.333435,-0.828384,6.030991,7.333435,1286.0986,361.41895,-1141.6311,-4571.9424,0.5625,0.015686,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',2,James
-0.368698,6.375748,7.912827,-0.368698,6.375748,7.912827,0.057526,0.052185,-0.031967,0.057526,0.052185,-0.031967,0.057526,0.052185,-0.031967,0.057526,0.052185,-0.031967,844.0257,155.6134,-6851.2075,736.4938,0.825,0.027451,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',2,James
-0.723038,6.24646,7.884094,-0.723038,6.24646,7.884094,-0.723038,6.24646,7.884094,-0.723038,6.24646,7.884094,0.084381,0.020935,0.350296,0.084381,0.020935,0.350296,388.23996,197.90076,-6858.3936,1186.9889,0.825,0.023529,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',2,James
-1.115692,6.849808,8.176193,-1.115692,6.849808,8.176193,-1.115692,6.849808,8.176193,-1.115692,6.849808,8.176193,-1.115692,6.849808,8.176193,-1.115692,6.849808,8.176193,156.84538,266.0562,0,0,0.2875,0.003922,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',3,James
-0.598541,6.500244,7.764389,-0.598541,6.500244,7.764389,-0.598541,6.500244,7.764389,-0.598541,6.500244,7.764389,-0.598541,6.500244,7.764389,-0.598541,6.500244,7.764389,315,670,0,0,0.375,0.015686,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',3,James
-0.598541,6.500244,7.764389,-0.598541,6.500244,7.764389,-0.598541,6.500244,7.764389,-0.598541,6.500244,7.764389,-0.598541,6.500244,7.764389,-0.598541,6.500244,7.764389,315,670,0,0,0.375,0.015686,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',3,James
-0.608124,6.198578,7.529755,-0.608124,6.198578,7.529755,-0.608124,6.198578,7.529755,0.245956,0.239288,0.590851,0.245956,0.239288,0.590851,0.245956,0.239288,0.590851,650.9093,676,7238.6724,0.033368,0.8125,0.023529,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',3,James
-0.234619,6.165054,8.334213,-0.234619,6.165054,8.334213,-0.234619,6.165054,8.334213,-0.234619,6.165054,8.334213,-0.234619,6.165054,8.334213,-0.234619,6.165054,8.334213,1057.089,699.2975,7897.4463,636.4907,0.5375,0.007843,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',3,James
-0.976822,6.002258,7.122742,-0.976822,6.002258,7.122742,-0.976822,6.002258,7.122742,0.234726,0.246887,0.598541,0.234726,0.246887,0.598541,0.234726,0.246887,0.598541,1258.5251,391.7818,-2405.3867,-4306.151,0.5375,0.023529,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',3,James
-0.75177,5.796356,8.018173,28.186035,-11.90033,-22.763062,28.186035,-11.90033,-22.763062,28.186035,-11.90033,-22.763062,28.186035,-11.90033,-22.763062,28.186035,-11.90033,-22.763062,802.9312,155.73047,-6240.4766,-328.1969,0.8375,0.027451,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',3,James
-0.627274,6.347015,8.075638,-0.627274,6.347015,8.075638,-0.627274,6.347015,8.075638,0.23024,0.247421,0.593018,0.23024,0.247421,0.593018,0.23024,0.247421,0.593018,347.07162,187.51782,-4589.284,637.5253,0.8375,0.023529,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',3,James
-0.847534,6.485886,8.30069,-0.847534,6.485886,8.30069,0.642349,-0.122498,-0.107605,0.642349,-0.122498,-0.107605,0.642349,-0.122498,-0.107605,0.642349,-0.122498,-0.107605,221,221,0,0,0.425,0.011765,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',4,James
-0.689529,6.36618,7.45314,25.053406,-13.987732,-20.42389,25.053406,-13.987732,-20.42389,25.053406,-13.987732,-20.42389,0.008972,-0.221451,0.222351,0.008972,-0.221451,0.222351,358,676,0,0,0.3375,0.007843,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',4,James
-0.689529,6.36618,7.45314,25.053406,-13.987732,-20.42389,25.053406,-13.987732,-20.42389,25.053406,-13.987732,-20.42389,0.008972,-0.221451,0.222351,0.008972,-0.221451,0.222351,358,676,0,0,0.3375,0.007843,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',4,James
-0.861908,6.619965,7.563278,-0.861908,6.619965,7.563278,-0.861908,6.619965,7.563278,-0.861908,6.619965,7.563278,-0.861908,6.619965,7.563278,-0.861908,6.619965,7.563278,563.0527,665.4707,6670.65,1243.2941,0.8,0.023529,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',4,James
-0.383072,6.500244,7.860153,-0.383072,6.500244,7.860153,-0.383072,6.500244,7.860153,-0.383072,6.500244,7.860153,0.31723,0.133026,0.434692,0.31723,0.133026,0.434692,1028.744,707.77405,6402.6665,-737.79584,0.5375,0.007843,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',4,James
-1.000763,6.251251,6.983872,-1.000763,6.251251,6.983872,-1.000763,6.251251,6.983872,-1.000763,6.251251,6.983872,-1.000763,6.251251,6.983872,-1.000763,6.251251,6.983872,1243.4011,345.2138,-2020.6378,-3053.0125,0.5375,0.019608,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',4,James
-0.938522,6.203369,7.309494,-0.938522,6.203369,7.309494,-0.938522,6.203369,7.309494,-0.938522,6.203369,7.309494,-0.121948,-0.201553,-0.071365,-0.121948,-0.201553,-0.071365,883.3596,167.59833,-5637.617,-234.7868,0.8125,0.027451,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',4,James
-0.823593,6.6008,7.76918,-0.823593,6.6008,7.76918,-0.823593,6.6008,7.76918,-0.823593,6.6008,7.76918,-0.823593,6.6008,7.76918,-0.823593,6.6008,7.76918,340.17575,185.21704,-3820.7756,830.4698,0.8125,0.023529,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',4,James
-1.04866,6.864166,8.295898,-1.04866,6.864166,8.295898,-1.04866,6.864166,8.295898,-1.04866,6.864166,8.295898,-0.12674,0.381424,0.995682,-0.12674,0.381424,0.995682,199.80066,231.97614,0,0,0.375,0.011765,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',5,James
-0.742188,6.634323,7.678192,-0.742188,6.634323,7.678192,-0.742188,6.634323,7.678192,-0.742188,6.634323,7.678192,-0.742188,6.634323,7.678192,-0.742188,6.634323,7.678192,335,706,0,0,0.3375,0.007843,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',5,James
-0.742188,6.634323,7.678192,-0.742188,6.634323,7.678192,-0.742188,6.634323,7.678192,-0.742188,6.634323,7.678192,-0.742188,6.634323,7.678192,-0.742188,6.634323,7.678192,335,706,0,0,0.3375,0.007843,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',5,James
-1.029495,6.490677,7.56807,-1.029495,6.490677,7.56807,-1.029495,6.490677,7.56807,-1.029495,6.490677,7.56807,-1.029495,6.490677,7.56807,-1.029495,6.490677,7.56807,613.34863,734.91235,6591.362,878.88257,0.7375,0.019608,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',5,James
-0.617691,6.514618,7.56807,-0.617691,6.514618,7.56807,-0.617691,6.514618,7.56807,-0.617691,6.514618,7.56807,-0.617691,6.514618,7.56807,-0.617691,6.514618,7.56807,1064.7833,717.55884,6078.0776,-1411.4924,0.7375,0.011765,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',5,James
-0.933731,6.203369,7.23288,-0.933731,6.203369,7.23288,-0.933731,6.203369,7.23288,-0.933731,6.203369,7.23288,-0.933731,6.203369,7.23288,-0.933731,6.203369,7.23288,1243.5613,357.35413,-2572.877,-4032.3994,0.7375,0.019608,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',5,James
-1.06781,6.42363,7.898468,-1.06781,6.42363,7.898468,-1.06781,6.42363,7.898468,-1.06781,6.42363,7.898468,-1.06781,6.42363,7.898468,-1.06781,6.42363,7.898468,771.91315,113.95825,-6317.9,75.73122,0.7375,0.019608,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',5,James
-0.967255,6.653473,7.457932,-0.967255,6.653473,7.457932,-0.967255,6.653473,7.457932,-0.967255,6.653473,7.457932,-0.967255,6.653473,7.457932,-0.967255,6.653473,7.457932,378.32443,162.80957,-5763.258,1428.6781,0.7375,0.027451,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',5,James
-1.168366,6.854599,8.085205,27.838135,-11.90033,-21.426392,27.838135,-11.90033,-21.426392,27.838135,-11.90033,-21.426392,27.838135,-11.90033,-21.426392,27.838135,-11.90033,-21.426392,128,260,0,0,0.25,0.003922,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',6,James
-1.134842,6.792343,7.61116,-1.134842,6.792343,7.61116,-1.134842,6.792343,7.61116,-1.134842,6.792343,7.61116,-1.134842,6.792343,7.61116,-1.134842,6.792343,7.61116,321,685,0,0,0.3125,0.007843,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',6,James
-1.134842,6.792343,7.61116,-1.134842,6.792343,7.61116,-1.134842,6.792343,7.61116,-1.134842,6.792343,7.61116,-1.134842,6.792343,7.61116,-1.134842,6.792343,7.61116,321,685,0,0,0.3125,0.007843,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',6,James
-0.565018,6.428421,7.884094,-0.565018,6.428421,7.884094,-0.565018,6.428421,7.884094,-0.565018,6.428421,7.884094,-0.565018,6.428421,7.884094,-0.565018,6.428421,7.884094,639.35144,765.037,6977.889,892.69794,0.7,0.015686,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',6,James
-0.718246,6.327866,7.213715,-0.718246,6.327866,7.213715,-0.718246,6.327866,7.213715,-0.718246,6.327866,7.213715,-0.718246,6.327866,7.213715,-0.718246,6.327866,7.213715,1091.1344,713.01135,4621.9287,-1731.1483,0.7,0.007843,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',6,James
-1.039078,6.347015,7.094009,-1.039078,6.347015,7.094009,-1.039078,6.347015,7.094009,-1.039078,6.347015,7.094009,-1.039078,6.347015,7.094009,-1.039078,6.347015,7.094009,1295.5972,339.44952,-2988.456,-2815.8574,0.7,0.019608,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',6,James
-1.144424,6.457153,7.644684,-1.144424,6.457153,7.644684,-1.144424,6.457153,7.644684,-1.144424,6.457153,7.644684,-1.144424,6.457153,7.644684,-1.144424,6.457153,7.644684,811.07416,172.53363,-6806.744,-219.40059,0.7,0.019608,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',6,James
-1.254547,6.509827,7.285553,-1.254547,6.509827,7.285553,-1.254547,6.509827,7.285553,0.232407,0.26329,0.589218,0.232407,0.26329,0.589218,0.232407,0.26329,0.589218,360.3173,177.0539,-4892.723,487.76337,0.7,0.023529,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',6,James
-1.082169,6.519409,8.31984,-1.082169,6.519409,8.31984,0.390945,-0.170441,0.024475,0.390945,-0.170441,0.024475,0.390945,-0.170441,0.024475,0.390945,-0.170441,0.024475,82.5,254.5,0,0,0.225,0.007843,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',7,James
-0.766144,6.567291,7.338226,-0.766144,6.567291,7.338226,-0.766144,6.567291,7.338226,-0.766144,6.567291,7.338226,-0.766144,6.567291,7.338226,-0.766144,6.567291,7.338226,311,684,0,0,0.6625,0.015686,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',7,James
-0.766144,6.567291,7.338226,-0.766144,6.567291,7.338226,-0.766144,6.567291,7.338226,-0.766144,6.567291,7.338226,-0.766144,6.567291,7.338226,-0.766144,6.567291,7.338226,311,684,0,0,0.6625,0.015686,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',7,James
-0.962463,6.471512,7.194565,-0.962463,6.471512,7.194565,-0.962463,6.471512,7.194565,-0.962463,6.471512,7.194565,-0.962463,6.471512,7.194565,-0.962463,6.471512,7.194565,556.274,674.7217,6683.214,1111.5144,0.6625,0.023529,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',7,James
-0.77092,6.639114,8.070847,-0.77092,6.639114,8.070847,0.182159,0.02449,-0.030899,0.182159,0.02449,-0.030899,0.182159,0.02449,-0.030899,0.182159,0.02449,-0.030899,1038.6945,676.9059,7571.9844,-420.6634,0.6625,0.015686,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',7,James
-1.029495,6.236893,6.921631,-1.029495,6.236893,6.921631,-1.029495,6.236893,6.921631,-1.029495,6.236893,6.921631,-1.029495,6.236893,6.921631,-1.029495,6.236893,6.921631,1320.2755,355.56848,-2663.613,-4846.2373,0.6625,0.023529,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',7,James
-0.90979,6.318283,7.735657,-0.90979,6.318283,7.735657,-0.90979,6.318283,7.735657,-0.90979,6.318283,7.735657,-0.90979,6.318283,7.735657,-0.90979,6.318283,7.735657,842.2711,162.96869,-7350.9097,1268.0183,0.6625,0.023529,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',7,James
-1.015137,6.734879,7.558487,-1.015137,6.734879,7.558487,-1.015137,6.734879,7.558487,-1.015137,6.734879,7.558487,-1.015137,6.734879,7.558487,-1.015137,6.734879,7.558487,398.22702,232.31091,-3735.6821,846.69446,0.6625,0.023529,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',7,James
-1.120483,6.792343,8.372513,-1.120483,6.792343,8.372513,-1.120483,6.792343,8.372513,-1.120483,6.792343,8.372513,-0.020187,0.374832,1.039368,-0.020187,0.374832,1.039368,215,279,0,0,0.225,0.003922,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',8,James
-0.885849,6.394898,7.395676,-0.885849,6.394898,7.395676,-0.885849,6.394898,7.395676,-0.885849,6.394898,7.395676,-0.885849,6.394898,7.395676,-0.885849,6.394898,7.395676,367,766,0,0,0.3625,0.007843,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',8,James
-0.885849,6.394898,7.395676,-0.885849,6.394898,7.395676,-0.885849,6.394898,7.395676,-0.885849,6.394898,7.395676,-0.885849,6.394898,7.395676,-0.885849,6.394898,7.395676,367,766,0,0,0.3625,0.007843,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',8,James
-1.000763,6.552918,7.750031,-1.000763,6.552918,7.750031,-1.000763,6.552918,7.750031,-1.000763,6.552918,7.750031,-0.029617,0.128387,0.404907,-0.029617,0.128387,0.404907,587.46045,748,7025.605,-0.048511,0.6875,0.015686,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',8,James
-0.780502,6.347015,7.726074,-0.780502,6.347015,7.726074,-0.780502,6.347015,7.726074,-0.780502,6.347015,7.726074,-0.780502,6.347015,7.726074,-0.780502,6.347015,7.726074,1089.0613,731.77405,3312.9683,-1085.5087,0.6875,0.015686,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',8,James
-1.268921,6.476303,6.821075,27.664185,-12.770081,-21.594238,27.664185,-12.770081,-21.594238,27.664185,-12.770081,-21.594238,27.664185,-12.770081,-21.594238,27.664185,-12.770081,-21.594238,1192.3683,397.84814,-2836.96,-4440.3335,0.6875,0.023529,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',8,James
-1.082169,6.351807,7.721298,-1.082169,6.351807,7.721298,-1.082169,6.351807,7.721298,-1.082169,6.351807,7.721298,-1.082169,6.351807,7.721298,-1.082169,6.351807,7.721298,856.69946,197.33667,-7127.0464,-796.2692,0.6875,0.023529,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',8,James
-1.369476,6.548142,7.682983,-1.369476,6.548142,7.682983,-1.369476,6.548142,7.682983,-1.369476,6.548142,7.682983,-1.369476,6.548142,7.682983,-1.369476,6.548142,7.682983,407.6086,248.00421,-3961.6733,1091.9246,0.6875,0.023529,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',8,James
