@relation jamesPattern2-35

@attribute ' TYPE_ACC0' numeric
@attribute ' TYPE_ACC1' numeric
@attribute ' TYPE_ACC2' numeric
@attribute ' TYPE_MAG0' numeric
@attribute ' TYPE_MAG1' numeric
@attribute ' TYPE_MAG2' numeric
@attribute ' TYPE_GYRO0' numeric
@attribute ' TYPE_GYRO1' numeric
@attribute ' TYPE_GYRO2' numeric
@attribute ' TYPE_ROTATION0' numeric
@attribute ' TYPE_ROTATION1' numeric
@attribute ' TYPE_ROTATION2' numeric
@attribute ' TYPE_LINEAR0' numeric
@attribute ' TYPE_LINEAR1' numeric
@attribute ' TYPE_LINEAR2' numeric
@attribute ' TYPE_GRAVITY0' numeric
@attribute ' TYPE_GRAVITY1' numeric
@attribute ' TYPE_GRAVITY2' numeric
@attribute ' position_x' numeric
@attribute ' position_y' numeric
@attribute ' velocity_x' numeric
@attribute ' velocity_y' numeric
@attribute ' pressure' numeric
@attribute ' size' numeric
@attribute ' mCurrentPattern' {'[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]'}
@attribute ' Counter' numeric

@data
-0.213074,3.224976,8.997406,-0.213074,3.224976,8.997406,-0.213074,3.224976,8.997406,-0.213074,3.224976,8.997406,-0.213074,3.224976,8.997406,-0.213074,3.224976,8.997406,736.7239,586.0349,-2520.6135,3349.3728,0.8375,0.027451,'[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]',2
-0.256165,3.397369,9.366104,-0.256165,3.397369,9.366104,-0.256165,3.397369,9.366104,-0.256165,3.397369,9.366104,-0.256165,3.397369,9.366104,-0.256165,3.397369,9.366104,383.7928,1110.7404,-1305.5667,2363.9595,0.8375,0.023529,'[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]',2
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
-0.428558,3.335114,9.385269,-0.428558,3.335114,9.385269,-0.428558,3.335114,9.385269,-0.428558,3.335114,9.385269,-0.428558,3.335114,9.385269,-0.428558,3.335114,9.385269,283,1271,0,0,0.5,0.015686,'[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]',3
-0.375885,3.708618,8.887268,-0.375885,3.708618,8.887268,-0.010651,-0.127823,0.03833,-0.010651,-0.127823,0.03833,-0.010651,-0.127823,0.03833,-0.010651,-0.127823,0.03833,290,262,0,0,0.7875,0.023529,'[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]',3
-0.375885,3.708618,8.887268,-0.375885,3.708618,8.887268,-0.010651,-0.127823,0.03833,-0.010651,-0.127823,0.03833,-0.010651,-0.127823,0.03833,-0.010651,-0.127823,0.03833,290,262,0,0,0.7875,0.023529,'[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]',3
-0.682343,3.684662,9.667786,19.659424,14.028931,-34.95331,19.659424,14.028931,-34.95331,19.659424,14.028931,-34.95331,19.659424,14.028931,-34.95331,19.659424,14.028931,-34.95331,622.38525,225.58026,7068.266,-556.9423,0.7875,0.023529,'[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]',3
-0.00238,3.541016,8.896851,-0.00238,3.541016,8.896851,-0.033005,0.092667,-0.046875,-0.033005,0.092667,-0.046875,-0.033005,0.092667,-0.046875,-0.033005,0.092667,-0.046875,1123.8102,179.04407,6385.0713,-63.256664,0.7875,0.019608,'[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]',3
-0.509964,3.569748,9.418777,-0.509964,3.569748,9.418777,0.055405,-0.07457,0.017029,0.055405,-0.07457,0.017029,0.055405,-0.07457,0.017029,0.055405,-0.07457,0.017029,796.4382,700.3744,-6143.2915,6023.7993,0.7875,0.027451,'[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]',3
-0.213074,3.545807,9.026138,19.136047,13.157654,-35.453796,19.136047,13.157654,-35.453796,19.136047,13.157654,-35.453796,19.136047,13.157654,-35.453796,19.136047,13.157654,-35.453796,360.08832,1107.4061,-2054.9124,2177.5037,0.7875,0.023529,'[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]',3
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
-0.107727,3.493134,9.773117,-0.107727,3.493134,9.773117,-0.107727,3.493134,9.773117,-0.107727,3.493134,9.773117,-0.107727,3.493134,9.773117,-0.107727,3.493134,9.773117,287,1196,0,0,0.325,0.007843,'[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]',4
-0.543472,3.670303,9.121902,-0.543472,3.670303,9.121902,-0.543472,3.670303,9.121902,-0.543472,3.670303,9.121902,-0.543472,3.670303,9.121902,-0.543472,3.670303,9.121902,300,289,0,0,0.95,0.023529,'[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]',4
-0.543472,3.670303,9.121902,-0.543472,3.670303,9.121902,-0.543472,3.670303,9.121902,-0.543472,3.670303,9.121902,-0.543472,3.670303,9.121902,-0.543472,3.670303,9.121902,300,289,0,0,0.95,0.023529,'[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]',4
-0.49559,3.742127,9.538498,-0.49559,3.742127,9.538498,-0.49559,3.742127,9.538498,-0.49559,3.742127,9.538498,-0.49559,3.742127,9.538498,-0.49559,3.742127,9.538498,602.113,257.3039,7222.411,-665.86444,0.95,0.019608,'[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]',4
0.050278,3.550598,8.729248,0.050278,3.550598,8.729248,0.050278,3.550598,8.729248,0.050278,3.550598,8.729248,0.050278,3.550598,8.729248,0.050278,3.550598,8.729248,1108.9132,194.13586,6634.3926,-804.07367,0.95,0.019608,'[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]',4
-0.438126,3.531433,9.485825,-0.438126,3.531433,9.485825,-0.438126,3.531433,9.485825,-0.438126,3.531433,9.485825,-0.438126,3.531433,9.485825,-0.438126,3.531433,9.485825,865.06323,673.8009,-6995.3076,6504.3203,0.95,0.027451,'[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]',4
-0.131668,3.545807,8.734039,-0.131668,3.545807,8.734039,-0.040466,-0.078827,0.002121,-0.040466,-0.078827,0.002121,-0.040466,-0.078827,0.002121,-0.040466,-0.078827,0.002121,380.0969,1106.7672,-1679.3611,1558.3772,0.95,0.027451,'[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]',4
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
-0.131668,3.742127,10.122681,-0.131668,3.742127,10.122681,-0.131668,3.742127,10.122681,-0.131668,3.742127,10.122681,-0.131668,3.742127,10.122681,-0.131668,3.742127,10.122681,323.02557,1177,0,0,0.3375,0.007843,'[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]',5
-0.404617,3.689453,9.030914,-0.404617,3.689453,9.030914,-0.404617,3.689453,9.030914,-0.404617,3.689453,9.030914,-0.404617,3.689453,9.030914,-0.404617,3.689453,9.030914,305,313,0,0,0.4625,0.007843,'[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]',5
-0.404617,3.689453,9.030914,-0.404617,3.689453,9.030914,-0.404617,3.689453,9.030914,-0.404617,3.689453,9.030914,-0.404617,3.689453,9.030914,-0.404617,3.689453,9.030914,305,313,0,0,0.4625,0.007843,'[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]',5
-0.500381,3.732559,9.696503,-0.500381,3.732559,9.696503,-0.500381,3.732559,9.696503,-0.500381,3.732559,9.696503,-0.178207,0.222351,0.545425,-0.178207,0.222351,0.545425,639.4482,238.70398,6504.6113,-736.38165,1.025,0.031373,'[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]',5
0.040695,3.339905,8.973465,0.040695,3.339905,8.973465,-0.074554,0.108643,-0.079895,-0.074554,0.108643,-0.079895,-0.074554,0.108643,-0.079895,-0.074554,0.108643,-0.079895,1086.4355,187.65643,6057.978,-605.7359,1.025,0.015686,'[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]',5
-0.390244,3.387787,9.246399,18.962097,15.072632,-35.620117,18.962097,15.072632,-35.620117,18.962097,15.072632,-35.620117,18.962097,15.072632,-35.620117,18.962097,15.072632,-35.620117,854.1105,623.5386,-7072.426,5963.0625,1.025,0.027451,'[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]',5
-0.241806,3.512283,9.198517,-0.241806,3.512283,9.198517,-0.241806,3.512283,9.198517,-0.241806,3.512283,9.198517,0.029327,0.01062,0.042496,0.029327,0.01062,0.042496,337.36557,1101.3616,-1837.9817,1907.2367,1.025,0.027451,'[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]',5
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
-0.323212,3.545807,9.62468,20.007324,12.635803,-34.95331,0.155533,0.055389,-0.003204,0.155533,0.055389,-0.003204,0.155533,0.055389,-0.003204,0.155533,0.055389,-0.003204,276,1189,0,0,0.3375,0.003922,'[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]',6
-0.505173,3.780441,9.035706,-0.505173,3.780441,9.035706,-0.505173,3.780441,9.035706,-0.505173,3.780441,9.035706,-0.505173,3.780441,9.035706,-0.505173,3.780441,9.035706,292,280,0,0,0.5,0.015686,'[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]',6
-0.505173,3.780441,9.035706,-0.505173,3.780441,9.035706,-0.505173,3.780441,9.035706,-0.505173,3.780441,9.035706,-0.505173,3.780441,9.035706,-0.505173,3.780441,9.035706,292,280,0,0,0.5,0.015686,'[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]',6
-0.500381,3.737335,9.461884,-0.500381,3.737335,9.461884,-0.048981,0.004272,0.027679,0.168564,0.077011,0.31218,0.168564,0.077011,0.31218,0.168564,0.077011,0.31218,613.6383,239.06128,7442.6763,-1291.7264,0.925,0.027451,'[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]',6
-0.198715,3.406937,9.016556,-0.198715,3.406937,9.016556,-0.198715,3.406937,9.016556,-0.198715,3.406937,9.016556,-0.198715,3.406937,9.016556,-0.198715,3.406937,9.016556,1044.9519,161.81702,3944.0825,-367.2987,0.925,0.023529,'[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]',6
-0.155609,3.47876,8.983032,-0.155609,3.47876,8.983032,-0.155609,3.47876,8.983032,-0.155609,3.47876,8.983032,-0.155609,3.47876,8.983032,-0.155609,3.47876,8.983032,760.31024,639.01624,-5607.474,5730.8457,0.925,0.023529,'[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]',6
-0.227448,3.469193,9.615112,-0.227448,3.469193,9.615112,-0.227448,3.469193,9.615112,-0.227448,3.469193,9.615112,-0.227448,3.469193,9.615112,-0.227448,3.469193,9.615112,335.7259,1081.145,-2411.126,2631.9922,0.925,0.027451,'[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]',6
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
-0.351944,3.287231,9.083588,-0.351944,3.287231,9.083588,-0.351944,3.287231,9.083588,-0.351944,3.287231,9.083588,-0.062836,-0.230881,-0.065537,-0.062836,-0.230881,-0.065537,237,1233.5,0,0,0.6125,0.015686,'[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]',7
-0.332779,3.655945,8.781921,-0.332779,3.655945,8.781921,-0.332779,3.655945,8.781921,-0.332779,3.655945,8.781921,-0.332779,3.655945,8.781921,-0.332779,3.655945,8.781921,270,212,0,0,0.9,0.027451,'[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]',7
-0.332779,3.655945,8.781921,-0.332779,3.655945,8.781921,-0.332779,3.655945,8.781921,-0.332779,3.655945,8.781921,-0.332779,3.655945,8.781921,-0.332779,3.655945,8.781921,270,212,0,0,0.9,0.027451,'[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]',7
-0.304062,3.718185,9.318222,-0.304062,3.718185,9.318222,-0.304062,3.718185,9.318222,-0.304062,3.718185,9.318222,-0.304062,3.718185,9.318222,-0.304062,3.718185,9.318222,639.26984,159.05951,7550.2134,-1078.61,0.9,0.027451,'[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]',7
-0.366303,3.47876,8.825012,-0.366303,3.47876,8.825012,-0.366303,3.47876,8.825012,-0.366303,3.47876,8.825012,-0.366303,3.47876,8.825012,-0.366303,3.47876,8.825012,1099.1476,109,5018.258,42.487995,0.9,0.015686,'[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]',7
-0.347153,3.430878,9.615112,-0.347153,3.430878,9.615112,-0.347153,3.430878,9.615112,-0.347153,3.430878,9.615112,-0.347153,3.430878,9.615112,-0.347153,3.430878,9.615112,851.9206,599.3508,-5862.251,5730.606,0.9,0.023529,'[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]',7
-0.270538,3.47876,9.184143,-0.270538,3.47876,9.184143,-0.270538,3.47876,9.184143,-0.270538,3.47876,9.184143,-0.270538,3.47876,9.184143,-0.270538,3.47876,9.184143,337.5633,1082.4612,-2800.0847,2675.6252,0.9,0.027451,'[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]',7
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
-0.294479,3.684662,9.576798,-0.294479,3.684662,9.576798,-0.294479,3.684662,9.576798,0.167282,0.073669,0.311371,0.167282,0.073669,0.311371,0.167282,0.073669,0.311371,230.8242,1218.7032,0,0,0.5625,0.015686,'[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]',8
-0.605728,3.742127,9.088379,19.659424,11.940002,-33.950806,19.659424,11.940002,-33.950806,19.659424,11.940002,-33.950806,19.659424,11.940002,-33.950806,19.659424,11.940002,-33.950806,264,238,0,0,0.5875,0.011765,'[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]',8
-0.605728,3.742127,9.088379,19.659424,11.940002,-33.950806,19.659424,11.940002,-33.950806,19.659424,11.940002,-33.950806,19.659424,11.940002,-33.950806,19.659424,11.940002,-33.950806,264,238,0,0,0.5875,0.011765,'[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]',8
-0.33757,3.689453,9.495392,-0.33757,3.689453,9.495392,-0.067093,0.010651,0.002121,-0.067093,0.010651,0.002121,-0.067093,0.010651,0.002121,-0.067093,0.010651,0.002121,654.42487,188.8219,6972.993,-847.5696,0.975,0.015686,'[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]',8
-0.17955,3.272873,8.939941,-0.17955,3.272873,8.939941,-0.17955,3.272873,8.939941,-0.17955,3.272873,8.939941,0.196167,-0.135559,-0.247498,0.196167,-0.135559,-0.247498,1095.1472,130.63232,5099.2534,-364.06488,0.975,0.023529,'[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]',8
-0.270538,3.277649,9.174576,-0.270538,3.277649,9.174576,-0.270538,3.277649,9.174576,-0.270538,3.277649,9.174576,0.103088,-0.138702,-0.010025,0.103088,-0.138702,-0.010025,847.26624,646.05994,-5134.6567,4587.9966,0.975,0.023529,'[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]',8
-0.428558,3.550598,9.097961,-0.428558,3.550598,9.097961,-0.428558,3.550598,9.097961,0.16568,0.070572,0.30925,0.16568,0.070572,0.30925,0.16568,0.070572,0.30925,353.25366,1097.7463,-3452.724,3364.1052,0.975,0.027451,'[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]',8
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
-0.648819,3.493134,9.188934,-0.648819,3.493134,9.188934,-0.648819,3.493134,9.188934,-0.648819,3.493134,9.188934,-0.648819,3.493134,9.188934,-0.648819,3.493134,9.188934,209,1267,0,0,0.45,0.011765,'[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]',9
-0.260956,3.627213,9.07402,19.136047,11.070251,-35.453796,19.136047,11.070251,-35.453796,19.136047,11.070251,-35.453796,19.136047,11.070251,-35.453796,19.136047,11.070251,-35.453796,217,271,0,0,0.95,0.023529,'[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]',9
-0.260956,3.627213,9.07402,19.136047,11.070251,-35.453796,19.136047,11.070251,-35.453796,19.136047,11.070251,-35.453796,19.136047,11.070251,-35.453796,19.136047,11.070251,-35.453796,217,271,0,0,0.95,0.023529,'[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]',9
-0.155609,3.464401,9.323013,-0.155609,3.464401,9.323013,-0.155609,3.464401,9.323013,-0.155609,3.464401,9.323013,-0.155609,3.464401,9.323013,-0.155609,3.464401,9.323013,560.79816,240.1502,6955.683,-935.5954,0.95,0.027451,'[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]',9
-0.122101,3.253708,9.102753,-0.122101,3.253708,9.102753,-0.122101,3.253708,9.102753,-0.122101,3.253708,9.102753,-0.122101,3.253708,9.102753,-0.122101,3.253708,9.102753,1104.9968,180.87518,3476.4326,-159.04222,0.95,0.019608,'[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]',9
-0.332779,3.292023,9.514557,-0.332779,3.292023,9.514557,-0.332779,3.292023,9.514557,-0.332779,3.292023,9.514557,-0.332779,3.292023,9.514557,-0.332779,3.292023,9.514557,797.41534,722.81506,-5432.6934,5070.8633,0.95,0.027451,'[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]',9
-0.380676,3.718185,8.767563,-0.380676,3.718185,8.767563,-0.380676,3.718185,8.767563,-0.380676,3.718185,8.767563,-0.055801,0.225204,-0.390091,-0.055801,0.225204,-0.390091,353.7486,1161.189,-2449.5645,2537.143,0.95,0.027451,'[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]',9
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
-0.328003,3.210617,9.059647,-0.328003,3.210617,9.059647,-0.328003,3.210617,9.059647,-0.328003,3.210617,9.059647,-0.328003,3.210617,9.059647,-0.328003,3.210617,9.059647,227,1304,0,0,0.375,0.007843,'[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]',10
-0.418976,3.593689,8.896851,-0.418976,3.593689,8.896851,-0.418976,3.593689,8.896851,-0.418976,3.593689,8.896851,-0.05162,-0.012863,-0.215027,-0.05162,-0.012863,-0.215027,246,222,0,0,0.9125,0.027451,'[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]',10
-0.418976,3.593689,8.896851,-0.418976,3.593689,8.896851,-0.418976,3.593689,8.896851,-0.418976,3.593689,8.896851,-0.05162,-0.012863,-0.215027,-0.05162,-0.012863,-0.215027,246,222,0,0,0.9125,0.027451,'[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]',10
-0.452499,3.612839,9.552856,-0.452499,3.612839,9.552856,-0.452499,3.612839,9.552856,-0.452499,3.612839,9.552856,-0.452499,3.612839,9.552856,-0.452499,3.612839,9.552856,559.7196,195.88226,6827.9375,-1096.7925,0.9125,0.023529,'[Point(0, 0), Point(1, 0), Point(2, 0), Point(1, 1), Point(0, 2)]',10
