@relation jamesPattern3-35

@attribute ' TYPE_ACC0' numeric
@attribute ' TYPE_ACC1' numeric
@attribute ' TYPE_ACC2' numeric
@attribute ' TYPE_MAG0' numeric
@attribute ' TYPE_MAG1' numeric
@attribute ' TYPE_MAG2' numeric
@attribute ' TYPE_GYRO0' numeric
@attribute ' TYPE_GYRO1' numeric
@attribute ' TYPE_GYRO2' numeric
@attribute ' TYPE_ROTATION0' numeric
@attribute ' TYPE_ROTATION1' numeric
@attribute ' TYPE_ROTATION2' numeric
@attribute ' TYPE_LINEAR0' numeric
@attribute ' TYPE_LINEAR1' numeric
@attribute ' TYPE_LINEAR2' numeric
@attribute ' TYPE_GRAVITY0' numeric
@attribute ' TYPE_GRAVITY1' numeric
@attribute ' TYPE_GRAVITY2' numeric
@attribute ' position_x' numeric
@attribute ' position_y' numeric
@attribute ' velocity_x' numeric
@attribute ' velocity_y' numeric
@attribute ' pressure' numeric
@attribute ' size' numeric
@attribute ' mCurrentPattern' {'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]'}
@attribute ' Counter' numeric

@data
-0.938522,6.203369,7.309494,-0.938522,6.203369,7.309494,-0.938522,6.203369,7.309494,-0.938522,6.203369,7.309494,-0.121948,-0.201553,-0.071365,-0.121948,-0.201553,-0.071365,883.3596,167.59833,-5637.617,-234.7868,0.8125,0.027451,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',4
-0.823593,6.6008,7.76918,-0.823593,6.6008,7.76918,-0.823593,6.6008,7.76918,-0.823593,6.6008,7.76918,-0.823593,6.6008,7.76918,-0.823593,6.6008,7.76918,340.17575,185.21704,-3820.7756,830.4698,0.8125,0.023529,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',4
-1.04866,6.864166,8.295898,-1.04866,6.864166,8.295898,-1.04866,6.864166,8.295898,-1.04866,6.864166,8.295898,-0.12674,0.381424,0.995682,-0.12674,0.381424,0.995682,199.80066,231.97614,0,0,0.375,0.011765,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',5
-0.742188,6.634323,7.678192,-0.742188,6.634323,7.678192,-0.742188,6.634323,7.678192,-0.742188,6.634323,7.678192,-0.742188,6.634323,7.678192,-0.742188,6.634323,7.678192,335,706,0,0,0.3375,0.007843,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',5
-0.742188,6.634323,7.678192,-0.742188,6.634323,7.678192,-0.742188,6.634323,7.678192,-0.742188,6.634323,7.678192,-0.742188,6.634323,7.678192,-0.742188,6.634323,7.678192,335,706,0,0,0.3375,0.007843,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',5
-1.029495,6.490677,7.56807,-1.029495,6.490677,7.56807,-1.029495,6.490677,7.56807,-1.029495,6.490677,7.56807,-1.029495,6.490677,7.56807,-1.029495,6.490677,7.56807,613.34863,734.91235,6591.362,878.88257,0.7375,0.019608,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',5
-0.617691,6.514618,7.56807,-0.617691,6.514618,7.56807,-0.617691,6.514618,7.56807,-0.617691,6.514618,7.56807,-0.617691,6.514618,7.56807,-0.617691,6.514618,7.56807,1064.7833,717.55884,6078.0776,-1411.4924,0.7375,0.011765,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',5
-0.933731,6.203369,7.23288,-0.933731,6.203369,7.23288,-0.933731,6.203369,7.23288,-0.933731,6.203369,7.23288,-0.933731,6.203369,7.23288,-0.933731,6.203369,7.23288,1243.5613,357.35413,-2572.877,-4032.3994,0.7375,0.019608,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',5
-1.06781,6.42363,7.898468,-1.06781,6.42363,7.898468,-1.06781,6.42363,7.898468,-1.06781,6.42363,7.898468,-1.06781,6.42363,7.898468,-1.06781,6.42363,7.898468,771.91315,113.95825,-6317.9,75.73122,0.7375,0.019608,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',5
-0.967255,6.653473,7.457932,-0.967255,6.653473,7.457932,-0.967255,6.653473,7.457932,-0.967255,6.653473,7.457932,-0.967255,6.653473,7.457932,-0.967255,6.653473,7.457932,378.32443,162.80957,-5763.258,1428.6781,0.7375,0.027451,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',5
-1.168366,6.854599,8.085205,27.838135,-11.90033,-21.426392,27.838135,-11.90033,-21.426392,27.838135,-11.90033,-21.426392,27.838135,-11.90033,-21.426392,27.838135,-11.90033,-21.426392,128,260,0,0,0.25,0.003922,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',6
-1.134842,6.792343,7.61116,-1.134842,6.792343,7.61116,-1.134842,6.792343,7.61116,-1.134842,6.792343,7.61116,-1.134842,6.792343,7.61116,-1.134842,6.792343,7.61116,321,685,0,0,0.3125,0.007843,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',6
-1.134842,6.792343,7.61116,-1.134842,6.792343,7.61116,-1.134842,6.792343,7.61116,-1.134842,6.792343,7.61116,-1.134842,6.792343,7.61116,-1.134842,6.792343,7.61116,321,685,0,0,0.3125,0.007843,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',6
-0.565018,6.428421,7.884094,-0.565018,6.428421,7.884094,-0.565018,6.428421,7.884094,-0.565018,6.428421,7.884094,-0.565018,6.428421,7.884094,-0.565018,6.428421,7.884094,639.35144,765.037,6977.889,892.69794,0.7,0.015686,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',6
-0.718246,6.327866,7.213715,-0.718246,6.327866,7.213715,-0.718246,6.327866,7.213715,-0.718246,6.327866,7.213715,-0.718246,6.327866,7.213715,-0.718246,6.327866,7.213715,1091.1344,713.01135,4621.9287,-1731.1483,0.7,0.007843,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',6
-1.039078,6.347015,7.094009,-1.039078,6.347015,7.094009,-1.039078,6.347015,7.094009,-1.039078,6.347015,7.094009,-1.039078,6.347015,7.094009,-1.039078,6.347015,7.094009,1295.5972,339.44952,-2988.456,-2815.8574,0.7,0.019608,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',6
-1.144424,6.457153,7.644684,-1.144424,6.457153,7.644684,-1.144424,6.457153,7.644684,-1.144424,6.457153,7.644684,-1.144424,6.457153,7.644684,-1.144424,6.457153,7.644684,811.07416,172.53363,-6806.744,-219.40059,0.7,0.019608,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',6
-1.254547,6.509827,7.285553,-1.254547,6.509827,7.285553,-1.254547,6.509827,7.285553,0.232407,0.26329,0.589218,0.232407,0.26329,0.589218,0.232407,0.26329,0.589218,360.3173,177.0539,-4892.723,487.76337,0.7,0.023529,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',6
-1.082169,6.519409,8.31984,-1.082169,6.519409,8.31984,0.390945,-0.170441,0.024475,0.390945,-0.170441,0.024475,0.390945,-0.170441,0.024475,0.390945,-0.170441,0.024475,82.5,254.5,0,0,0.225,0.007843,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',7
-0.766144,6.567291,7.338226,-0.766144,6.567291,7.338226,-0.766144,6.567291,7.338226,-0.766144,6.567291,7.338226,-0.766144,6.567291,7.338226,-0.766144,6.567291,7.338226,311,684,0,0,0.6625,0.015686,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',7
-0.766144,6.567291,7.338226,-0.766144,6.567291,7.338226,-0.766144,6.567291,7.338226,-0.766144,6.567291,7.338226,-0.766144,6.567291,7.338226,-0.766144,6.567291,7.338226,311,684,0,0,0.6625,0.015686,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',7
-0.962463,6.471512,7.194565,-0.962463,6.471512,7.194565,-0.962463,6.471512,7.194565,-0.962463,6.471512,7.194565,-0.962463,6.471512,7.194565,-0.962463,6.471512,7.194565,556.274,674.7217,6683.214,1111.5144,0.6625,0.023529,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',7
-0.77092,6.639114,8.070847,-0.77092,6.639114,8.070847,0.182159,0.02449,-0.030899,0.182159,0.02449,-0.030899,0.182159,0.02449,-0.030899,0.182159,0.02449,-0.030899,1038.6945,676.9059,7571.9844,-420.6634,0.6625,0.015686,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',7
-1.029495,6.236893,6.921631,-1.029495,6.236893,6.921631,-1.029495,6.236893,6.921631,-1.029495,6.236893,6.921631,-1.029495,6.236893,6.921631,-1.029495,6.236893,6.921631,1320.2755,355.56848,-2663.613,-4846.2373,0.6625,0.023529,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',7
-0.90979,6.318283,7.735657,-0.90979,6.318283,7.735657,-0.90979,6.318283,7.735657,-0.90979,6.318283,7.735657,-0.90979,6.318283,7.735657,-0.90979,6.318283,7.735657,842.2711,162.96869,-7350.9097,1268.0183,0.6625,0.023529,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',7
