@relation jamesPattern3-weka.filters.unsupervised.attribute.Remove-R1

@attribute ' TYPE_ACC0' numeric
@attribute ' TYPE_ACC1' numeric
@attribute ' TYPE_ACC2' numeric
@attribute ' TYPE_MAG0' numeric
@attribute ' TYPE_MAG1' numeric
@attribute ' TYPE_MAG2' numeric
@attribute ' TYPE_GYRO0' numeric
@attribute ' TYPE_GYRO1' numeric
@attribute ' TYPE_GYRO2' numeric
@attribute ' TYPE_ROTATION0' numeric
@attribute ' TYPE_ROTATION1' numeric
@attribute ' TYPE_ROTATION2' numeric
@attribute ' TYPE_LINEAR0' numeric
@attribute ' TYPE_LINEAR1' numeric
@attribute ' TYPE_LINEAR2' numeric
@attribute ' TYPE_GRAVITY0' numeric
@attribute ' TYPE_GRAVITY1' numeric
@attribute ' TYPE_GRAVITY2' numeric
@attribute ' position_x' numeric
@attribute ' position_y' numeric
@attribute ' velocity_x' numeric
@attribute ' velocity_y' numeric
@attribute ' pressure' numeric
@attribute ' size' numeric
@attribute ' mCurrentPattern' {'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]'}
@attribute ' Counter' numeric
@attribute Name {Matt, James}

@data
-1.017532,7.086823,6.452362,-1.017532,7.086823,6.452362,-1.017532,7.086823,6.452362,-1.017532,7.086823,6.452362,-1.017532,7.086823,6.452362,-1.017532,7.086823,6.452362,562.9665,706.35864,6346.0107,253.76381,0.625,0.019608,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',39,Matt
-0.055054,6.248856,7.012604,-0.055054,6.248856,7.012604,-0.055054,6.248856,7.012604,-0.055054,6.248856,7.012604,-0.055054,6.248856,7.012604,-0.055054,6.248856,7.012604,1030.0245,705.9573,5965.803,-340.39685,0.625,0.019608,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',39,Matt
-1.371872,7.264008,6.691788,-1.371872,7.264008,6.691788,-1.371872,7.264008,6.691788,-1.371872,7.264008,6.691788,-1.371872,7.264008,6.691788,-1.371872,7.264008,6.691788,1255.4923,396.11823,-435.62854,-2280.5212,0.625,0.023529,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',39,Matt
-1.443695,7.546509,6.629532,-1.443695,7.546509,6.629532,-1.443695,7.546509,6.629532,-1.443695,7.546509,6.629532,-0.143936,0.319626,0.129425,-0.143936,0.319626,0.129425,826.38116,148.6012,-6053.671,556.1567,0.625,0.023529,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',39,Matt
-1.644806,7.455536,6.5625,-1.644806,7.455536,6.5625,-1.644806,7.455536,6.5625,-1.644806,7.455536,6.5625,-1.644806,7.455536,6.5625,-1.644806,7.455536,6.5625,366.50354,222.15332,-3253.2952,500.47598,0.625,0.023529,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',39,Matt
-1.261734,7.565674,6.696579,-1.261734,7.565674,6.696579,-1.261734,7.565674,6.696579,-1.261734,7.565674,6.696579,-1.261734,7.565674,6.696579,-1.261734,7.565674,6.696579,211,235.5,0,0,0.2375,0.003922,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',40,Matt
-0.984009,7.149078,7.05571,-0.984009,7.149078,7.05571,-0.984009,7.149078,7.05571,-0.984009,7.149078,7.05571,-0.984009,7.149078,7.05571,-0.984009,7.149078,7.05571,267,719,0,0,0.5375,0.011765,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',40,Matt
-0.984009,7.149078,7.05571,-0.984009,7.149078,7.05571,-0.984009,7.149078,7.05571,-0.984009,7.149078,7.05571,-0.984009,7.149078,7.05571,-0.984009,7.149078,7.05571,267,719,0,0,0.5375,0.011765,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',40,Matt
-1.142029,7.067673,7.103592,6.433106,-6.504822,-10.571289,6.433106,-6.504822,-10.571289,6.433106,-6.504822,-10.571289,-0.271133,0.136017,0.221603,-0.271133,0.136017,0.221603,628.33856,723.2776,6124.0767,-223.19392,0.5375,0.011765,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',40,Matt
-0.447708,6.785156,7.869736,-0.447708,6.785156,7.869736,-0.447708,6.785156,7.869736,0.319656,0.203796,0.405182,0.319656,0.203796,0.405182,0.319656,0.203796,0.405182,1031.7197,691.18286,1593.6694,-253.31316,0.5375,0.019608,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',40,Matt
