@relation mattPattern3-35

@attribute ' TYPE_ACC0' numeric
@attribute ' TYPE_ACC1' numeric
@attribute ' TYPE_ACC2' numeric
@attribute ' TYPE_MAG0' numeric
@attribute ' TYPE_MAG1' numeric
@attribute ' TYPE_MAG2' numeric
@attribute ' TYPE_GYRO0' numeric
@attribute ' TYPE_GYRO1' numeric
@attribute ' TYPE_GYRO2' numeric
@attribute ' TYPE_ROTATION0' numeric
@attribute ' TYPE_ROTATION1' numeric
@attribute ' TYPE_ROTATION2' numeric
@attribute ' TYPE_LINEAR0' numeric
@attribute ' TYPE_LINEAR1' numeric
@attribute ' TYPE_LINEAR2' numeric
@attribute ' TYPE_GRAVITY0' numeric
@attribute ' TYPE_GRAVITY1' numeric
@attribute ' TYPE_GRAVITY2' numeric
@attribute ' position_x' numeric
@attribute ' position_y' numeric
@attribute ' velocity_x' numeric
@attribute ' velocity_y' numeric
@attribute ' pressure' numeric
@attribute ' size' numeric
@attribute ' mCurrentPattern' {'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]'}
@attribute ' Counter' numeric

@data
-1.261734,6.938385,7.501022,-1.261734,6.938385,7.501022,-1.261734,6.938385,7.501022,-1.261734,6.938385,7.501022,-1.261734,6.938385,7.501022,-1.261734,6.938385,7.501022,224,844,0,0,0.7,0.015686,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',3
-1.438904,7.201752,7.266388,-1.438904,7.201752,7.266388,-1.438904,7.201752,7.266388,-1.438904,7.201752,7.266388,-1.438904,7.201752,7.266388,-1.438904,7.201752,7.266388,597.806,765.12915,4676.028,-648.4223,0.7,0.015686,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',3
-1.012741,6.842621,7.237671,8.172607,-5.11322,-12.242126,8.172607,-5.11322,-12.242126,8.172607,-5.11322,-12.242126,8.172607,-5.11322,-12.242126,8.172607,-5.11322,-12.242126,1051.2388,744.2976,1918.4066,-183.86647,0.7,0.015686,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',3
-1.352722,7.187393,6.40448,8.520508,-5.11322,-11.907959,8.520508,-5.11322,-11.907959,8.520508,-5.11322,-11.907959,-0.037109,0.158752,-0.306458,-0.037109,0.158752,-0.306458,1159.654,383.61597,-723.11206,-2690.7715,0.7,0.023529,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',3
-1.410172,7.053314,6.495468,8.520508,-5.809021,-11.907959,8.520508,-5.809021,-11.907959,8.520508,-5.809021,-11.907959,8.520508,-5.809021,-11.907959,8.520508,-5.809021,-11.907959,837.05115,240.12439,-6302.7036,393.8095,0.7,0.019608,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',3
-1.668747,7.316666,6.495468,-1.668747,7.316666,6.495468,-1.668747,7.316666,6.495468,-1.668747,7.316666,6.495468,-1.668747,7.316666,6.495468,-1.668747,7.316666,6.495468,396.6835,290.92407,-2060.9424,193.09314,0.7,0.023529,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',3
-1.391022,7.364563,6.284775,-1.391022,7.364563,6.284775,-1.391022,7.364563,6.284775,-1.391022,7.364563,6.284775,-1.391022,7.364563,6.284775,-1.391022,7.364563,6.284775,262,303.5,0,0,0.7,0.011765,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',4
-1.367081,7.048523,7.218506,-1.367081,7.048523,7.218506,-1.367081,7.048523,7.218506,-1.367081,7.048523,7.218506,-1.367081,7.048523,7.218506,-1.367081,7.048523,7.218506,261,751,0,0,0.3625,0.011765,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',4
-1.367081,7.048523,7.218506,-1.367081,7.048523,7.218506,-1.367081,7.048523,7.218506,-1.367081,7.048523,7.218506,-1.367081,7.048523,7.218506,-1.367081,7.048523,7.218506,261,751,0,0,0.3625,0.011765,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',4
-1.233002,6.746857,7.496231,-1.233002,6.746857,7.496231,-1.233002,6.746857,7.496231,0.326019,0.185318,0.316162,0.326019,0.185318,0.316162,0.326019,0.185318,0.316162,567.29956,735.70557,4836.6934,-271.5225,0.725,0.019608,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',4
-1.290466,7.062882,7.275971,-1.290466,7.062882,7.275971,0.031967,-0.010651,0.044739,0.031967,-0.010651,0.044739,0.031967,-0.010651,0.044739,0.031967,-0.010651,0.044739,1057.3899,717,2501.291,0.427443,0.725,0.019608,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',4
-1.491577,7.201752,6.351807,-1.491577,7.201752,6.351807,0.136353,0.137405,-0.117172,0.136353,0.137405,-0.117172,0.136353,0.137405,-0.117172,0.136353,0.137405,-0.117172,1148.8419,387.79913,-733.2998,-2585.967,0.725,0.015686,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',4
-1.568192,7.072464,5.82988,-1.568192,7.072464,5.82988,-1.568192,7.072464,5.82988,-1.568192,7.072464,5.82988,0.151581,-0.066132,-0.670212,0.151581,-0.066132,-0.670212,867.15515,237.1596,-5442.845,804.9793,0.725,0.023529,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',4
-1.845917,7.465118,6.332657,-1.845917,7.465118,6.332657,-1.845917,7.465118,6.332657,0.340439,0.215637,0.318359,0.340439,0.215637,0.318359,0.340439,0.215637,0.318359,362.50226,302.94977,-4133.098,406.4463,0.725,0.023529,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',4
-0.964859,6.885712,6.715729,-0.964859,6.885712,6.715729,0.09375,0.085205,-0.018097,0.09375,0.085205,-0.018097,0.09375,0.085205,-0.018097,0.09375,0.085205,-0.018097,141,334,0,0,0.2625,0.003922,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',5
-1.726212,6.904877,4.201813,-1.726212,6.904877,4.201813,-1.726212,6.904877,4.201813,-1.726212,6.904877,4.201813,-1.726212,6.904877,4.201813,-1.726212,6.904877,4.201813,279,760,0,0,0.725,0.023529,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',5
-1.726212,6.904877,4.201813,-1.726212,6.904877,4.201813,-1.726212,6.904877,4.201813,-1.726212,6.904877,4.201813,-1.726212,6.904877,4.201813,-1.726212,6.904877,4.201813,279,760,0,0,0.725,0.023529,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',5
-1.5634,7.19696,7.007828,-1.5634,7.19696,7.007828,-1.5634,7.19696,7.007828,0.326767,0.192657,0.332459,0.326767,0.192657,0.332459,0.326767,0.192657,0.332459,627.7801,736.14795,6400.0264,-347.56992,0.725,0.015686,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',5
-0.557846,6.512222,7.352585,-0.557846,6.512222,7.352585,-0.557846,6.512222,7.352585,-0.557846,6.512222,7.352585,-0.557846,6.512222,7.352585,-0.557846,6.512222,7.352585,1036.2037,734,2852.9492,-76.23124,0.725,0.019608,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',5
-1.448486,6.981491,6.466736,-1.448486,6.981491,6.466736,-1.448486,6.981491,6.466736,-1.448486,6.981491,6.466736,-1.448486,6.981491,6.466736,-1.448486,6.981491,6.466736,1172.661,406.69513,623.13367,-2517.9626,0.725,0.019608,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',5
-1.151596,6.83783,6.777985,-1.151596,6.83783,6.777985,-1.151596,6.83783,6.777985,-1.151596,6.83783,6.777985,0.268295,-0.225204,0.124634,0.268295,-0.225204,0.124634,854.332,231.99188,-5601.7637,-1.568762,0.725,0.019608,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',5
-1.601715,7.287949,6.538559,-1.601715,7.287949,6.538559,-1.601715,7.287949,6.538559,-1.601715,7.287949,6.538559,-1.601715,7.287949,6.538559,-1.601715,7.287949,6.538559,402.9653,259.52063,-3286.856,544.38684,0.725,0.019608,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',5
-1.00795,7.005432,7.841003,9.217834,-5.461121,-10.905457,9.217834,-5.461121,-10.905457,9.217834,-5.461121,-10.905457,9.217834,-5.461121,-10.905457,9.217834,-5.461121,-10.905457,192,276,0,0,0.275,0.007843,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',6
-0.984009,7.029373,6.945572,-0.984009,7.029373,6.945572,-0.984009,7.029373,6.945572,-0.984009,7.029373,6.945572,-0.984009,7.029373,6.945572,-0.984009,7.029373,6.945572,229,765,0,0,0.375,0.011765,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',6
-0.984009,7.029373,6.945572,-0.984009,7.029373,6.945572,-0.984009,7.029373,6.945572,-0.984009,7.029373,6.945572,-0.984009,7.029373,6.945572,-0.984009,7.029373,6.945572,229,765,0,0,0.375,0.011765,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',6
-1.098938,6.813889,6.902481,-1.098938,6.813889,6.902481,-1.098938,6.813889,6.902481,-1.098938,6.813889,6.902481,-1.098938,6.813889,6.902481,-1.098938,6.813889,6.902481,545.7297,741.6775,5993.8315,-333.7745,0.7125,0.019608,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',6
-1.051041,6.588837,6.792343,7.650757,-5.28717,-11.741638,7.650757,-5.28717,-11.741638,7.650757,-5.28717,-11.741638,7.650757,-5.28717,-11.741638,7.650757,-5.28717,-11.741638,1022.7625,719.2698,3017.3418,-310.36215,0.7125,0.015686,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',6
-1.132446,6.885712,6.773193,-1.132446,6.885712,6.773193,-1.132446,6.885712,6.773193,-1.132446,6.885712,6.773193,-1.132446,6.885712,6.773193,-1.132446,6.885712,6.773193,1190.7389,409.12793,-224.77147,-3039.4702,0.7125,0.015686,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',6
-0.557846,6.517014,6.380539,7.650757,-4.93927,-13.076782,7.650757,-4.93927,-13.076782,7.650757,-4.93927,-13.076782,7.650757,-4.93927,-13.076782,7.650757,-4.93927,-13.076782,872.993,213.44525,-6162.0107,684.6201,0.7125,0.019608,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',6
-1.635239,6.794739,7.352585,-1.635239,6.794739,7.352585,-0.233276,-0.436752,-0.003189,-0.233276,-0.436752,-0.003189,-0.233276,-0.436752,-0.003189,-0.233276,-0.436752,-0.003189,358.47092,320.10583,-5408.912,1081.7604,0.7125,0.015686,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',6
-0.960068,6.919235,7.204147,-0.960068,6.919235,7.204147,-0.960068,6.919235,7.204147,0.316147,0.198929,0.357101,0.316147,0.198929,0.357101,0.316147,0.198929,0.357101,142,346,0,0,0.25,0.003922,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',7
-0.773315,6.574463,7.750031,-0.773315,6.574463,7.750031,-0.773315,6.574463,7.750031,-0.773315,6.574463,7.750031,-0.773315,6.574463,7.750031,-0.773315,6.574463,7.750031,285,817,0,0,0.3375,0.007843,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',7
-0.773315,6.574463,7.750031,-0.773315,6.574463,7.750031,-0.773315,6.574463,7.750031,-0.773315,6.574463,7.750031,-0.773315,6.574463,7.750031,-0.773315,6.574463,7.750031,285,817,0,0,0.3375,0.007843,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',7
-0.706284,6.416458,6.73967,6.954956,-4.93927,-12.07428,6.954956,-4.93927,-12.07428,6.954956,-4.93927,-12.07428,6.954956,-4.93927,-12.07428,6.954956,-4.93927,-12.07428,623.0726,799.2783,5259.611,-239.74173,0.7375,0.011765,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',7
-1.156387,6.62236,7.304703,-1.156387,6.62236,7.304703,-1.156387,6.62236,7.304703,-1.156387,6.62236,7.304703,-1.156387,6.62236,7.304703,-1.156387,6.62236,7.304703,1033.11,766.0668,3149.4285,-404.03854,0.7375,0.019608,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',7
-1.941696,6.957535,6.557709,-1.941696,6.957535,6.557709,-1.941696,6.957535,6.557709,0.327087,0.223007,0.343094,0.327087,0.223007,0.343094,0.327087,0.223007,0.343094,1141.2883,378.42114,-1585.2625,-3232.3445,0.7375,0.015686,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',7
-1.223434,7.024582,5.978317,-1.223434,7.024582,5.978317,-1.223434,7.024582,5.978317,-1.223434,7.024582,5.978317,0.522079,-0.078247,-0.554108,0.522079,-0.078247,-0.554108,868.33026,181.14929,-4101.6055,-12.418767,0.7375,0.019608,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',7
-2.013519,7.570465,6.672638,7.302856,-5.982971,-12.07428,7.302856,-5.982971,-12.07428,7.302856,-5.982971,-12.07428,7.302856,-5.982971,-12.07428,7.302856,-5.982971,-12.07428,397.3586,261.2403,-2544.9063,553.0215,0.7375,0.023529,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',7
-1.716629,7.168228,7.376526,8.695984,-5.635071,-11.741638,0.061783,-0.15979,-0.083084,0.061783,-0.15979,-0.083084,0.061783,-0.15979,-0.083084,0.061783,-0.15979,-0.083084,258.749,272,0,0,0.325,0.011765,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',8
-1.132446,7.048523,7.161057,-1.132446,7.048523,7.161057,-1.132446,7.048523,7.161057,-1.132446,7.048523,7.161057,-1.132446,7.048523,7.161057,-1.132446,7.048523,7.161057,276,769,0,0,0.4625,0.011765,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',8
-1.132446,7.048523,7.161057,-1.132446,7.048523,7.161057,-1.132446,7.048523,7.161057,-1.132446,7.048523,7.161057,-1.132446,7.048523,7.161057,-1.132446,7.048523,7.161057,276,769,0,0,0.4625,0.011765,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',8
-1.922531,7.412445,6.715729,7.650757,-7.026672,-12.742615,-0.387741,-0.430359,0.023422,-0.387741,-0.430359,0.023422,-0.387741,-0.430359,0.023422,-0.387741,-0.430359,0.023422,577.73004,745.6892,5930.3237,-556.7375,0.7375,0.019608,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',8
-0.873871,6.478699,7.199356,-0.873871,6.478699,7.199356,-0.873871,6.478699,7.199356,-0.873871,6.478699,7.199356,-0.873871,6.478699,7.199356,-0.873871,6.478699,7.199356,1059.9065,706.1509,4416.4775,-378.5487,0.7375,0.011765,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',8
-1.199493,6.871353,6.658264,-1.199493,6.871353,6.658264,-1.199493,6.871353,6.658264,-1.199493,6.871353,6.658264,-1.199493,6.871353,6.658264,-1.199493,6.871353,6.658264,1133.3665,387.73285,-1609.4429,-3327.9956,0.7375,0.015686,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',8
-1.601715,7.244843,6.380539,-1.601715,7.244843,6.380539,-1.601715,7.244843,6.380539,-1.601715,7.244843,6.380539,-1.601715,7.244843,6.380539,-1.601715,7.244843,6.380539,869.2633,188.05853,-4818.3413,-951.856,0.7375,0.023529,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',8
-1.376663,7.283157,6.409271,6.954956,-4.59137,-12.07428,6.954956,-4.59137,-12.07428,6.954956,-4.59137,-12.07428,6.954956,-4.59137,-12.07428,6.954956,-4.59137,-12.07428,417.45575,242.2724,-2805.212,755.17523,0.7375,0.019608,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',8
-1.5634,7.067673,6.256043,-1.5634,7.067673,6.256043,-1.5634,7.067673,6.256043,-1.5634,7.067673,6.256043,-1.5634,7.067673,6.256043,-1.5634,7.067673,6.256043,234,283.42242,0,0,0.2625,0.003922,'[Point(0, 1), Point(1, 1), Point(2, 1), Point(2, 0), Point(1, 0), Point(0, 0)]',9
