@relation mattPattern4-15

@attribute ' TYPE_ACC0' numeric
@attribute ' TYPE_ACC1' numeric
@attribute ' TYPE_ACC2' numeric
@attribute ' TYPE_MAG0' numeric
@attribute ' TYPE_MAG1' numeric
@attribute ' TYPE_MAG2' numeric
@attribute ' TYPE_GYRO0' numeric
@attribute ' TYPE_GYRO1' numeric
@attribute ' TYPE_GYRO2' numeric
@attribute ' TYPE_ROTATION0' numeric
@attribute ' TYPE_ROTATION1' numeric
@attribute ' TYPE_ROTATION2' numeric
@attribute ' TYPE_LINEAR0' numeric
@attribute ' TYPE_LINEAR1' numeric
@attribute ' TYPE_LINEAR2' numeric
@attribute ' TYPE_GRAVITY0' numeric
@attribute ' TYPE_GRAVITY1' numeric
@attribute ' TYPE_GRAVITY2' numeric
@attribute ' position_x' numeric
@attribute ' position_y' numeric
@attribute ' velocity_x' numeric
@attribute ' velocity_y' numeric
@attribute ' pressure' numeric
@attribute ' size' numeric
@attribute ' mCurrentPattern' {'[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]'}
@attribute ' Counter' numeric

@data
-1.242584,6.507431,7.139496,-1.242584,6.507431,7.139496,-1.242584,6.507431,7.139496,-1.242584,6.507431,7.139496,-1.242584,6.507431,7.139496,-1.242584,6.507431,7.139496,401.0128,1133.0814,-2717.807,3787.8953,0.5125,0.015686,'[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]',37
-1.841141,7.13472,6.181824,-1.841141,7.13472,6.181824,-1.841141,7.13472,6.181824,-1.841141,7.13472,6.181824,-0.10997,0.042343,-0.365555,-0.10997,0.042343,-0.365555,247.0335,842.6315,221.62953,-2705.0083,0.5125,0.011765,'[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]',37
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
-1.448486,6.876144,6.938385,-1.448486,6.876144,6.938385,-1.448486,6.876144,6.938385,-1.448486,6.876144,6.938385,0.242706,-0.19812,0.360916,0.242706,-0.19812,0.360916,264.2114,596.42285,0,0,0.5125,0.011765,'[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]',38
-1.821976,7.058106,6.569687,-1.821976,7.058106,6.569687,-1.821976,7.058106,6.569687,0.306183,0.260208,0.41745,0.306183,0.260208,0.41745,0.306183,0.260208,0.41745,678,230,0,0,0.5,0.011765,'[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]',38
-1.821976,7.058106,6.569687,-1.821976,7.058106,6.569687,-1.821976,7.058106,6.569687,0.306183,0.260208,0.41745,0.306183,0.260208,0.41745,0.306183,0.260208,0.41745,678,230,0,0,0.5,0.011765,'[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]',38
-2.066193,7.302307,6.794739,-2.066193,7.302307,6.794739,-0.154449,-0.045807,0.125687,-0.154449,-0.045807,0.125687,-0.154449,-0.045807,0.125687,-0.154449,-0.045807,0.125687,618.8461,615.4702,-1299.5325,4743.8096,0.5,0.015686,'[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]',38
-1.649597,6.804306,6.971909,-1.649597,6.804306,6.971909,-1.649597,6.804306,6.971909,-1.649597,6.804306,6.971909,-1.649597,6.804306,6.971909,-1.649597,6.804306,6.971909,392.59656,1111.4034,-2110.8145,2110.6367,0.5,0.023529,'[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]',38
-1.496368,6.890503,6.670242,-1.496368,6.890503,6.670242,-0.055374,-0.136353,-0.068176,-0.055374,-0.136353,-0.068176,0.218765,-0.065384,-0.026184,0.218765,-0.065384,-0.026184,237,852.2079,-0.022917,-3284.6655,0.5,0.015686,'[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]',38
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
-1.697479,7.129929,7.03894,-1.697479,7.129929,7.03894,-1.697479,7.129929,7.03894,-1.697479,7.129929,7.03894,-1.697479,7.129929,7.03894,-1.697479,7.129929,7.03894,239,611.44165,0,0,0.5,0.007843,'[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]',39
-1.644806,6.962326,6.780365,-1.644806,6.962326,6.780365,-1.644806,6.962326,6.780365,0.304321,0.254929,0.415436,0.304321,0.254929,0.415436,0.304321,0.254929,0.415436,713,229,0,0,0.425,0.007843,'[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]',39
-1.644806,6.962326,6.780365,-1.644806,6.962326,6.780365,-1.644806,6.962326,6.780365,0.304321,0.254929,0.415436,0.304321,0.254929,0.415436,0.304321,0.254929,0.415436,713,229,0,0,0.425,0.007843,'[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]',39
-1.616074,6.967117,6.986267,-1.616074,6.967117,6.986267,-1.616074,6.967117,6.986267,0.295334,0.24852,0.421234,0.295334,0.24852,0.421234,0.295334,0.24852,0.421234,676.1855,571.9369,-731.5202,3886.9265,0.4875,0.007843,'[Point(1, 0), Point(1, 1), Point(0, 2), Point(0, 1)]',39
